folder1_image,folder2_image,similarity
1_009,2_003,0.7834564447402954
1_009,2_004,0.8324612379074097
1_009,2_005,0.5792757868766785
1_009,2_006,0.7687728404998779
1_009,2_007,0.5720466375350952
1_009,2_008,0.6358314752578735
1_009,2_010,0.8321782350540161
1_009,2_011,0.3695544600486755
1_009,2_012,0.4800451397895813
1_009,2_013,0.4278219938278198
1_009,2_014,0.3267096579074859
1_009,2_015,0.2871476411819458
1_009,2_016,0.7068840861320496
1_009,2_017,0.5069373250007629
1_009,2_018,0.4022771418094635
1_009,2_019,0.4671211838722229
1_009,2_020,0.4562082886695862
1_009,2_021,0.3806927800178528
1_009,2_022,0.5367631912231445
1_009,2_023,0.2922530472278595
1_009,2_024,0.4985261857509613
1_009,2_025,0.4442272782325744
1_010,2_001,0.6488639712333679
1_010,2_002,0.6643127202987671
1_010,2_003,0.6358667612075806
1_010,2_004,0.5336884260177612
1_010,2_005,0.6085744500160217
1_010,2_006,0.4983849823474884
1_010,2_007,0.2752472162246704
1_010,2_008,0.6467077732086182
1_010,2_009,0.6191712617874146
1_010,2_011,0.5160654783248901
1_010,2_012,0.3765754401683807
1_010,2_013,0.186268538236618
1_010,2_014,0.2962850034236908
1_010,2_015,0.1485011875629425
1_010,2_016,0.6955686211585999
1_010,2_017,0.2229484021663665
1_010,2_018,0.2653452754020691
1_010,2_019,0.2111084461212158
1_010,2_020,0.4653386175632477
1_010,2_021,0.3591860234737396
1_010,2_022,0.5421485900878906
1_010,2_023,0.2824986577033996
1_010,2_024,0.394023984670639
1_010,2_025,0.3753862679004669
1_011,2_001,0.4675974249839782
1_011,2_002,0.253098726272583
1_011,2_003,0.339480310678482
1_011,2_004,0.2574383020401001
1_011,2_005,0.3719654679298401
1_011,2_006,0.311929315328598
1_011,2_007,0.1889718621969223
1_011,2_008,0.336101233959198
1_011,2_009,0.380755215883255
1_011,2_010,0.3635122776031494
1_011,2_012,0.549807071685791
1_011,2_013,0.4566864371299743
1_011,2_014,0.5834105014801025
1_011,2_015,0.3351258039474487
1_011,2_016,0.4818218648433685
1_011,2_017,0.4333699345588684
1_011,2_018,0.423675388097763
1_011,2_019,0.4911855459213257
1_011,2_020,0.6478275656700134
1_011,2_021,0.5876580476760864
1_011,2_022,0.457175612449646
1_011,2_023,0.6426476836204529
1_011,2_024,0.3675542175769806
1_011,2_025,0.3586906194686889
1_012,2_001,0.6009864807128906
1_012,2_002,0.5232124924659729
1_012,2_003,0.5809071063995361
1_012,2_004,0.4532766938209533
1_012,2_005,0.4468589425086975
1_012,2_006,0.5127593874931335
1_012,2_007,0.2359205782413482
1_012,2_008,0.4632968306541443
1_012,2_009,0.4309851825237274
1_012,2_010,0.5506664514541626
1_012,2_011,0.640539824962616
1_012,2_013,0.4093691408634186
1_012,2_014,0.4939050674438476
1_012,2_015,0.2259919345378875
1_012,2_016,0.7588421106338501
1_012,2_017,0.3634915053844452
1_012,2_018,0.4030224680900574
1_012,2_019,0.4537937045097351
1_012,2_020,0.7341455221176147
1_012,2_021,0.4376701116561889
1_012,2_022,0.4476766884326935
1_012,2_023,0.4787864983081817
1_012,2_024,0.3792006969451904
1_012,2_025,0.3050928115844726
1_013,2_001,0.3294219672679901
1_013,2_002,0.3274676501750946
1_013,2_003,0.503118634223938
1_013,2_004,0.4092822074890136
1_013,2_005,0.2715769112110138
1_013,2_006,0.3770284950733185
1_013,2_007,0.2188790440559387
1_013,2_008,0.2603874504566192
1_013,2_009,0.2709129750728607
1_013,2_010,0.3144114017486572
1_013,2_011,0.4144260883331299
1_013,2_012,0.435494065284729
1_013,2_014,0.6364686489105225
1_013,2_015,0.3493382930755615
1_013,2_016,0.5803720355033875
1_013,2_017,0.575047492980957
1_013,2_018,0.5437853932380676
1_013,2_019,0.6281574368476868
1_013,2_020,0.6905758380889893
1_013,2_021,0.3497678339481354
1_013,2_022,0.2175998836755752
1_013,2_023,0.3893834352493286
1_013,2_024,0.19556824862957
1_013,2_025,0.1583622545003891
1_014,2_001,0.4509454667568207
1_014,2_002,0.2383187562227249
1_014,2_003,0.4075325429439544
1_014,2_004,0.4744271039962768
1_014,2_005,0.3828341960906982
1_014,2_006,0.5337979793548584
1_014,2_007,0.424442708492279
1_014,2_008,0.4624229669570923
1_014,2_009,0.5170101523399353
1_014,2_010,0.3644633889198303
1_014,2_011,0.5051701068878174
1_014,2_012,0.506885290145874
1_014,2_013,0.4766595065593719
1_014,2_015,0.3717824816703796
1_014,2_016,0.5156304836273193
1_014,2_017,0.6569861173629761
1_014,2_018,0.8389331102371216
1_014,2_019,0.6383109092712402
1_014,2_020,0.6315672993659973
1_014,2_021,0.3138457834720611
1_014,2_022,0.3362480103969574
1_014,2_023,0.3086457252502441
1_014,2_024,0.3055274486541748
1_014,2_025,0.3481037616729736
1_015,2_001,0.164750799536705
1_015,2_002,0.1490957140922546
1_015,2_003,0.2074929177761078
1_015,2_004,0.1947376132011413
1_015,2_005,0.1465270668268203
1_015,2_006,0.1747620403766632
1_015,2_007,0.0714641362428665
1_015,2_008,0.1610230207443237
1_015,2_009,0.1287152618169784
1_015,2_010,0.2727412283420563
1_015,2_011,0.2450092732906341
1_015,2_012,0.1524862051010131
1_015,2_013,0.3740881681442261
1_015,2_014,0.4506844580173492
1_015,2_016,0.2290979474782943
1_015,2_017,0.2697107791900635
1_015,2_018,0.3131248354911804
1_015,2_019,0.3764830231666565
1_015,2_020,0.3209123015403747
1_015,2_021,0.3278203308582306
1_015,2_022,0.1778609901666641
1_015,2_023,0.3485051989555359
1_015,2_024,0.1241750344634056
1_015,2_025,0.164063274860382
1_016,2_001,0.6936790943145752
1_016,2_002,0.4065465629100799
1_016,2_003,0.6279240846633911
1_016,2_004,0.4714793562889099
1_016,2_005,0.4994585514068603
1_016,2_006,0.5341517329216003
1_016,2_007,0.2430156618356704
1_016,2_008,0.4300806522369385
1_016,2_009,0.4427359700202942
1_016,2_010,0.5247234106063843
1_016,2_011,0.5463342666625977
1_016,2_012,0.5122759342193604
1_016,2_013,0.2947132587432861
1_016,2_014,0.584030032157898
1_016,2_015,0.2355157434940338
1_016,2_017,0.3578399419784546
1_016,2_018,0.3408756256103515
1_016,2_019,0.3782620131969452
1_016,2_020,0.7051246166229248
1_016,2_021,0.462848424911499
1_016,2_022,0.5683138370513916
1_016,2_023,0.4932811558246612
1_016,2_024,0.5117529630661011
1_016,2_025,0.327825516462326
1_017,2_001,0.4951536059379577
1_017,2_002,0.3409215211868286
1_017,2_003,0.5110981464385986
1_017,2_004,0.4630759060382843
1_017,2_005,0.4372642636299133
1_017,2_006,0.5043703317642212
1_017,2_007,0.2448477149009704
1_017,2_008,0.4400269687175751
1_017,2_009,0.4079222381114959
1_017,2_010,0.3830353021621704
1_017,2_011,0.6127777695655823
1_017,2_012,0.6045624613761902
1_017,2_013,0.5468157529830933
1_017,2_014,0.6693074703216553
1_017,2_015,0.3820180892944336
1_017,2_016,0.6477428674697876
1_017,2_018,0.6394460201263428
1_017,2_019,0.594933032989502
1_017,2_020,0.8456128239631653
1_017,2_021,0.4413442015647888
1_017,2_022,0.341683030128479
1_017,2_023,0.4552935659885406
1_017,2_024,0.3943364024162292
1_017,2_025,0.2910173535346985
1_018,2_001,0.4351145029067993
1_018,2_002,0.2329812347888946
1_018,2_003,0.4032989144325256
1_018,2_004,0.3671989738941192
1_018,2_005,0.380161851644516
1_018,2_006,0.5015122890472412
1_018,2_007,0.3162083923816681
1_018,2_008,0.3358762264251709
1_018,2_009,0.4259935021400451
1_018,2_010,0.3523553907871246
1_018,2_011,0.6035897731781006
1_018,2_012,0.5601950287818909
1_018,2_013,0.4988194108009338
1_018,2_014,0.6734486818313599
1_018,2_015,0.2794560194015503
1_018,2_016,0.4930429756641388
1_018,2_017,0.5955740213394165
1_018,2_019,0.5649664998054504
1_018,2_020,0.690350353717804
1_018,2_021,0.413661777973175
1_018,2_022,0.3569449782371521
1_018,2_023,0.3677102625370025
1_018,2_024,0.309220403432846
1_018,2_025,0.3990907371044159
1_019,2_001,0.3557146191596985
1_019,2_002,0.3092837929725647
1_019,2_003,0.3396041095256805
1_019,2_004,0.26877561211586
1_019,2_005,0.2835754454135895
1_019,2_006,0.2893190383911133
1_019,2_007,0.1573333144187927
1_019,2_008,0.2155312746763229
1_019,2_009,0.243219792842865
1_019,2_010,0.2860582172870636
1_019,2_011,0.4831098914146423
1_019,2_012,0.437342882156372
1_019,2_013,0.4790788888931274
1_019,2_014,0.6913154125213623
1_019,2_015,0.376538336277008
1_019,2_016,0.490121454000473
1_019,2_017,0.3751548826694488
1_019,2_018,0.491762101650238
1_019,2_020,0.6558460593223572
1_019,2_021,0.5314440131187439
1_019,2_022,0.3349250257015228
1_019,2_023,0.5038934350013733
1_019,2_024,0.3772197365760803
1_019,2_025,0.2432126700878143
1_020,2_001,0.3727438449859619
1_020,2_002,0.3322303891181946
1_020,2_003,0.4346731007099151
1_020,2_004,0.3101634979248047
1_020,2_005,0.3110246658325195
1_020,2_006,0.3242320418357849
1_020,2_007,0.1676962077617645
1_020,2_008,0.3505342602729797
1_020,2_009,0.2870405614376068
1_020,2_010,0.4683184623718261
1_020,2_011,0.5635225772857666
1_020,2_012,0.4859322905540466
1_020,2_013,0.4604144692420959
1_020,2_014,0.5190572142601013
1_020,2_015,0.3238297700881958
1_020,2_016,0.5693554282188416
1_020,2_017,0.4376959800720215
1_020,2_018,0.4847196936607361
1_020,2_019,0.4075122475624084
1_020,2_021,0.4251557290554046
1_020,2_022,0.3224264681339264
1_020,2_023,0.3858898878097534
1_020,2_024,0.2732239961624145
1_020,2_025,0.1868392080068588
1_021,2_001,0.507960319519043
1_021,2_002,0.3088535368442535
1_021,2_003,0.3150981366634369
1_021,2_004,0.1683031618595123
1_021,2_005,0.4509008228778839
1_021,2_006,0.3287431001663208
1_021,2_007,0.2839351892471313
1_021,2_008,0.2380860894918441
1_021,2_009,0.3770677149295807
1_021,2_010,0.3091359138488769
1_021,2_011,0.4852386116981506
1_021,2_012,0.6551464796066284
1_021,2_013,0.2559786438941955
1_021,2_014,0.4651516675949096
1_021,2_015,0.1597653031349182
1_021,2_016,0.408094584941864
1_021,2_017,0.2295947670936584
1_021,2_018,0.2048261910676956
1_021,2_019,0.2155258804559707
1_021,2_020,0.4090373516082763
1_021,2_022,0.6466331481933594
1_021,2_023,0.6973275542259216
1_021,2_024,0.5651476383209229
1_021,2_025,0.6396898031234741
1_022,2_001,0.6362718939781189
1_022,2_002,0.4782614409923553
1_022,2_003,0.383350521326065
1_022,2_004,0.511473536491394
1_022,2_005,0.6048985123634338
1_022,2_006,0.5697752833366394
1_022,2_007,0.6101887226104736
1_022,2_008,0.4508684277534485
1_022,2_009,0.6279733180999756
1_022,2_010,0.4123969674110412
1_022,2_011,0.243998721241951
1_022,2_012,0.5914849638938904
1_022,2_013,0.2292910814285278
1_022,2_014,0.2489867806434631
1_022,2_015,0.3037503659725189
1_022,2_016,0.3364091515541076
1_022,2_017,0.4061012268066406
1_022,2_018,0.320402443408966
1_022,2_019,0.3325225412845611
1_022,2_020,0.2076705694198608
1_022,2_021,0.4397315979003906
1_022,2_023,0.5071321725845337
1_022,2_024,0.694448709487915
1_022,2_025,0.6339741945266724
1_023,2_001,0.6708451509475708
1_023,2_002,0.2605175077915191
1_023,2_003,0.3360096216201782
1_023,2_004,0.2486183643341064
1_023,2_005,0.5266306400299072
1_023,2_006,0.3652260303497314
1_023,2_007,0.232859194278717
1_023,2_008,0.3582090139389038
1_023,2_009,0.3566066324710846
1_023,2_010,0.3197751641273498
1_023,2_011,0.6636771559715271
1_023,2_012,0.6578655242919922
1_023,2_013,0.247736394405365
1_023,2_014,0.4911540448665619
1_023,2_015,0.1496659815311432
1_023,2_016,0.5474151968955994
1_023,2_017,0.2503243684768677
1_023,2_018,0.2999401688575744
1_023,2_019,0.3580296635627746
1_023,2_020,0.5741001963615417
1_023,2_021,0.4846760034561157
1_023,2_022,0.5676575899124146
1_023,2_024,0.4758032858371734
1_023,2_025,0.4649102687835693
1_024,2_001,0.6055727005004883
1_024,2_002,0.4704639911651611
1_024,2_003,0.4590928256511688
1_024,2_004,0.3766670227050781
1_024,2_005,0.5428561568260193
1_024,2_006,0.5065356492996216
1_024,2_007,0.4313891530036926
1_024,2_008,0.4098924696445465
1_024,2_009,0.5147489309310913
1_024,2_010,0.4624601900577545
1_024,2_011,0.2758274972438812
1_024,2_012,0.5706290006637573
1_024,2_013,0.2609262764453888
1_024,2_014,0.3038754463195801
1_024,2_015,0.1988742649555206
1_024,2_016,0.4569351375102997
1_024,2_017,0.2491558045148849
1_024,2_018,0.1448400914669037
1_024,2_019,0.168384239077568
1_024,2_020,0.3373115956783294
1_024,2_021,0.5870404243469238
1_024,2_022,0.773025393486023
1_024,2_023,0.5654098987579346
1_024,2_025,0.5759021043777466
1_025,2_001,0.5642855167388916
1_025,2_002,0.4191279113292694
1_025,2_003,0.4585930407047272
1_025,2_004,0.398726224899292
1_025,2_005,0.5496282577514648
1_025,2_006,0.5030791163444519
1_025,2_007,0.4084937572479248
1_025,2_008,0.4128822386264801
1_025,2_009,0.4599157571792602
1_025,2_010,0.4356327056884765
1_025,2_011,0.2597505152225494
1_025,2_012,0.529285728931427
1_025,2_013,0.3458494246006012
1_025,2_014,0.4142019152641296
1_025,2_015,0.2918643355369568
1_025,2_016,0.4762391149997711
1_025,2_017,0.3925385177135467
1_025,2_018,0.193273514509201
1_025,2_019,0.2797097563743591
1_025,2_020,0.343537837266922
1_025,2_021,0.5895175337791443
1_025,2_022,0.667539119720459
1_025,2_023,0.6090801954269409
1_025,2_024,0.7508413791656494
