folder1_image,folder2_image,similarity
1_003,2_014,-0.08613495528697968
1_003,2_015,0.11744511872529984
1_003,2_016,-0.02511708438396454
1_003,2_017,0.07036003470420837
1_003,2_018,0.09592840075492859
1_003,2_019,0.046139054000377655
1_003,2_020,0.050323694944381714
1_003,2_021,0.007335781119763851
1_003,2_022,-0.02124457061290741
1_003,2_023,0.04562767222523689
1_003,2_024,0.024620769545435905
1_003,2_025,-0.05261561647057533
1_004,2_001,-0.006376780569553375
1_004,2_002,0.0411016009747982
1_004,2_003,-0.011478794738650322
1_004,2_004,0.7016610503196716
1_004,2_005,-0.06864950060844421
1_004,2_006,0.06934995204210281
1_004,2_007,-0.020459406077861786
1_004,2_008,-0.06917336583137512
1_004,2_009,0.017752936109900475
1_004,2_010,-0.05021195486187935
1_004,2_011,0.03108758106827736
1_004,2_012,0.03116931952536106
1_004,2_013,-0.04930766299366951
1_004,2_014,-0.01305394433438778
1_004,2_015,-0.06839974969625473
1_004,2_016,-0.020054463297128677
1_004,2_017,-0.0034086364321410656
1_004,2_018,0.00958242081105709
1_004,2_019,-0.0051224855706095695
1_004,2_020,0.11723323166370392
1_004,2_021,-0.05012207105755806
1_004,2_022,0.01858009211719036
1_004,2_023,-0.017384128645062447
1_004,2_024,0.002675658091902733
1_004,2_025,0.09375814348459244
1_005,2_001,0.11453025788068771
1_005,2_002,-0.03172413259744644
1_005,2_003,0.09716859459877014
1_005,2_004,-0.050190091133117676
1_005,2_005,0.6389137506484985
1_005,2_006,0.14645440876483917
1_005,2_007,-0.12716440856456757
1_005,2_008,0.19230210781097412
1_005,2_009,0.04048409312963486
1_005,2_010,0.11493123322725296
1_005,2_011,0.013345759361982346
1_005,2_012,0.08000709861516953
1_005,2_013,0.034971605986356735
1_005,2_014,0.05227131024003029
1_005,2_015,-0.009874362498521805
1_005,2_016,0.09663642942905426
1_005,2_017,-0.04438945651054382
1_005,2_018,-0.05486602336168289
1_005,2_019,0.014570258557796478
1_005,2_020,-0.051868829876184464
1_005,2_021,-0.027094922959804535
1_005,2_022,0.14471648633480072
1_005,2_023,-0.017071522772312164
1_005,2_024,0.1561986804008484
1_005,2_025,-0.01831771433353424
1_006,2_001,0.07950401306152344
1_006,2_002,0.06046174466609955
1_006,2_003,0.03078523278236389
1_006,2_004,0.04139001667499542
1_006,2_005,0.16521784663200378
1_006,2_006,0.7438526153564453
1_006,2_007,0.04476924240589142
1_006,2_008,0.051397375762462616
1_006,2_009,0.07787686586380005
1_006,2_010,0.05556349828839302
1_006,2_011,0.00920463539659977
1_006,2_012,-0.0005324110388755798
1_006,2_013,-0.02979259565472603
1_006,2_014,0.07271011918783188
1_006,2_015,-0.08351127803325653
1_006,2_016,0.00021830201148986816
1_006,2_017,-0.01054918859153986
1_006,2_018,-0.021241633221507072
1_006,2_019,-0.036097414791584015
1_006,2_020,0.055930521339178085
1_006,2_021,0.09527693688869476
1_006,2_022,0.15415246784687042
1_006,2_023,0.008724991232156754
1_006,2_024,0.22019177675247192
1_006,2_025,0.12335500866174698
1_007,2_001,0.09159614890813828
1_007,2_002,-0.036125265061855316
1_007,2_003,0.00946781411767006
1_007,2_004,-0.09798471629619598
1_007,2_005,-0.017482183873653412
1_007,2_006,0.021174153313040733
1_007,2_007,0.4849086403846741
1_007,2_008,0.08616779744625092
1_007,2_009,0.022608857601881027
1_007,2_010,-0.08932869136333466
1_007,2_011,-0.06312359124422073
1_007,2_012,-0.06239575520157814
1_007,2_013,0.07450054585933685
1_007,2_014,0.041214797645807266
1_007,2_015,-0.08580657094717026
1_007,2_016,0.09449784457683563
1_007,2_017,0.022643906995654106
1_007,2_018,0.0774080902338028
1_007,2_019,-0.024729499593377113
1_007,2_020,-0.04502981901168823
1_007,2_021,0.04687902703881264
1_007,2_022,0.042633991688489914
1_007,2_023,-0.0021078959107398987
1_007,2_024,0.15000542998313904
1_007,2_025,0.013697410002350807
1_008,2_001,0.15477442741394043
1_008,2_002,0.10663366317749023
1_008,2_003,0.04357290267944336
1_008,2_004,0.0062606437131762505
1_008,2_005,0.11972100287675858
1_008,2_006,-0.04719678312540054
1_008,2_007,0.014956584200263023
1_008,2_008,0.6582779884338379
1_008,2_009,-0.04906085133552551
1_008,2_010,0.02984330803155899
1_008,2_011,0.01951967179775238
1_008,2_012,-0.10328991711139679
1_008,2_013,-0.023682082071900368
1_008,2_014,0.02773977816104889
1_008,2_015,-0.01231851801276207
1_008,2_016,-0.026420770213007927
1_008,2_017,0.12793034315109253
1_008,2_018,0.024046676233410835
1_008,2_019,0.1439993977546692
1_008,2_020,0.04227996617555618
1_008,2_021,-0.026312872767448425
1_008,2_022,0.013345861807465553
1_008,2_023,-0.05661139264702797
1_008,2_024,0.08323103934526443
1_008,2_025,-0.03609103709459305
1_009,2_001,0.04003626108169556
1_009,2_002,0.140257328748703
1_009,2_003,-0.03686879947781563
1_009,2_004,-0.11535882204771042
1_009,2_005,0.01035460177809
1_009,2_006,0.07477123290300369
1_009,2_007,-0.0020435061305761337
1_009,2_008,-0.008608815260231495
1_009,2_009,0.6534416675567627
1_009,2_010,0.03296424075961113
1_009,2_011,0.061512723565101624
1_009,2_012,-0.019052887335419655
1_009,2_013,0.028777532279491425
1_009,2_014,0.027384018525481224
1_009,2_015,0.03217051550745964
1_009,2_016,-0.026471709832549095
1_009,2_017,0.09470593929290771
1_009,2_018,-0.02799762226641178
1_009,2_019,0.03751043230295181
1_009,2_020,-0.05041119456291199
1_009,2_021,-0.07246104627847672
1_009,2_022,0.0034836186096072197
1_009,2_023,-0.02909984439611435
1_009,2_024,-0.11835222691297531
1_009,2_025,0.031128259375691414
1_010,2_001,0.030972439795732498
1_010,2_002,0.1417984962463379
1_010,2_003,0.10153724253177643
1_010,2_004,-0.009432251565158367
1_010,2_005,0.0398029163479805
1_010,2_006,0.1152145117521286
1_010,2_007,-0.07332815229892731
1_010,2_008,0.13183802366256714
1_010,2_009,-0.035325706005096436
1_010,2_010,0.7852170467376709
1_010,2_011,0.043163880705833435
1_010,2_012,-0.028152871876955032
1_010,2_013,-0.006632156670093536
1_010,2_014,0.0014609526842832565
1_010,2_015,0.10047876834869385
1_010,2_016,0.06269623339176178
1_010,2_017,-0.0026873648166656494
1_010,2_018,-0.00099082849919796
1_010,2_019,0.016925305128097534
1_010,2_020,-0.009602217003703117
1_010,2_021,0.00578460656106472
1_010,2_022,0.0421861857175827
1_010,2_023,0.0360758975148201
1_010,2_024,0.075125552713871
1_010,2_025,0.13954107463359833
1_011,2_001,0.013471242040395737
1_011,2_002,0.020903192460536957
1_011,2_003,0.05703052133321762
1_011,2_004,0.04676678404211998
1_011,2_005,0.07840339839458466
1_011,2_006,0.093880794942379
1_011,2_007,-0.14537975192070007
1_011,2_008,0.007112715393304825
1_011,2_009,0.052016761153936386
1_011,2_010,-0.03318048268556595
1_011,2_011,0.713716983795166
1_011,2_012,0.03357309103012085
1_011,2_013,0.011632087640464306
1_011,2_014,0.03531279414892197
1_011,2_015,0.08444860577583313
1_011,2_016,0.039143819361925125
1_011,2_017,-0.023292524740099907
1_011,2_018,-0.0026519373059272766
1_011,2_019,-0.008442956954240799
1_011,2_020,0.0854591429233551
1_011,2_021,-0.013580210506916046
1_011,2_022,0.058758459985256195
1_011,2_023,-0.0053279646672308445
1_011,2_024,0.03511377424001694
1_011,2_025,-0.10438753664493561
1_012,2_001,0.16987916827201843
1_012,2_002,0.018427884206175804
1_012,2_003,-0.0266624353826046
1_012,2_004,-0.0003995634615421295
1_012,2_005,0.09450994431972504
1_012,2_006,-0.0073558250442147255
1_012,2_007,-0.022125279530882835
1_012,2_008,-0.0138612762093544
1_012,2_009,-0.003214128315448761
1_012,2_010,-0.04100647568702698
1_012,2_011,0.012563398107886314
1_012,2_012,0.7028281688690186
1_012,2_013,0.11545928567647934
1_012,2_014,-0.02902505174279213
1_012,2_015,0.016703952103853226
1_012,2_016,0.12043210864067078
1_012,2_017,-0.03098342940211296
1_012,2_018,-0.0006253449246287346
1_012,2_019,0.07611747086048126
1_012,2_020,0.09399808943271637
1_012,2_021,0.1190531849861145
1_012,2_022,0.04286014288663864
1_012,2_023,-0.027108054608106613
1_012,2_024,0.11029170453548431
1_012,2_025,-0.015976732596755028
1_013,2_001,0.0782889574766159
1_013,2_002,0.1416437327861786
1_013,2_003,0.022704854607582092
1_013,2_004,-0.024843625724315643
1_013,2_005,0.04309995099902153
1_013,2_006,-0.017669325694441795
1_013,2_007,-0.01885908842086792
1_013,2_008,0.026872863993048668
1_013,2_009,0.045567288994789124
1_013,2_010,-0.0005524344742298126
1_013,2_011,0.017774548381567
1_013,2_012,0.11074843257665634
1_013,2_013,0.8146737217903137
1_013,2_014,-0.028191599994897842
1_013,2_015,0.0334676168859005
1_013,2_016,0.02115323580801487
1_013,2_017,0.12717846035957336
1_013,2_018,-0.021931374445557594
1_013,2_019,-0.09478859603404999
1_013,2_020,-0.0366642028093338
1_013,2_021,0.005070422776043415
1_013,2_022,0.015681428834795952
1_013,2_023,-0.07838372886180878
1_013,2_024,0.0026933327317237854
1_013,2_025,0.027979202568531036
1_014,2_001,0.019638974219560623
1_014,2_002,-0.026222195476293564
1_014,2_003,0.013061988167464733
1_014,2_004,0.13279160857200623
1_014,2_005,0.08072274923324585
1_014,2_006,0.03872429579496384
1_014,2_007,-0.04997390881180763
1_014,2_008,-0.00555369071662426
1_014,2_009,-0.05227029323577881
1_014,2_010,0.02172963321208954
1_014,2_011,0.09576745331287384
1_014,2_012,-0.010004631243646145
1_014,2_013,0.0037677939981222153
1_014,2_014,0.6188387870788574
1_014,2_015,0.043618783354759216
1_014,2_016,0.026955023407936096
1_014,2_017,-0.0007253997027873993
1_014,2_018,0.03570564091205597
1_014,2_019,0.010062554851174355
1_014,2_020,0.046850576996803284
1_014,2_021,0.025753220543265343
1_014,2_022,0.040706902742385864
1_014,2_023,0.04144139215350151
1_014,2_024,-0.04286083206534386
1_014,2_025,-0.02039114385843277
1_015,2_001,0.03280704841017723
1_015,2_002,0.06615765392780304
1_015,2_003,0.02506944164633751
1_015,2_004,0.01254347711801529
1_015,2_005,0.03478093445301056
1_015,2_006,0.020248062908649445
1_015,2_007,-0.054487623274326324
1_015,2_008,0.023108888417482376
1_015,2_009,0.12669771909713745
1_015,2_010,0.012756424024701118
1_015,2_011,0.05996488034725189
1_015,2_012,0.022633131593465805
1_015,2_013,-0.015836656093597412
1_015,2_014,0.03930851072072983
1_015,2_015,0.6045764684677124
1_015,2_016,0.03833826258778572
1_015,2_017,0.044941496104002
1_015,2_018,-0.03232330083847046
1_015,2_019,0.0862116664648056
1_015,2_020,-0.03056427836418152
1_015,2_021,-0.007147043012082577
1_015,2_022,0.03678026422858238
1_015,2_023,0.0628793016076088
1_015,2_024,-0.011485694907605648
1_015,2_025,-0.008073553442955017
1_016,2_001,0.07088018953800201
1_016,2_002,0.01728210225701332
1_016,2_003,-0.06299566477537155
1_016,2_004,0.011659787967801094
1_016,2_005,0.17335008084774017
1_016,2_006,0.08799849450588226
1_016,2_007,-0.07625886797904968
1_016,2_008,0.08509248495101929
1_016,2_009,0.058093197643756866
1_016,2_010,0.053370699286460876
1_016,2_011,0.055777862668037415
1_016,2_012,0.19928167760372162
1_016,2_013,0.07782720029354095
1_016,2_014,0.00901954434812069
1_016,2_015,0.07337470352649689
1_016,2_016,0.6682478785514832
1_016,2_017,-0.0070688724517822266
1_016,2_018,-0.06000109389424324
1_016,2_019,0.015943624079227448
1_016,2_020,-0.03100343607366085
1_016,2_021,0.04056992009282112
1_016,2_022,0.15265074372291565
1_016,2_023,0.02085898444056511
1_016,2_024,0.11276401579380035
1_016,2_025,-0.06776843965053558
1_017,2_001,0.0008718539029359818
1_017,2_002,0.050833575427532196
1_017,2_003,0.02717622183263302
1_017,2_004,-0.04220298305153847
1_017,2_005,0.024920305237174034
1_017,2_006,-0.0193556509912014
1_017,2_007,0.030174028128385544
1_017,2_008,0.13465255498886108
1_017,2_009,0.04309969022870064
1_017,2_010,0.06873123347759247
1_017,2_011,-0.016165953129529953
1_017,2_012,-0.03435009345412254
1_017,2_013,0.13352999091148376
1_017,2_014,0.037112943828105927
1_017,2_015,0.13218753039836884
1_017,2_016,0.037654370069503784
1_017,2_017,0.7004401683807373
1_017,2_018,0.11804386973381042
1_017,2_019,0.08654823899269104
1_017,2_020,0.0997043251991272
1_017,2_021,0.05758403614163399
1_017,2_022,0.03253164142370224
1_017,2_023,0.11417502164840698
1_017,2_024,0.08086232841014862
1_017,2_025,0.012029055505990982
1_018,2_001,0.03515671566128731
1_018,2_002,-0.01531444862484932
1_018,2_003,0.008345983922481537
1_018,2_004,-0.034144043922424316
1_018,2_005,0.029034974053502083
1_018,2_006,-0.0314878411591053
1_018,2_007,0.04528328776359558
1_018,2_008,0.01585882529616356
1_018,2_009,0.010711049661040306
1_018,2_010,0.06787023693323135
1_018,2_011,0.025667482987046242
1_018,2_012,0.07511692494153976
1_018,2_013,-0.0118337944149971
1_018,2_014,0.0779867097735405
1_018,2_015,0.021981116384267807
1_018,2_016,0.003029424697160721
1_018,2_017,0.1919681429862976
1_018,2_018,0.7057721614837646
1_018,2_019,0.08915086835622787
1_018,2_020,0.05574662238359451
1_018,2_021,-0.0009034927934408188
1_018,2_022,-0.0345127210021019
1_018,2_023,0.1101939007639885
1_018,2_024,0.042063795030117035
1_018,2_025,-0.08323180675506592
1_019,2_001,0.04738727957010269
1_019,2_002,0.07873974740505219
1_019,2_003,-0.002724982798099518
1_019,2_004,-0.02721349522471428
1_019,2_005,0.061953354626894
1_019,2_006,0.06503728777170181
1_019,2_007,-0.05841415002942085
1_019,2_008,0.10813575237989426
1_019,2_009,0.054723404347896576
1_019,2_010,0.017229055985808372
1_019,2_011,0.07579371333122253
1_019,2_012,-0.013693823479115963
1_019,2_013,-0.06037759408354759
1_019,2_014,0.022780464962124825
1_019,2_015,0.04356847703456879
1_019,2_016,-0.06497759371995926
1_019,2_017,0.08367112278938293
1_019,2_018,0.06594528257846832
1_019,2_019,0.6598252654075623
1_019,2_020,0.06832060217857361
1_019,2_021,0.057580627501010895
1_019,2_022,-0.039927512407302856
1_019,2_023,0.05977662652730942
1_019,2_024,-0.02985132485628128
1_019,2_025,-0.012583371251821518
1_020,2_001,0.08549211174249649
1_020,2_002,0.029989566653966904
1_020,2_003,0.02725815773010254
1_020,2_004,0.12099891901016235
1_020,2_005,0.023191476240754128
1_020,2_006,0.05187328904867172
1_020,2_007,-0.10543131083250046
1_020,2_008,0.08310123533010483
1_020,2_009,0.009790200740098953
1_020,2_010,0.03271394968032837
1_020,2_011,0.1525505930185318
1_020,2_012,0.1967824101448059
1_020,2_013,-0.0619090236723423
1_020,2_014,0.006725572049617767
1_020,2_015,0.013025389984250069
1_020,2_016,0.08216451108455658
1_020,2_017,0.06758014857769012
1_020,2_018,0.007882796227931976
1_020,2_019,0.09839579463005066
1_020,2_020,0.7329692244529724
1_020,2_021,0.03963903337717056
1_020,2_022,0.06480471789836884
1_020,2_023,0.0849778801202774
1_020,2_024,-0.006504438817501068
1_020,2_025,0.03808526694774628
1_021,2_001,-0.022273603826761246
1_021,2_002,0.13616806268692017
1_021,2_003,0.007287833373993635
1_021,2_004,0.0048438264057040215
1_021,2_005,-0.008688773959875107
1_021,2_006,0.05880269035696983
1_021,2_007,0.08926406502723694
1_021,2_008,-0.04423721879720688
1_021,2_009,0.06537766754627228
1_021,2_010,-0.033171944320201874
1_021,2_011,0.021691646426916122
1_021,2_012,0.20355792343616486
1_021,2_013,-0.06616714596748352
1_021,2_014,-0.019443783909082413
1_021,2_015,-0.03349568694829941
1_021,2_016,0.028393130749464035
1_021,2_017,0.053248364478349686
1_021,2_018,0.05994819104671478
1_021,2_019,0.11589844524860382
1_021,2_020,0.026876375079154968
1_021,2_021,0.48336854577064514
1_021,2_022,0.10829077661037445
1_021,2_023,0.0009375624358654022
1_021,2_024,0.07705201953649521
1_021,2_025,0.11277467757463455
1_022,2_001,-0.016706334426999092
1_022,2_002,0.21509619057178497
1_022,2_003,-0.060100141912698746
1_022,2_004,0.08221333473920822
1_022,2_005,0.025958186015486717
1_022,2_006,0.120848149061203
1_022,2_007,0.06591692566871643
1_022,2_008,-0.0735326036810875
1_022,2_009,0.06512192636728287
1_022,2_010,0.04162611439824104
1_022,2_011,0.04804437607526779
1_022,2_012,0.03285858407616615
1_022,2_013,0.008227217942476273
1_022,2_014,0.03616533428430557
1_022,2_015,0.02094520628452301
1_022,2_016,0.0957501083612442
1_022,2_017,-0.06278356909751892
1_022,2_018,0.011325282976031303
1_022,2_019,-0.040342554450035095
1_022,2_020,0.04543045163154602
1_022,2_021,0.24549031257629395
1_022,2_022,0.44814860820770264
1_022,2_023,0.20458844304084778
1_022,2_024,0.16691914200782776
1_022,2_025,0.18612366914749146
1_023,2_001,0.06654347479343414
1_023,2_002,-0.025029854848980904
1_023,2_003,0.04604407027363777
1_023,2_004,0.013632413931190968
1_023,2_005,-0.018185388296842575
1_023,2_006,0.035739436745643616
1_023,2_007,0.08309231698513031
1_023,2_008,0.0024635950103402138
1_023,2_009,-0.006119249388575554
1_023,2_010,0.08736401796340942
1_023,2_011,0.04533842206001282
1_023,2_012,0.0015581343322992325
1_023,2_013,-0.03367249667644501
1_023,2_014,-0.014002006500959396
1_023,2_015,0.11307790130376816
1_023,2_016,0.0930572897195816
1_023,2_017,0.11099947988986969
1_023,2_018,0.055867478251457214
1_023,2_019,0.0202633123844862
1_023,2_020,0.23325832188129425
1_023,2_021,0.1776222288608551
1_023,2_022,0.1977541446685791
1_023,2_023,0.7027261257171631
1_023,2_024,0.15211914479732513
1_023,2_025,0.05856165662407875
1_024,2_001,0.05969756841659546
1_024,2_002,0.06174743175506592
1_024,2_003,0.025515232235193253
1_024,2_004,-0.07877663522958755
1_024,2_005,0.10851948708295822
1_024,2_006,0.07764844596385956
1_024,2_007,0.09376214444637299
1_024,2_008,0.09063003957271576
1_024,2_009,-0.09490786492824554
1_024,2_010,0.07039400190114975
1_024,2_011,0.06922733783721924
1_024,2_012,0.026931269094347954
1_024,2_013,-0.02802361361682415
1_024,2_014,0.008985321968793869
1_024,2_015,0.07832302153110504
1_024,2_016,0.15177863836288452
1_024,2_017,0.016302190721035004
1_024,2_018,-0.021303655579686165
1_024,2_019,0.0822194293141365
1_024,2_020,0.035663772374391556
1_024,2_021,0.192755788564682
1_024,2_022,0.35302555561065674
1_024,2_023,0.14270523190498352
1_024,2_024,0.4491943120956421
1_024,2_025,0.07007180899381638
1_025,2_001,0.05684813857078552
1_025,2_002,0.151739239692688
1_025,2_003,0.060274578630924225
1_025,2_004,0.13011515140533447
1_025,2_005,-0.08569027483463287
1_025,2_006,0.06585540622472763
1_025,2_007,0.021729690954089165
1_025,2_008,-0.08897572755813599
1_025,2_009,0.09214258193969727
1_025,2_010,0.15093153715133667
1_025,2_011,-0.04506567865610123
1_025,2_012,0.15196187794208527
1_025,2_013,0.10933197289705276
1_025,2_014,0.03789368271827698
1_025,2_015,0.004366155713796616
1_025,2_016,-0.06681675463914871
1_025,2_017,-0.013418786227703094
1_025,2_018,-0.006032250821590424
1_025,2_019,0.011987682431936264
1_025,2_020,0.06228502839803696
1_025,2_021,0.16797015070915222
1_025,2_022,-0.019015498459339142
1_025,2_023,0.09800765663385391
1_025,2_024,0.08918708562850952
1_025,2_025,0.51300448179245
