folder,reference_image,reference_path,num_comparisons,avg_similarity,min_similarity,max_similarity,std_similarity
BrunoMars,000049.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000049.jpg,49,0.5415139000634758,0.20089201629161835,0.8932206630706787,0.13727592824831225
BrunoMars,182.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/182.jpg,49,0.5341914350889168,0.3879232406616211,0.708773136138916,0.07364064629108355
BrunoMars,000116.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000116.jpg,49,0.5325209103068527,0.2722231447696686,0.802699625492096,0.12211414768814423
BrunoMars,162.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/162.jpg,49,0.5293865973243908,0.1727735549211502,0.7400874495506287,0.10776552881831884
BrunoMars,189.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/189.jpg,49,0.524285227060318,0.2566479444503784,0.7366050481796265,0.11226558168948984
BrunoMars,000033.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000033.jpg,49,0.5202381367586097,0.2542012929916382,0.7683112025260925,0.09750232429309105
BrunoMars,000098.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000098.jpg,49,0.5162676177462753,0.34673717617988586,0.754189133644104,0.0838632770539165
BrunoMars,159.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/159.jpg,49,0.5105457111280791,0.2857581377029419,0.7964904308319092,0.10401098829084825
BrunoMars,171.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/171.jpg,49,0.49892216677568396,0.32521843910217285,0.7361136674880981,0.09677455429275578
BrunoMars,000064.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000064.jpg,49,0.49290871498536093,0.3205776810646057,0.7127689719200134,0.09422765894824227
BrunoMars,161.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/161.jpg,49,0.4890672157005388,0.2807265818119049,0.7067005634307861,0.09452792628848235
BrunoMars,181.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/181.jpg,49,0.42827556023792346,0.1727735549211502,0.7385982871055603,0.10400483086934038
BrunoMars,000044.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000044.jpg,49,0.4257705780316372,0.21107159554958344,0.5918717384338379,0.07125718056370718
BrunoMars,000006.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000006.jpg,49,0.41531346403822605,0.20089201629161835,0.754189133644104,0.1228775075771979
Dicaprio,000009.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000009.jpg,49,0.7122216632171553,0.35504135489463806,0.8825036287307739,0.12205687901881217
Dicaprio,000010.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000010.jpg,49,0.7026442727264093,0.4290381669998169,0.8452392816543579,0.10085932947577865
Dicaprio,000068.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000068.jpg,49,0.6942862327001533,0.31311890482902527,0.8793478608131409,0.11654656935099517
Dicaprio,000084.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000084.jpg,49,0.6933650380494644,0.34225645661354065,0.9208078980445862,0.11705655898488959
Dicaprio,000006.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000006.jpg,49,0.6907974499828962,0.369872123003006,0.8960245847702026,0.12604585308293478
Dicaprio,000081.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000081.jpg,49,0.6900828237436256,0.35253971815109253,0.8908370733261108,0.1129757400939359
Dicaprio,000016.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000016.jpg,49,0.6889980812462009,0.28460413217544556,0.8852909803390503,0.12686051236870002
Dicaprio,000019.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000019.jpg,49,0.6889704642247181,0.35106903314590454,0.8967500329017639,0.12301661896558415
Dicaprio,000012.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000012.jpg,49,0.6874141534980462,0.3558422029018402,0.8728762269020081,0.12023394172850485
Dicaprio,000075.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000075.jpg,49,0.6836416319924958,0.3324005603790283,0.9208078980445862,0.11654188099738329
Dicaprio,000020.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000020.jpg,49,0.668178736555333,0.3463467061519623,0.871055006980896,0.1382222545884478
Dicaprio,000022.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000022.jpg,49,0.6651372070215187,0.29107674956321716,0.8967500329017639,0.11660220743383162
Dicaprio,000003.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000003.jpg,49,0.6623823192654824,0.3114708364009857,0.8705607056617737,0.11371573475505112
Dicaprio,000050.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000050.jpg,49,0.6623036910076531,0.3393242359161377,0.8960245847702026,0.12953212824493104
Dicaprio,000021.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000021.jpg,49,0.6577329185544228,0.36184751987457275,0.8490622043609619,0.1262650021346886
Dicaprio,000045.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000045.jpg,49,0.656665777065316,0.26215335726737976,0.8654056191444397,0.12358331236517113
Dicaprio,000013.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000013.jpg,49,0.6547788138292274,0.27545371651649475,0.8581588268280029,0.13288985512960097
Dicaprio,000096.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000096.jpg,49,0.6528115795583141,0.4851028323173523,0.8548375368118286,0.10160220581614007
Dicaprio,000074.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000074.jpg,49,0.6526250164119565,0.3958198130130768,0.8975929021835327,0.12030016648841081
Dicaprio,000070.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000070.jpg,49,0.6491706565934785,0.3607986271381378,0.8834526538848877,0.1319165414455135
Dicaprio,000008.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000008.jpg,49,0.645869249592022,0.37012600898742676,0.8799047470092773,0.132125152301641
Dicaprio,000049.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000049.jpg,49,0.6458231198544405,0.3861772418022156,0.9207937717437744,0.14521059579978984
Dicaprio,000007.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000007.jpg,49,0.644296009321602,0.40157991647720337,0.9207937717437744,0.14700399587888857
Dicaprio,000069.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000069.jpg,49,0.6390823046771847,0.3677592873573303,0.8060284852981567,0.09296081506704877
Dicaprio,000097.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000097.jpg,49,0.6363558045455388,0.3079862594604492,0.8817074298858643,0.14092004838033473
Dicaprio,000082.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000082.jpg,49,0.6345765913019374,0.39241790771484375,0.8975929021835327,0.14135153047633378
Dicaprio,000078.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000078.jpg,49,0.6270447239583853,0.2847059965133667,0.8441659808158875,0.12053764562274566
Dicaprio,000005.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000005.jpg,49,0.6227778646410728,0.3744034171104431,0.8483401536941528,0.1468654750531426
Dicaprio,000018.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000018.jpg,49,0.6220686952678525,0.3143109381198883,0.9355313777923584,0.16121210237641875
Dicaprio,000106.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000106.jpg,49,0.6197263054093536,0.2492670863866806,0.8654056191444397,0.13881130906088193
Dicaprio,000001.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000001.jpg,49,0.616968900573497,0.3294512629508972,0.8997036218643188,0.14943750334519446
Dicaprio,000002.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000002.jpg,49,0.6155709162050363,0.3472512662410736,0.9355313777923584,0.15955829067691701
Dicaprio,000027.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000027.jpg,49,0.6108971718622713,0.39987629652023315,0.7921944260597229,0.10076371585380153
Dicaprio,000024.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000024.jpg,49,0.6040924884835068,0.35630983114242554,0.8798416256904602,0.15314256311212807
Dicaprio,000043.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000043.jpg,49,0.6003782505891762,0.3097788691520691,0.9478003978729248,0.11012353582361749
Dicaprio,000085.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000085.jpg,49,0.5986137134688241,0.33600735664367676,0.8495409488677979,0.103226589014247
Dicaprio,000015.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000015.jpg,49,0.5863725755895887,0.32384493947029114,0.8656026721000671,0.1470844346407047
Dicaprio,000086.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000086.jpg,49,0.5732560918039206,0.4507136940956116,0.8403050899505615,0.08498982126619258
Dicaprio,000026.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000026.jpg,49,0.5698945315516725,0.21535560488700867,0.7732713222503662,0.12561939693483987
Dicaprio,000089.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000089.jpg,49,0.565853901663605,0.24666208028793335,0.771706223487854,0.10694920094179244
Dicaprio,000040.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000040.jpg,49,0.5580229260483567,0.3834141790866852,0.8495409488677979,0.10031773055323234
Dicaprio,000039.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000039.jpg,49,0.5570857701252918,0.32384493947029114,0.8332390189170837,0.09123234697546961
Dicaprio,000029.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000029.jpg,49,0.5547742308402548,0.2825605273246765,0.9478003978729248,0.10808434521189882
Dicaprio,000091.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000091.jpg,49,0.5507910123893193,0.33600735664367676,0.763868510723114,0.09769518645304331
Dicaprio,000038.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000038.jpg,49,0.5473828486033848,0.2593238055706024,0.7723441123962402,0.12821106435955462
Dicaprio,000071.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000071.jpg,49,0.5432406140833484,0.3453409969806671,0.7117820978164673,0.09004795041568484
Dicaprio,000033.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000033.jpg,49,0.5227273921577298,0.3336242139339447,0.7921944260597229,0.10358561885367723
Dicaprio,000101.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000101.jpg,49,0.5194183119705745,0.3451251983642578,0.7429701685905457,0.0955889211577777
Dicaprio,000100.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000100.jpg,49,0.49613604740220674,0.28910142183303833,0.7074209451675415,0.10194497132350934
Dicaprio,000053.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000053.jpg,49,0.3638468685807014,0.21535560488700867,0.5120450258255005,0.06860582920362607
EunwooCha,000012_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000012_0.jpg,49,0.7663502474220432,0.5464513301849365,0.8954768180847168,0.08812677648848115
EunwooCha,000079_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000079_0.jpg,49,0.7625210382500474,0.5167055726051331,0.9255192279815674,0.08819553736604291
EunwooCha,000029_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000029_0.jpg,49,0.7576010348845501,0.5223588347434998,0.9255192279815674,0.08196665495691435
EunwooCha,000005_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000005_0.jpg,49,0.7471980866120786,0.46644294261932373,0.885503888130188,0.09955211667365116
EunwooCha,000009_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000009_0.jpg,49,0.7421611754261718,0.5331446528434753,0.9825866222381592,0.08777351907357211
EunwooCha,000011_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000011_0.jpg,49,0.7418287408595182,0.5095269083976746,0.8837977647781372,0.08527776752700794
EunwooCha,000032_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000032_0.jpg,49,0.7412508999814793,0.48009422421455383,0.8882995843887329,0.08223829381093783
EunwooCha,000065_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000065_0.jpg,49,0.732395777896959,0.5067939162254333,0.871837317943573,0.09310397078236125
EunwooCha,000060_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000060_0.jpg,49,0.7275247306239848,0.5263670682907104,0.8800184726715088,0.07307732315440556
EunwooCha,000030_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000030_0.jpg,49,0.7243342496910874,0.5163097381591797,0.9825866222381592,0.08932065119864381
EunwooCha,000024_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000024_0.jpg,49,0.7227125484116224,0.5608924627304077,0.8669565320014954,0.06768422516970614
EunwooCha,000066_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000066_0.jpg,49,0.7214830444783581,0.5778458118438721,0.8495863676071167,0.07092615850061264
EunwooCha,000069_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000069_0.jpg,49,0.7181960830883104,0.4873756170272827,0.8828144669532776,0.0899132359363985
EunwooCha,000094_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000094_0.jpg,49,0.714025937781042,0.5304321646690369,0.8495863676071167,0.07345667595612948
EunwooCha,000044_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000044_0.jpg,49,0.7123940240363685,0.4653738737106323,0.8594313859939575,0.09114877362623679
EunwooCha,000017_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000017_0.jpg,49,0.7117679532693357,0.48433589935302734,0.8594313859939575,0.08542139230751258
EunwooCha,000003_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000003_0.jpg,49,0.7076277453072217,0.49607419967651367,0.8482547998428345,0.07162104548098272
EunwooCha,000023_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000023_0.jpg,49,0.707137222800936,0.45620572566986084,0.8482547998428345,0.08652511705630725
EunwooCha,000001_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000001_0.jpg,49,0.7055410110220617,0.4430748522281647,0.8954768180847168,0.12294836702789906
EunwooCha,000008_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000008_0.jpg,49,0.7030631802519973,0.5287613868713379,0.8800184726715088,0.0871125628317472
EunwooCha,000013_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000013_0.jpg,49,0.7009803062799026,0.4703117311000824,0.8646568655967712,0.08329447568542167
EunwooCha,000042_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000042_0.jpg,49,0.700571282785766,0.4026203155517578,0.8657388687133789,0.11667353207777739
EunwooCha,000037_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000037_0.jpg,49,0.696136228892268,0.41086435317993164,0.8508186340332031,0.09989445101410872
EunwooCha,000055_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000055_0.jpg,49,0.689438272495659,0.37855708599090576,0.8890963792800903,0.1255660199776496
EunwooCha,000086_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000086_0.jpg,49,0.6873884286199298,0.4873284697532654,0.8231604695320129,0.07082231140873099
EunwooCha,000028_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000028_0.jpg,49,0.6840638615647141,0.4845120906829834,0.8971430063247681,0.08524259472508035
EunwooCha,000072_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000072_0.jpg,49,0.6823449621395189,0.4364691972732544,0.8720369338989258,0.09510881982640113
EunwooCha,000027_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000027_0.jpg,49,0.6781706962050223,0.4457642734050751,0.847838819026947,0.0863564966765322
EunwooCha,000052_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000052_0.jpg,49,0.674089502315132,0.4639129340648651,0.8155479431152344,0.1005294282560597
EunwooCha,000101_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000101_0.jpg,49,0.6733824403918519,0.5518784523010254,0.8414269685745239,0.0657217543491812
EunwooCha,000014_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000014_0.jpg,49,0.6703971520978578,0.4622012674808502,0.9960705041885376,0.09543333781145985
EunwooCha,000010_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000010_0.jpg,49,0.6693286153734946,0.4570290446281433,0.8231604695320129,0.07086556946593311
EunwooCha,000081_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000081_0.jpg,49,0.6689300239086151,0.4243523180484772,0.8610130548477173,0.107621557087981
EunwooCha,000053_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000053_0.jpg,49,0.6688888498714992,0.4850424528121948,0.8277644515037537,0.08655846847160198
EunwooCha,000022_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000022_0.jpg,49,0.6688278360026223,0.4603310227394104,0.9960705041885376,0.09639113637605724
EunwooCha,000021_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000021_0.jpg,49,0.6666175479791603,0.46548646688461304,0.8080002069473267,0.07779741758761134
EunwooCha,000016_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000016_0.jpg,49,0.6642292135832261,0.4395247995853424,0.8574627637863159,0.10475201812368397
EunwooCha,000007_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000007_0.jpg,49,0.6623625195756251,0.4781911373138428,0.8344005346298218,0.08379230586961062
EunwooCha,000058_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000058_0.jpg,49,0.6567174062436941,0.4300568699836731,0.8106911182403564,0.09054002090441578
EunwooCha,000077_1.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000077_1.jpg,49,0.6461529968952646,0.4140136241912842,0.811413049697876,0.08706697198513648
EunwooCha,000026_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000026_0.jpg,49,0.6403694827945865,0.47183018922805786,0.8071264028549194,0.07813795801016349
EunwooCha,000043_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000043_0.jpg,49,0.63549670333765,0.42009878158569336,0.9831778407096863,0.10876124116571721
EunwooCha,000015_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000015_0.jpg,49,0.6336559641117953,0.42929607629776,0.9831778407096863,0.10957159420742336
EunwooCha,000067_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000067_0.jpg,49,0.5939184159648662,0.3255554437637329,0.7821125984191895,0.10430942790832316
EunwooCha,000073_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000073_0.jpg,49,0.5938397092478616,0.40934693813323975,0.7754583358764648,0.07627469594005355
EunwooCha,000020_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000020_0.jpg,49,0.5917876344554278,0.42208510637283325,0.8250441551208496,0.08506165921357847
