folder,reference_image,reference_path,num_comparisons,avg_similarity,min_similarity,max_similarity,std_similarity
BrunoMars,000031.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000031.jpg,49,0.6810484248764661,0.546504557132721,0.9108827114105225,0.06438543858309807
BrunoMars,198.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/198.jpg,49,0.679284756280938,0.5065945982933044,0.8225314617156982,0.07954651939320521
BrunoMars,181.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/181.jpg,49,0.678718413017234,0.47644782066345215,0.8000820279121399,0.06527571412304052
BrunoMars,197.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/197.jpg,49,0.6781815673623767,0.45582669973373413,0.7829298377037048,0.08458920631775572
BrunoMars,000051.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000051.jpg,49,0.6780200722266216,0.4970203638076782,0.8273310661315918,0.0742365344514977
BrunoMars,174.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/174.jpg,49,0.6771462389401027,0.5216341018676758,0.798060417175293,0.0655864884797435
BrunoMars,189.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/189.jpg,49,0.675031916219361,0.5111379623413086,0.8283687829971313,0.07476298432803173
BrunoMars,000033.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000033.jpg,49,0.6743018383882484,0.5102837681770325,0.7611855268478394,0.05583524813191588
BrunoMars,191.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/191.jpg,49,0.6732007921958456,0.5252312421798706,0.9113442897796631,0.0834120409057384
BrunoMars,000116.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000116.jpg,49,0.6725917075361524,0.46288785338401794,0.7997300624847412,0.07945474107402091
BrunoMars,182.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/182.jpg,49,0.6711297521785814,0.5150183439254761,0.8214771747589111,0.07409072376493624
BrunoMars,000038.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000038.jpg,49,0.6708999470788606,0.5149401426315308,0.9108827114105225,0.07069358599598558
BrunoMars,000063.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000063.jpg,49,0.6694087082025956,0.510697603225708,0.7960057258605957,0.07011884160930845
BrunoMars,166.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/166.jpg,49,0.6607562546827355,0.5348000526428223,0.7406255006790161,0.04027935067676151
BrunoMars,171.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/171.jpg,49,0.6537162917000907,0.4664500057697296,0.7837825417518616,0.0776543787641591
BrunoMars,000030.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000030.jpg,49,0.6536074092193526,0.476436048746109,0.7763243317604065,0.06999256693475712
BrunoMars,000059.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000059.jpg,49,0.63714628134455,0.4172256588935852,0.7294220924377441,0.065082636017804
BrunoMars,190.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/190.jpg,49,0.6288546421089951,0.47466903924942017,0.7471151351928711,0.06146221002083865
BrunoMars,000094.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000094.jpg,49,0.6137673362177245,0.4947989284992218,0.7407488226890564,0.04766212581268593
BrunoMars,168.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/168.jpg,49,0.604758153764569,0.42200911045074463,0.7023807168006897,0.0628181981181708
BrunoMars,159.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/159.jpg,49,0.6024067316736493,0.5164415240287781,0.6864579916000366,0.04202729861829595
BrunoMars,000025.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000025.jpg,49,0.5894069026927559,0.5060292482376099,0.7087607979774475,0.046904718208865645
BrunoMars,161.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/161.jpg,49,0.5817584711678174,0.4969601035118103,0.7087607979774475,0.04501367877644609
BrunoMars,000006.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000006.jpg,49,0.5808384083971685,0.42200911045074463,0.7211087346076965,0.0536407417126333
BrunoMars,000098.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000098.jpg,49,0.5759638237709902,0.4718039035797119,0.7180277109146118,0.04760423216268024
BrunoMars,000064.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000064.jpg,49,0.5747432915531859,0.4321873188018799,0.7211087346076965,0.05399503448916005
BrunoMars,162.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/162.jpg,49,0.5348831713199615,0.4172256588935852,0.610543966293335,0.04086595370550013
Dicaprio,000085.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000085.jpg,49,0.6686793188659512,0.575732946395874,0.8153767585754395,0.05302730427381665
Dicaprio,000068.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000068.jpg,49,0.6662256717681885,0.5470437407493591,0.8149204254150391,0.06562585406660258
Dicaprio,000081.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000081.jpg,49,0.6644529055575935,0.5300182700157166,0.8153767585754395,0.07841985810290972
Dicaprio,000005.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000005.jpg,49,0.6620873845353419,0.47592267394065857,0.8828037977218628,0.13513180900626443
Dicaprio,000050.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000050.jpg,49,0.6616764962673187,0.42436403036117554,0.9536547660827637,0.1569611783294346
Dicaprio,000003.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000003.jpg,49,0.6589361137273361,0.4356505870819092,0.9536547660827637,0.15365302541499704
Dicaprio,000016.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000016.jpg,49,0.656526409241618,0.4661410450935364,0.8703416585922241,0.13968170826283807
Dicaprio,000012.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000012.jpg,49,0.6558556866889097,0.42117220163345337,0.9426121711730957,0.1539679473050426
Dicaprio,000027.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000027.jpg,49,0.6530252536948846,0.5477893352508545,0.810921847820282,0.0622616862444899
Dicaprio,000022.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000022.jpg,49,0.6508367499526666,0.5222985148429871,0.7864217162132263,0.06380994084203766
Dicaprio,000006.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000006.jpg,49,0.6483970235805122,0.4329319894313812,0.944778323173523,0.15661110212816085
Dicaprio,000049.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000049.jpg,49,0.6413331463628885,0.445414662361145,0.9053688645362854,0.1500748956653381
Dicaprio,000007.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000007.jpg,49,0.6408300971498295,0.44965967535972595,0.9025165438652039,0.13783109917373257
Dicaprio,000010.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000010.jpg,49,0.6366240576821931,0.47509637475013733,0.8092202544212341,0.08764383419739646
Dicaprio,000013.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000013.jpg,49,0.6347702042180665,0.43153131008148193,0.9025165438652039,0.14808553609042513
Dicaprio,000019.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000019.jpg,49,0.6332331123400707,0.46061649918556213,0.8417803049087524,0.11895483921517853
Dicaprio,000009.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000009.jpg,49,0.6330800238920717,0.40500330924987793,0.8661291003227234,0.1452802295029105
Dicaprio,000089.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000089.jpg,49,0.6313180740998716,0.5267807841300964,0.7555592656135559,0.060273251512462656
Dicaprio,000078.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000078.jpg,49,0.6293566737856183,0.48614293336868286,0.7685502171516418,0.07209917927444866
Dicaprio,000075.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000075.jpg,49,0.627967108269127,0.47898828983306885,0.8153046369552612,0.08564415313706411
Dicaprio,000084.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000084.jpg,49,0.6269031629270437,0.44805729389190674,0.8153046369552612,0.1030967006838527
Dicaprio,000002.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000002.jpg,49,0.6267827347833284,0.4279426336288452,0.9195293188095093,0.15271002168190137
Dicaprio,000020.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000020.jpg,49,0.6253519483975002,0.41379767656326294,0.8903309106826782,0.1482897222142226
Dicaprio,000015.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000015.jpg,49,0.624851622751781,0.4111783504486084,0.879370927810669,0.15121873742775443
Dicaprio,000040.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000040.jpg,49,0.6217660161913657,0.5145907998085022,0.768265962600708,0.055768701493589576
Dicaprio,000008.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000008.jpg,49,0.6146797549967863,0.4487934112548828,0.8658294677734375,0.10710041063841336
Dicaprio,000106.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000106.jpg,49,0.6082914520283135,0.42481425404548645,0.7844648361206055,0.10819109917798031
Dicaprio,000018.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000018.jpg,49,0.6068361948947517,0.40326935052871704,0.9195293188095093,0.16292140309157718
Dicaprio,000021.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000021.jpg,49,0.6057214907237461,0.4211627244949341,0.8026580810546875,0.13162176779566018
Dicaprio,000070.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000070.jpg,49,0.6034222074917385,0.43754974007606506,0.8658294677734375,0.11423428789444805
Dicaprio,000069.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000069.jpg,49,0.6021443556766121,0.4098840355873108,0.7844648361206055,0.11052035089998268
Dicaprio,000024.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000024.jpg,49,0.6021155800138202,0.391543447971344,0.9053688645362854,0.15980908789282738
Dicaprio,000001.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000001.jpg,49,0.6005384672661217,0.3792627453804016,0.8850040435791016,0.16216061534665469
Dicaprio,000045.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000045.jpg,49,0.600430036077694,0.45772960782051086,0.7509533762931824,0.07032893064876364
Dicaprio,000038.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000038.jpg,49,0.5980839084605781,0.46689024567604065,0.7300082445144653,0.08252966251293797
Dicaprio,000039.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000039.jpg,49,0.5928463510104588,0.5044418573379517,0.7755669355392456,0.055780070954929685
Dicaprio,000091.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000091.jpg,49,0.5877398295061929,0.45438066124916077,0.7480278015136719,0.07450034306570673
Dicaprio,000029.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000029.jpg,49,0.5817482191689161,0.4668852388858795,0.9610715508460999,0.07129147916124844
Dicaprio,000026.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000026.jpg,49,0.5783182431240471,0.4643416404724121,0.7224701046943665,0.06291435460323244
Dicaprio,000097.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000097.jpg,49,0.5768359540676584,0.391543447971344,0.7775008678436279,0.10073169537902645
Dicaprio,000096.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000096.jpg,49,0.5757413634232112,0.3792627453804016,0.795555591583252,0.09583785539822098
Dicaprio,000100.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000100.jpg,49,0.5734878072933275,0.48392754793167114,0.6939960718154907,0.0546343088192245
Dicaprio,000082.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000082.jpg,49,0.5721423212362795,0.41814661026000977,0.8283935785293579,0.10970095218496179
Dicaprio,000053.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000053.jpg,49,0.5704224182634937,0.4674156904220581,0.675562858581543,0.053489372690304404
Dicaprio,000074.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000074.jpg,49,0.5657764338717168,0.446977823972702,0.7377036213874817,0.08347639001065232
Dicaprio,000043.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000043.jpg,49,0.5649840922988191,0.44070929288864136,0.9610715508460999,0.0745631975302593
Dicaprio,000101.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000101.jpg,49,0.5478943720155832,0.40500330924987793,0.6670903563499451,0.08945528282147715
Dicaprio,000086.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000086.jpg,49,0.5448364694507755,0.4509308934211731,0.7755669355392456,0.06279421775872412
Dicaprio,000071.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000071.jpg,49,0.5320238045283726,0.3939743936061859,0.6550374627113342,0.06684133508583368
Dicaprio,000033.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000033.jpg,49,0.5314521339474892,0.4004862904548645,0.6816561818122864,0.08361577834132002
EunwooCha,000011_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000011_0.jpg,49,0.6165051496758753,0.3935856223106384,0.7237809896469116,0.06168221591698782
EunwooCha,000079_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000079_0.jpg,49,0.6128207104546683,0.4155924916267395,0.9093632698059082,0.08247684479902777
EunwooCha,000072_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000072_0.jpg,49,0.6095641024258672,0.41848015785217285,0.7237809896469116,0.06310687989642441
EunwooCha,000028_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000028_0.jpg,49,0.6063739554006227,0.34532982110977173,0.9093632698059082,0.08335901178099589
EunwooCha,000032_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000032_0.jpg,49,0.6062808194938971,0.38558489084243774,0.8012223243713379,0.0835614824909727
EunwooCha,000007_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000007_0.jpg,49,0.6010854888935478,0.42786166071891785,0.7365095615386963,0.07156563189890608
EunwooCha,000005_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000005_0.jpg,49,0.5990269263179935,0.4465843141078949,0.7123167514801025,0.052714534538526196
EunwooCha,000029_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000029_0.jpg,49,0.596844268088438,0.36449605226516724,0.8299458622932434,0.09061175343362364
EunwooCha,000026_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000026_0.jpg,49,0.5911485491966715,0.3337246775627136,0.8299458622932434,0.08700128286385364
EunwooCha,000101_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000101_0.jpg,49,0.5910303531860819,0.36054110527038574,0.708256721496582,0.06308660400074508
EunwooCha,000009_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000009_0.jpg,49,0.5878576970830256,0.3914032578468323,0.9536217451095581,0.09351546035206819
EunwooCha,000012_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000012_0.jpg,49,0.5869139286936546,0.324428528547287,0.7097882628440857,0.07447483620070308
EunwooCha,000003_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000003_0.jpg,49,0.5866564579155981,0.40074482560157776,0.7236248850822449,0.06702941338589238
EunwooCha,000025_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000025_0.jpg,49,0.5856698994733849,0.4639507830142975,0.7037283182144165,0.05509278841108079
EunwooCha,000008_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000008_0.jpg,49,0.5793553371818698,0.33617717027664185,0.7352035045623779,0.07893471865870859
EunwooCha,000030_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000030_0.jpg,49,0.5761619410952743,0.3845656216144562,0.9536217451095581,0.09149568609916853
EunwooCha,000042_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000042_0.jpg,49,0.5722755485651444,0.4371809661388397,0.7098099589347839,0.05487768075247018
EunwooCha,000001_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000001_0.jpg,49,0.5714293189194738,0.3466137945652008,0.6872208118438721,0.06028479652642433
EunwooCha,000081_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000081_0.jpg,49,0.5679357745209519,0.4103836119174957,0.6885649561882019,0.058430564068046004
EunwooCha,000052_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000052_0.jpg,49,0.5673134095814764,0.34954458475112915,0.708256721496582,0.07372036250438413
EunwooCha,000018_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000018_0.jpg,49,0.5671357731429898,0.33015888929367065,0.6934550404548645,0.06669120378676924
EunwooCha,000066_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000066_0.jpg,49,0.5575954117337052,0.34190982580184937,0.7284188866615295,0.07536262241989969
EunwooCha,000073_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000073_0.jpg,49,0.5569355554726659,0.36433833837509155,0.6653658151626587,0.06229199180587841
EunwooCha,000020_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000020_0.jpg,49,0.5564699738609548,0.2883572280406952,0.6934550404548645,0.07174670021287151
EunwooCha,000027_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000027_0.jpg,49,0.5557466593323922,0.3408040404319763,0.7013047933578491,0.07197920013862918
EunwooCha,000065_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000065_0.jpg,49,0.5529965095374049,0.4112717807292938,0.6470264196395874,0.06521913925854897
EunwooCha,000058_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000058_0.jpg,49,0.5488932193542013,0.35227712988853455,0.6885649561882019,0.06108033855522613
EunwooCha,000069_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000069_0.jpg,49,0.546511286375474,0.4235861897468567,0.6595209836959839,0.052090231279179645
EunwooCha,000013_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000013_0.jpg,49,0.5457301437854767,0.3572571277618408,0.664328932762146,0.06577414172926502
EunwooCha,000024_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000024_0.jpg,49,0.5392314268618214,0.3399551510810852,0.6672581434249878,0.05253982365302283
EunwooCha,000060_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000060_0.jpg,49,0.5376678401110123,0.3607409596443176,0.6557252407073975,0.06125955673774164
EunwooCha,000016_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000016_0.jpg,49,0.5321059318221345,0.31896984577178955,0.6245763301849365,0.056106734946544626
EunwooCha,000022_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000022_0.jpg,49,0.531035205539392,0.29396820068359375,0.9921501874923706,0.10102023256772354
EunwooCha,000014_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000014_0.jpg,49,0.5308771826783005,0.2953646779060364,0.9921501874923706,0.10109931096936928
EunwooCha,000067_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000067_0.jpg,49,0.5295216733095597,0.4125644564628601,0.6367228627204895,0.053409684905221265
EunwooCha,000037_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000037_0.jpg,49,0.5285116391522544,0.30920901894569397,0.672210693359375,0.06285771761993156
EunwooCha,000021_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000021_0.jpg,49,0.5269870916191413,0.33928197622299194,0.645917534828186,0.05746886014177061
EunwooCha,000017_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000017_0.jpg,49,0.5267571289928592,0.38066479563713074,0.6580500602722168,0.06368800428024876
EunwooCha,000055_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000055_0.jpg,49,0.5260104701227072,0.34990179538726807,0.6330846548080444,0.06468693392022647
EunwooCha,000053_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000053_0.jpg,49,0.5234220408055247,0.22429044544696808,0.7267096042633057,0.08694089415071415
EunwooCha,000043_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000043_0.jpg,49,0.5165376949067019,0.3874504864215851,0.972634494304657,0.08987974845553676
EunwooCha,000050_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000050_0.jpg,49,0.5159079462898021,0.36451780796051025,0.6702555418014526,0.062455242826607284
EunwooCha,000094_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000094_0.jpg,49,0.5144911250289605,0.24011602997779846,0.6703159809112549,0.08916321544883457
EunwooCha,000077_1.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000077_1.jpg,49,0.5083069235694652,0.3590319752693176,0.6360524892807007,0.061682893394987094
EunwooCha,000015_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000015_0.jpg,49,0.5076362776513003,0.34778255224227905,0.972634494304657,0.0920512334788091
EunwooCha,000023_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000023_0.jpg,49,0.5002574434085768,0.3688635230064392,0.6258316040039062,0.06764135007462385
