folder,reference_image,reference_path,num_comparisons,avg_similarity,min_similarity,max_similarity,std_similarity
BrunoMars,000005.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000005.jpg,49,0.8155813630746336,0.6491235494613647,0.9341204166412354,0.05798667747215187
BrunoMars,000083.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000083.jpg,49,0.8131498548449302,0.6692615151405334,0.9037994742393494,0.04864387258041691
BrunoMars,191.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/191.jpg,49,0.8107295741840285,0.639991819858551,0.9341204166412354,0.05926039937616211
BrunoMars,000030.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000030.jpg,49,0.8081093381862251,0.6542387008666992,0.8949266076087952,0.04793779835696461
BrunoMars,000038.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000038.jpg,49,0.8079354033178213,0.6835298538208008,0.8996208310127258,0.04422696213972149
BrunoMars,000085.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000085.jpg,49,0.8074672477585929,0.6929076313972473,0.901096522808075,0.050607034323860454
BrunoMars,000151.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000151.jpg,49,0.8070657788490763,0.7049078941345215,0.8738230466842651,0.03859766625574028
BrunoMars,181.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/181.jpg,49,0.8070449464175166,0.5553863048553467,0.8958067893981934,0.06216004107149034
BrunoMars,000031.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000031.jpg,49,0.805915140375799,0.6743015646934509,0.8990246057510376,0.049278958296393525
BrunoMars,000071.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000071.jpg,49,0.8025728731739278,0.6835396885871887,0.9014078378677368,0.05365169038102555
BrunoMars,172.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/172.jpg,49,0.8024477338304326,0.5793364644050598,0.8838639259338379,0.05949763882756644
BrunoMars,174.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/174.jpg,49,0.8016629815101624,0.6880573630332947,0.8826236724853516,0.04142665463949337
BrunoMars,189.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/189.jpg,49,0.8011216898353732,0.5582600235939026,0.9115239977836609,0.06142779777153357
BrunoMars,000049.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000049.jpg,49,0.8004569849189447,0.6842710375785828,0.9072654843330383,0.04764055888674623
BrunoMars,000034.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000034.jpg,49,0.7994779275388134,0.6842269897460938,0.9072654843330383,0.043998436657461684
BrunoMars,171.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/171.jpg,49,0.7978692237211733,0.6292967796325684,0.8778558373451233,0.043970534938374994
BrunoMars,197.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/197.jpg,49,0.7927422900589145,0.6736140251159668,0.8876832723617554,0.04413818036324133
BrunoMars,161.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/161.jpg,49,0.7882896600937357,0.7030510306358337,0.8830430507659912,0.03629955631418207
BrunoMars,000001.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000001.jpg,49,0.7847600019707972,0.6158744096755981,0.915642261505127,0.06320314277773302
BrunoMars,000044.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000044.jpg,49,0.7814458900568436,0.659488320350647,0.8905917406082153,0.04230213333576216
BrunoMars,000059.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000059.jpg,49,0.7801388696748384,0.674699068069458,0.8371375799179077,0.033851091058220144
BrunoMars,159.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/159.jpg,49,0.7753582353494606,0.6461052894592285,0.8695957660675049,0.051224641696585874
BrunoMars,000006.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000006.jpg,49,0.7716470640532824,0.6743718385696411,0.8845672011375427,0.04056457681170114
BrunoMars,000094.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000094.jpg,49,0.7690855556604813,0.6764768958091736,0.8309754133224487,0.03524385115078801
BrunoMars,190.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/190.jpg,49,0.7669284647824813,0.6436067223548889,0.8375077843666077,0.03884653991723625
BrunoMars,000098.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000098.jpg,49,0.7655254638924891,0.68962162733078,0.8845672011375427,0.039149120424369806
BrunoMars,166.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/166.jpg,49,0.7655047677001174,0.6387237906455994,0.8555876016616821,0.04306487499155806
BrunoMars,000025.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000025.jpg,49,0.7597008298854439,0.6490199565887451,0.8830430507659912,0.04751375853193561
BrunoMars,000116.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000116.jpg,49,0.7570057462672798,0.6463338136672974,0.8743836879730225,0.05877655015331768
BrunoMars,162.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/162.jpg,49,0.7362131439909643,0.6436067223548889,0.8092808127403259,0.03671492833256134
BrunoMars,000064.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000064.jpg,49,0.6652698529009916,0.5553863048553467,0.8162028789520264,0.047029075857619285
Dicaprio,000013.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000013.jpg,49,0.8192500228784523,0.6653472781181335,0.9442039728164673,0.08446356476464462
Dicaprio,000027.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000027.jpg,49,0.8178248685233447,0.7299162745475769,0.9082837700843811,0.04149577904032486
Dicaprio,000081.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000081.jpg,49,0.8063199836380628,0.697992205619812,0.9122745394706726,0.05151005781058361
Dicaprio,000045.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000045.jpg,49,0.8045277802311644,0.7072184085845947,0.9082837700843811,0.04913040562365142
Dicaprio,000009.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000009.jpg,49,0.8004301737765877,0.6435352563858032,0.947921097278595,0.09342358255067917
Dicaprio,000010.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000010.jpg,49,0.8003084452784791,0.6691597700119019,0.9233590960502625,0.06285300453844735
Dicaprio,000021.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000021.jpg,49,0.7977461145848644,0.6673451066017151,0.9386265873908997,0.08890354274677344
Dicaprio,000003.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000003.jpg,49,0.7976065448352269,0.6803013682365417,0.9106547832489014,0.07040672101499834
Dicaprio,000002.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000002.jpg,49,0.7948403638236377,0.6378412246704102,0.9495147466659546,0.09924293822112648
Dicaprio,000012.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000012.jpg,49,0.7930841105324882,0.6491983532905579,0.9513101577758789,0.10377731269481842
Dicaprio,000005.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000005.jpg,49,0.7930680647188303,0.6252132058143616,0.9509096145629883,0.10875014298230115
Dicaprio,000050.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000050.jpg,49,0.7921972518064537,0.6409645676612854,0.9506633281707764,0.10388872950053571
Dicaprio,000084.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000084.jpg,49,0.7904367191450936,0.6567054986953735,0.9007259607315063,0.0546238920520317
Dicaprio,000018.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000018.jpg,49,0.7876471062095798,0.6337981224060059,0.9509096145629883,0.10717015699224201
Dicaprio,000008.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000008.jpg,49,0.7871386907538589,0.6853927969932556,0.9445376396179199,0.06353121076417906
Dicaprio,000097.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000097.jpg,49,0.7845276496848281,0.6433307528495789,0.8869981169700623,0.0590819582961459
Dicaprio,000085.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000085.jpg,49,0.7834880315527624,0.701486349105835,0.8611758351325989,0.038121500152221315
Dicaprio,000006.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000006.jpg,49,0.7818577946448813,0.6312597990036011,0.9349461793899536,0.09989328609992625
Dicaprio,000016.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000016.jpg,49,0.7807500763815276,0.623859703540802,0.9330824613571167,0.08780730999594814
Dicaprio,000001.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000001.jpg,49,0.7797254920005798,0.6433879137039185,0.9389203190803528,0.09695703542995546
Dicaprio,000019.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000019.jpg,49,0.7781709310959797,0.6551014184951782,0.9133539199829102,0.08725059016261724
Dicaprio,000022.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000022.jpg,49,0.7757591301081131,0.6754021048545837,0.899571418762207,0.056637479116629384
Dicaprio,000049.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000049.jpg,49,0.7737668667520795,0.619202196598053,0.9465728402137756,0.10883676633874426
Dicaprio,000040.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000040.jpg,49,0.7725892066955566,0.6869837045669556,0.8911846876144409,0.04879496055433007
Dicaprio,000069.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000069.jpg,49,0.7725830686335661,0.6426447629928589,0.8869981169700623,0.060181377960943506
Dicaprio,000020.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000020.jpg,49,0.7712096815206566,0.6184573173522949,0.9513101577758789,0.10526767360325556
Dicaprio,000106.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000106.jpg,49,0.7706499622792614,0.6722126007080078,0.9154476523399353,0.06564713497951041
Dicaprio,000075.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000075.jpg,49,0.7703054814922566,0.6584147810935974,0.9007259607315063,0.059795883657037585
Dicaprio,000068.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000068.jpg,49,0.768834295321484,0.6434959173202515,0.8726462721824646,0.057935263114104
Dicaprio,000096.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000096.jpg,49,0.7673534994222679,0.6287689208984375,0.893267035484314,0.07345589706167932
Dicaprio,000007.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000007.jpg,49,0.7613428283710869,0.6235216856002808,0.9326756596565247,0.10722183438355024
Dicaprio,000024.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000024.jpg,49,0.7613087223500622,0.6098796129226685,0.932706356048584,0.09979288012391149
Dicaprio,000074.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000074.jpg,49,0.7603478224910035,0.5944921374320984,0.9388781785964966,0.08629045321200698
Dicaprio,000078.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000078.jpg,49,0.7601671985217503,0.5756346583366394,0.9229806661605835,0.08502476002091575
Dicaprio,000089.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000089.jpg,49,0.7591806893446007,0.603638231754303,0.9140655994415283,0.07235225667205461
Dicaprio,000026.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000026.jpg,49,0.7590808625123939,0.6526061296463013,0.8478968739509583,0.05768842724101187
Dicaprio,000038.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000038.jpg,49,0.7577442441667829,0.6682610511779785,0.8776649236679077,0.04923881552223936
Dicaprio,000070.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000070.jpg,49,0.7517405967323147,0.6580393314361572,0.9445376396179199,0.07330113291612896
Dicaprio,000082.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000082.jpg,49,0.7491113908436834,0.5626768469810486,0.9388781785964966,0.09060970473329803
Dicaprio,000033.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000033.jpg,49,0.7467892948462038,0.6589512825012207,0.8841283321380615,0.05392477632693975
Dicaprio,000091.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000091.jpg,49,0.7452389062667379,0.571315348148346,0.9048498868942261,0.08013837570601227
Dicaprio,000015.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000015.jpg,49,0.7371262019994308,0.5528305172920227,0.9184513092041016,0.11747576178714307
Dicaprio,000043.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000043.jpg,49,0.7357354869647902,0.6523464918136597,0.9793410301208496,0.05094214683499624
Dicaprio,000039.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000039.jpg,49,0.7348256646370401,0.6767705082893372,0.8593591451644897,0.04428526775999976
Dicaprio,000101.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000101.jpg,49,0.7348125114732859,0.620932936668396,0.842035174369812,0.060746630386433645
Dicaprio,000029.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000029.jpg,49,0.731698997166692,0.6316243410110474,0.9793410301208496,0.05190350563699641
Dicaprio,000071.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000071.jpg,49,0.7307495900562831,0.6043031215667725,0.8557359576225281,0.05952427079370254
Dicaprio,000100.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000100.jpg,49,0.7232859268480417,0.5528305172920227,0.8956533074378967,0.08375525164526262
Dicaprio,000086.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000086.jpg,49,0.7096739703295182,0.6464669108390808,0.8593591451644897,0.05186198194728592
Dicaprio,000053.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/Dicaprio/000053.jpg,49,0.6874322003247787,0.590267539024353,0.8278325200080872,0.04916791572891736
EunwooCha,000060_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000060_0.jpg,49,0.8727669411776017,0.8136988282203674,0.9315495491027832,0.025789836271141505
EunwooCha,000052_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000052_0.jpg,49,0.8653068858750013,0.8240363597869873,0.9091053605079651,0.01918349461364429
EunwooCha,000005_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000005_0.jpg,49,0.8643706513910877,0.8016077280044556,0.9161233305931091,0.030279539591103667
EunwooCha,000101_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000101_0.jpg,49,0.8626215664707885,0.7891932725906372,0.9177168607711792,0.02979470523795545
EunwooCha,000058_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000058_0.jpg,49,0.8615618773869106,0.7786890864372253,0.9160820841789246,0.028360527597654468
EunwooCha,000024_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000024_0.jpg,49,0.8570540875804668,0.7950091361999512,0.9098362326622009,0.02857220147423277
EunwooCha,000043_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000043_0.jpg,49,0.8540225722351853,0.7771208882331848,0.9411767721176147,0.0328778823394606
EunwooCha,000001_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000001_0.jpg,49,0.8534923925691721,0.7574905157089233,0.9315495491027832,0.03837935714294279
EunwooCha,000011_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000011_0.jpg,49,0.8519958099540399,0.7572413086891174,0.9253292679786682,0.039862216182615505
EunwooCha,000065_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000065_0.jpg,49,0.8515482678705332,0.7778139114379883,0.9098362326622009,0.03298094691979561
EunwooCha,000025_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000025_0.jpg,49,0.8515460710136258,0.7802033424377441,0.9001612663269043,0.03175623555800714
EunwooCha,000032_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000032_0.jpg,49,0.8506120187895638,0.7762274146080017,0.9174759984016418,0.03069125088557126
EunwooCha,000044_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000044_0.jpg,49,0.8502476726259504,0.7660542726516724,0.9012983441352844,0.03258169412876892
EunwooCha,000072_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000072_0.jpg,49,0.8486738302269761,0.7740943431854248,0.9193572998046875,0.037628115636054324
EunwooCha,000028_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000028_0.jpg,49,0.8458522570376493,0.7486667633056641,0.9224551916122437,0.035199624223161384
EunwooCha,000027_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000027_0.jpg,49,0.844799563592794,0.7591313719749451,0.9091053605079651,0.03174531703953999
EunwooCha,000055_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000055_0.jpg,49,0.8444179795226272,0.7648982405662537,0.9038204550743103,0.03475393557743707
EunwooCha,000069_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000069_0.jpg,49,0.8427948270525251,0.7388126254081726,0.9149078130722046,0.041268723296432844
EunwooCha,000021_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000021_0.jpg,49,0.8417242242365467,0.728253185749054,0.9015018939971924,0.03678633460873885
EunwooCha,000081_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000081_0.jpg,49,0.8410954706522883,0.7649987936019897,0.9160820841789246,0.03516550241770092
EunwooCha,000009_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000009_0.jpg,49,0.8410055515717487,0.7633942365646362,0.9444605112075806,0.0319419427928173
EunwooCha,000042_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000042_0.jpg,49,0.8407106156251869,0.7517344355583191,0.9149078130722046,0.03548191369551994
EunwooCha,000015_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000015_0.jpg,49,0.839404469850112,0.7731583714485168,0.9411767721176147,0.034584292792736025
EunwooCha,000073_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000073_0.jpg,49,0.8373551916102974,0.7517998218536377,0.9058306813240051,0.03573786823793426
EunwooCha,000094_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000094_0.jpg,49,0.8372476855102851,0.7617151737213135,0.9224551916122437,0.03441430618983667
EunwooCha,000030_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000030_0.jpg,49,0.8350811272251363,0.7515829205513,0.9444605112075806,0.03451146662433451
EunwooCha,000007_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000007_0.jpg,49,0.8341735796052583,0.7223300337791443,0.907407820224762,0.03671023656140022
EunwooCha,000020_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000020_0.jpg,49,0.8329676596485839,0.7648687362670898,0.8928425312042236,0.028836040560741724
EunwooCha,000008_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000008_0.jpg,49,0.8322280523728351,0.702494204044342,0.907407820224762,0.037976892460478626
EunwooCha,000057_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000057_0.jpg,49,0.8318594572495441,0.7913826704025269,0.8920143246650696,0.026418807478352187
EunwooCha,000010_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000010_0.jpg,49,0.8316689437749435,0.7704601287841797,0.8917439579963684,0.0257356088918499
EunwooCha,000003_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000003_0.jpg,49,0.8306606253799127,0.7302922606468201,0.9102790951728821,0.03689860339298583
EunwooCha,000017_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000017_0.jpg,49,0.830614296757445,0.7497985363006592,0.8988959789276123,0.039464396837377624
EunwooCha,000079_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000079_0.jpg,49,0.8290064614646289,0.7353992462158203,0.9024128317832947,0.03695518364966397
EunwooCha,000037_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000037_0.jpg,49,0.828601711866807,0.7147389054298401,0.8777661919593811,0.038865736483851415
EunwooCha,000029_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000029_0.jpg,49,0.8281632734804737,0.7151662111282349,0.9165352582931519,0.04351109372697081
EunwooCha,000013_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000013_0.jpg,49,0.8262103443243065,0.731081485748291,0.8830776214599609,0.03746272904058431
EunwooCha,000066_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000066_0.jpg,49,0.8252647202842089,0.7575293779373169,0.8906891345977783,0.032619304403944296
EunwooCha,000018_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000018_0.jpg,49,0.8246772435246682,0.717464804649353,0.8920143246650696,0.03937004250182314
EunwooCha,000014_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000014_0.jpg,49,0.8204342516101136,0.7448825240135193,0.9890921711921692,0.03999911803672047
EunwooCha,000016_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000016_0.jpg,49,0.8148773044955974,0.7492740750312805,0.8700731992721558,0.032350805495052
EunwooCha,000067_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000067_0.jpg,49,0.8133287673093834,0.7444434762001038,0.8715294003486633,0.026533089635600134
EunwooCha,000077_1.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000077_1.jpg,49,0.8109592734550943,0.7444599866867065,0.8804122805595398,0.031635252898595284
EunwooCha,000022_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000022_0.jpg,49,0.8075400189477571,0.7147389054298401,0.9890921711921692,0.04422731101661186
EunwooCha,000012_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000012_0.jpg,49,0.8061446304223976,0.7353992462158203,0.8672274351119995,0.03227176212914582
EunwooCha,000086_0.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/EunwooCha/000086_0.jpg,49,0.8053119961096316,0.6918714642524719,0.9102790951728821,0.04516116643914771
