celeb,reference_image_id,compare_image_id,cosine_similarity,num_features_compared
Obama,000005,000054,0.57153505,7
Obama,000005,000059,0.5737115,7
Obama,000005,000060,0.6707231,7
Obama,000005,000067,0.56183314,7
Obama,000005,000069,0.47485378,7
Obama,000005,000070,0.5823792,7
Obama,000005,000073,0.61263126,7
Obama,000005,000074,0.58928907,8
Obama,000005,000075,0.49017382,7
Obama,000005,000079,0.68808556,8
Obama,000005,000082,0.49542198,6
Obama,000005,000083,0.71800363,8
Obama,000005,000084,0.5195298,7
Obama,000005,000087,0.76239914,7
Obama,000005,000088,0.49374202,6
Obama,000005,000089,0.5248581,7
Obama,000005,000093,0.66682917,7
Obama,000005,000094,0.5998877,8
Obama,000005,000095,0.5586803,7
Obama,000005,000096,0.7068056,8
Obama,000005,000097,0.58080065,6
Obama,000005,000098,0.53917474,7
Obama,000005,000099,0.6782743,8
Obama,000005,000100,0.63977885,8
Obama,000005,000101,0.48871988,8
Obama,000005,000102,0.6011952,7
Obama,000005,000105,0.4675088,8
Obama,000006,000011,0.5949702,7
Obama,000006,000012,0.60328794,8
Obama,000006,000013,0.5243339,9
Obama,000006,000014,0.49289876,7
Obama,000006,000016,0.7044193,6
Obama,000006,000017,0.53586555,8
Obama,000006,000024,0.61596316,7
Obama,000006,000029,0.656453,7
Obama,000006,000030,0.5777825,7
Obama,000006,000031,0.48150048,9
Obama,000006,000033,0.53126454,9
Obama,000006,000037,0.42520717,9
Obama,000006,000041,0.4532361,9
Obama,000006,000043,0.48869994,7
Obama,000006,000044,0.5057882,8
Obama,000006,000046,0.4451727,7
Obama,000006,000049,0.46474004,8
Obama,000006,000052,0.51200145,9
Obama,000006,000053,0.667031,7
Obama,000006,000054,0.5231464,9
Obama,000006,000059,0.6272947,6
Obama,000006,000060,0.70004326,7
Obama,000006,000067,0.5439845,9
Obama,000006,000069,0.4929594,7
Obama,000006,000070,0.4609793,7
Obama,000006,000073,0.6919789,7
Obama,000006,000074,0.44647995,9
Obama,000006,000075,0.51971483,7
Obama,000006,000079,0.6457259,7
Obama,000006,000082,0.48921224,7
Obama,000006,000083,0.58850795,7
Obama,000006,000084,0.52638584,8
Obama,000006,000087,0.5939697,8
Obama,000006,000088,0.54442185,7
Obama,000006,000089,0.53571606,7
Obama,000006,000093,0.6152991,7
Obama,000006,000094,0.6573823,7
Obama,000006,000095,0.6194062,7
Obama,000006,000096,0.59335154,7
Obama,000006,000097,0.6440355,6
Obama,000006,000098,0.50921136,6
Obama,000006,000099,0.64381194,8
Obama,000006,000100,0.5166696,9
Obama,000006,000101,0.51818633,8
Obama,000006,000102,0.5010716,7
Obama,000006,000105,0.39881712,9
Obama,000011,000012,0.50561255,8
Obama,000011,000013,0.40720835,8
Obama,000011,000014,0.5518572,7
Obama,000011,000016,0.63690156,6
Obama,000011,000017,0.5153843,7
Obama,000011,000024,0.48882794,8
Obama,000011,000029,0.51578414,8
Obama,000011,000030,0.5089458,8
Obama,000011,000031,0.47365737,7
Obama,000011,000033,0.44083822,8
Obama,000011,000037,0.506861,7
Obama,000011,000041,0.49896634,8
Obama,000011,000043,0.47229603,7
Obama,000011,000044,0.63161635,8
Obama,000011,000046,0.37275648,6
Obama,000011,000049,0.48430565,7
Obama,000011,000052,0.52354103,7
Obama,000011,000053,0.67557,7
Obama,000011,000054,0.5599123,7
Obama,000011,000059,0.5623139,7
Obama,000011,000060,0.66711587,7
Obama,000011,000067,0.5223016,7
Obama,000011,000069,0.40204075,7
Obama,000011,000070,0.53483254,7
Obama,000011,000073,0.5730842,7
Obama,000011,000074,0.58329505,8
Obama,000011,000075,0.43266216,7
Obama,000011,000079,0.635192,8
Obama,000011,000082,0.44017985,6
Obama,000011,000083,0.6826799,8
Obama,000011,000084,0.46218592,7
Obama,000011,000087,0.7335778,7
Obama,000011,000088,0.45562863,6
Obama,000011,000089,0.4633116,7
Obama,000011,000093,0.6498032,7
Obama,000011,000094,0.5333872,8
Obama,000011,000095,0.51455194,7
Obama,000011,000096,0.6538693,8
Obama,000011,000097,0.5678774,6
Obama,000011,000098,0.50225043,7
Obama,000011,000099,0.6319288,8
Obama,000011,000100,0.62136376,8
Obama,000011,000101,0.46913564,8
Obama,000011,000102,0.56562835,7
Obama,000011,000105,0.44206825,8
Obama,000012,000013,0.49461228,9
Obama,000012,000014,0.40037736,8
Obama,000012,000016,0.64987284,6
Obama,000012,000017,0.49396294,8
Obama,000012,000024,0.59466434,8
Obama,000012,000029,0.5489761,8
Obama,000012,000030,0.580529,8
Obama,000012,000031,0.50008106,8
Obama,000012,000033,0.45564577,9
Obama,000012,000037,0.44791374,8
Obama,000012,000041,0.4475859,9
Obama,000012,000043,0.3869686,8
Obama,000012,000044,0.36111838,9
Obama,000012,000046,0.39832076,7
Obama,000012,000049,0.43880317,8
Obama,000012,000052,0.5356383,8
Obama,000012,000053,0.5710541,7
Obama,000012,000054,0.47501191,8
Obama,000012,000059,0.502275,7
Obama,000012,000060,0.6049948,7
Obama,000012,000067,0.56750286,8
Obama,000012,000069,0.46909785,8
Obama,000012,000070,0.40029147,8
Obama,000012,000073,0.6855378,7
Obama,000012,000074,0.42145526,9
Obama,000012,000075,0.46784732,8
Obama,000012,000079,0.57418406,8
Obama,000012,000082,0.42918035,7
Obama,000012,000083,0.5207424,8
Obama,000012,000084,0.5104015,8
Obama,000012,000087,0.5955865,8
Obama,000012,000088,0.55019855,7
Obama,000012,000089,0.5099137,8
Obama,000012,000093,0.5088235,8
Obama,000012,000094,0.60284334,8
Obama,000012,000095,0.54496634,8
Obama,000012,000096,0.55459327,8
Obama,000012,000097,0.65712756,6
Obama,000012,000098,0.4539016,7
Obama,000012,000099,0.52597415,9
Obama,000012,000100,0.50123227,9
Obama,000012,000101,0.45328692,9
Obama,000012,000102,0.4061193,8
Obama,000012,000105,0.3890925,9
Obama,000013,000014,0.47691455,9
Obama,000013,000016,0.51226014,6
Obama,000013,000017,0.56876177,10
Obama,000013,000024,0.5038103,8
Obama,000013,000029,0.5217811,8
Obama,000013,000030,0.5112003,8
Obama,000013,000031,0.54067695,10
Obama,000013,000033,0.61232865,11
Obama,000013,000037,0.4832465,10
Obama,000013,000041,0.4593439,11
Obama,000013,000043,0.49315983,9
Obama,000013,000044,0.48162308,10
Obama,000013,000046,0.5684211,8
Obama,000013,000049,0.47085342,10
Obama,000013,000052,0.5575157,10
Obama,000013,000053,0.43696326,7
Obama,000013,000054,0.4736797,10
Obama,000013,000059,0.46294853,7
Obama,000013,000060,0.5440951,7
Obama,000013,000067,0.6324497,10
Obama,000013,000069,0.56711006,9
Obama,000013,000070,0.49785253,9
Obama,000013,000073,0.5672743,7
Obama,000013,000074,0.50730836,11
Obama,000013,000075,0.5192676,8
Obama,000013,000079,0.48674405,8
Obama,000013,000082,0.6150547,8
Obama,000013,000083,0.37796214,8
Obama,000013,000084,0.6117393,10
Obama,000013,000087,0.42985222,8
Obama,000013,000088,0.53884935,8
Obama,000013,000089,0.61208045,9
Obama,000013,000093,0.4512669,8
Obama,000013,000094,0.5521147,8
Obama,000013,000095,0.5251567,8
Obama,000013,000096,0.44061893,8
Obama,000013,000097,0.47295478,6
Obama,000013,000098,0.5592594,7
Obama,000013,000099,0.47148284,10
Obama,000013,000100,0.4239042,11
Obama,000013,000101,0.66267157,10
Obama,000013,000102,0.46884686,9
Obama,000013,000105,0.4798579,11
Obama,000014,000016,0.49646077,6
Obama,000014,000017,0.51520044,9
Obama,000014,000024,0.47331905,7
Obama,000014,000029,0.46223453,7
Obama,000014,000030,0.47923818,7
Obama,000014,000031,0.567016,8
Obama,000014,000033,0.5929038,9
Obama,000014,000037,0.53725946,8
Obama,000014,000041,0.6125302,9
Obama,000014,000043,0.56099963,9
Obama,000014,000044,0.60720664,9
Obama,000014,000046,0.6097696,8
Obama,000014,000049,0.4942612,9
Obama,000014,000052,0.62063736,8
Obama,000014,000053,0.50126666,6
Obama,000014,000054,0.6082524,8
Obama,000014,000059,0.54713297,7
Obama,000014,000060,0.4932162,6
Obama,000014,000067,0.5814263,8
Obama,000014,000069,0.49478817,9
Obama,000014,000070,0.6148396,9
Obama,000014,000073,0.5618883,6
Obama,000014,000074,0.63153684,9
Obama,000014,000075,0.49857363,8
Obama,000014,000079,0.4806421,7
Obama,000014,000082,0.67766964,8
Obama,000014,000083,0.56481224,7
Obama,000014,000084,0.48458958,9
Obama,000014,000087,0.4567008,7
Obama,000014,000088,0.5621046,8
Obama,000014,000089,0.5407549,9
Obama,000014,000093,0.57880527,8
Obama,000014,000094,0.42591396,7
Obama,000014,000095,0.5227149,8
Obama,000014,000096,0.45656624,7
Obama,000014,000097,0.48494843,6
Obama,000014,000098,0.59859073,7
Obama,000014,000099,0.6308201,9
Obama,000014,000100,0.5691492,9
Obama,000014,000101,0.6173268,9
Obama,000014,000102,0.639772,9
Obama,000014,000105,0.577275,9
Obama,000016,000017,0.5831242,6
Obama,000016,000024,0.61427784,6
Obama,000016,000029,0.6585892,6
Obama,000016,000030,0.64867896,6
Obama,000016,000031,0.5753797,6
Obama,000016,000033,0.5306968,6
Obama,000016,000037,0.48537078,6
Obama,000016,000041,0.5119714,6
Obama,000016,000043,0.494272,6
Obama,000016,000044,0.5221083,6
Obama,000016,000046,0.44012722,6
Obama,000016,000049,0.5077717,6
Obama,000016,000052,0.54428154,6
Obama,000016,000053,0.62900496,6
Obama,000016,000054,0.5460512,6
Obama,000016,000059,0.63475907,6
Obama,000016,000060,0.72606987,6
Obama,000016,000067,0.6152177,6
Obama,000016,000069,0.5307491,6
Obama,000016,000070,0.49912855,6
Obama,000016,000073,0.6963895,6
Obama,000016,000074,0.5044511,6
Obama,000016,000075,0.53166515,6
Obama,000016,000079,0.64884263,6
Obama,000016,000082,0.52196777,6
Obama,000016,000083,0.64080197,6
Obama,000016,000084,0.52975327,6
Obama,000016,000087,0.6597991,6
Obama,000016,000088,0.5414141,6
Obama,000016,000089,0.59686184,6
Obama,000016,000093,0.6321644,6
Obama,000016,000094,0.6782853,6
Obama,000016,000095,0.6676876,6
Obama,000016,000096,0.6398397,6
Obama,000016,000097,0.66197985,6
Obama,000016,000098,0.52148765,6
Obama,000016,000099,0.6295402,6
Obama,000016,000100,0.5776636,6
Obama,000016,000101,0.52286106,6
Obama,000016,000102,0.5219186,6
Obama,000016,000105,0.46243164,6
Obama,000017,000024,0.5578064,7
Obama,000017,000029,0.5108577,7
Obama,000017,000030,0.56816995,7
Obama,000017,000031,0.5646398,9
Obama,000017,000033,0.58333814,10
Obama,000017,000037,0.47039402,9
Obama,000017,000041,0.52189285,10
Obama,000017,000043,0.5648351,9
Obama,000017,000044,0.52904344,9
Obama,000017,000046,0.5246496,8
Obama,000017,000049,0.611524,10
Obama,000017,000052,0.52866673,9
Obama,000017,000053,0.49488866,6
Obama,000017,000054,0.51373833,9
Obama,000017,000059,0.46212634,7
Obama,000017,000060,0.52434397,6
Obama,000017,000067,0.6494363,9
Obama,000017,000069,0.6524379,9
Obama,000017,000070,0.6136067,9
Obama,000017,000073,0.57876605,6
Obama,000017,000074,0.5277085,10
Obama,000017,000075,0.5903884,8
Obama,000017,000079,0.52231276,7
Obama,000017,000082,0.5117445,8
Obama,000017,000083,0.52426904,7
Obama,000017,000084,0.6102413,10
Obama,000017,000087,0.56163967,7
Obama,000017,000088,0.57902217,8
Obama,000017,000089,0.6501192,9
Obama,000017,000093,0.48958516,8
Obama,000017,000094,0.58541787,7
Obama,000017,000095,0.5526475,8
Obama,000017,000096,0.5839882,7
Obama,000017,000097,0.58336294,6
Obama,000017,000098,0.6415225,7
Obama,000017,000099,0.5877436,9
Obama,000017,000100,0.48220935,10
Obama,000017,000101,0.5954923,9
Obama,000017,000102,0.5490253,9
Obama,000017,000105,0.46291137,10
Obama,000024,000029,0.60821855,8
Obama,000024,000030,0.62815493,8
Obama,000024,000031,0.4878909,7
Obama,000024,000033,0.52874094,8
Obama,000024,000037,0.45294,7
Obama,000024,000041,0.509217,8
Obama,000024,000043,0.50120157,7
Obama,000024,000044,0.43235594,8
Obama,000024,000046,0.4850515,6
Obama,000024,000049,0.51824105,7
Obama,000024,000052,0.5246269,7
Obama,000024,000053,0.5217786,7
Obama,000024,000054,0.42661288,7
Obama,000024,000059,0.57814014,7
Obama,000024,000060,0.55283034,7
Obama,000024,000067,0.5412579,7
Obama,000024,000069,0.54432774,7
Obama,000024,000070,0.52760106,7
Obama,000024,000073,0.6755446,7
Obama,000024,000074,0.5220127,8
Obama,000024,000075,0.587086,7
Obama,000024,000079,0.63517684,8
Obama,000024,000082,0.5165747,6
Obama,000024,000083,0.6091051,8
Obama,000024,000084,0.49671406,7
Obama,000024,000087,0.5858031,7
Obama,000024,000088,0.54468036,6
Obama,000024,000089,0.56612104,7
Obama,000024,000093,0.6605633,7
Obama,000024,000094,0.60858953,8
Obama,000024,000095,0.6044746,7
Obama,000024,000096,0.6231918,8
Obama,000024,000097,0.64935154,6
Obama,000024,000098,0.5454303,7
Obama,000024,000099,0.6042646,8
Obama,000024,000100,0.6397336,8
Obama,000024,000101,0.54790854,8
Obama,000024,000102,0.50019073,7
Obama,000024,000105,0.47884807,8
Obama,000029,000030,0.58172894,8
Obama,000029,000031,0.4771864,7
Obama,000029,000033,0.5401944,8
Obama,000029,000037,0.40133974,7
Obama,000029,000041,0.5572628,8
Obama,000029,000043,0.50244546,7
Obama,000029,000044,0.48292607,8
Obama,000029,000046,0.5091759,6
Obama,000029,000049,0.5130133,7
Obama,000029,000052,0.45598683,7
Obama,000029,000053,0.6395686,7
Obama,000029,000054,0.5495229,7
Obama,000029,000059,0.60646,7
Obama,000029,000060,0.6243916,7
Obama,000029,000067,0.50019073,7
Obama,000029,000069,0.5136215,7
Obama,000029,000070,0.4840019,7
Obama,000029,000073,0.6348041,7
Obama,000029,000074,0.5203661,8
Obama,000029,000075,0.58770263,7
Obama,000029,000079,0.6252123,8
Obama,000029,000082,0.5476853,6
Obama,000029,000083,0.55463123,8
Obama,000029,000084,0.4992776,7
Obama,000029,000087,0.5648554,7
Obama,000029,000088,0.57774967,6
Obama,000029,000089,0.5334458,7
Obama,000029,000093,0.6337023,7
Obama,000029,000094,0.6478079,8
Obama,000029,000095,0.6042557,7
Obama,000029,000096,0.592194,8
Obama,000029,000097,0.5928145,6
Obama,000029,000098,0.47572663,7
Obama,000029,000099,0.6372553,8
Obama,000029,000100,0.560557,8
Obama,000029,000101,0.5777268,8
Obama,000029,000102,0.5106314,7
Obama,000029,000105,0.4753955,8
Obama,000030,000031,0.49205455,7
Obama,000030,000033,0.5156647,8
Obama,000030,000037,0.4277634,7
Obama,000030,000041,0.53012365,8
Obama,000030,000043,0.5143301,7
Obama,000030,000044,0.43444735,8
Obama,000030,000046,0.5428713,6
Obama,000030,000049,0.5233159,7
Obama,000030,000052,0.48024207,7
Obama,000030,000053,0.57781285,7
Obama,000030,000054,0.49098125,7
Obama,000030,000059,0.606751,7
Obama,000030,000060,0.54249936,7
Obama,000030,000067,0.5852205,7
Obama,000030,000069,0.53620577,7
Obama,000030,000070,0.4855583,7
Obama,000030,000073,0.6624355,7
Obama,000030,000074,0.52196646,8
Obama,000030,000075,0.6415431,7
Obama,000030,000079,0.6014884,8
Obama,000030,000082,0.57134235,6
Obama,000030,000083,0.5956562,8
Obama,000030,000084,0.5128478,7
Obama,000030,000087,0.55063504,7
Obama,000030,000088,0.593017,6
Obama,000030,000089,0.56339514,7
Obama,000030,000093,0.60384643,7
Obama,000030,000094,0.5686587,8
Obama,000030,000095,0.71520716,7
Obama,000030,000096,0.57632,8
Obama,000030,000097,0.62197125,6
Obama,000030,000098,0.50682074,7
Obama,000030,000099,0.61234236,8
Obama,000030,000100,0.5974047,8
Obama,000030,000101,0.5178241,8
Obama,000030,000102,0.52661836,7
Obama,000030,000105,0.44744372,8
Obama,000031,000033,0.556918,10
Obama,000031,000037,0.5520817,10
Obama,000031,000041,0.56174016,10
Obama,000031,000043,0.56282973,8
Obama,000031,000044,0.5458694,9
Obama,000031,000046,0.5269528,8
Obama,000031,000049,0.59403795,9
Obama,000031,000052,0.6107276,10
Obama,000031,000053,0.49046397,7
Obama,000031,000054,0.5918663,10
Obama,000031,000059,0.43572763,6
Obama,000031,000060,0.5248062,7
Obama,000031,000067,0.65806615,10
Obama,000031,000069,0.52216095,8
Obama,000031,000070,0.5896177,8
Obama,000031,000073,0.5421192,7
Obama,000031,000074,0.5060805,10
Obama,000031,000075,0.45746446,7
Obama,000031,000079,0.47912464,7
Obama,000031,000082,0.56494224,8
Obama,000031,000083,0.47871953,7
Obama,000031,000084,0.588711,9
Obama,000031,000087,0.47572315,8
Obama,000031,000088,0.54866576,8
Obama,000031,000089,0.6535002,8
Obama,000031,000093,0.4612125,7
Obama,000031,000094,0.4891019,7
Obama,000031,000095,0.531091,7
Obama,000031,000096,0.46049336,7
Obama,000031,000097,0.47091034,6
Obama,000031,000098,0.50448555,6
Obama,000031,000099,0.5112175,9
Obama,000031,000100,0.47109562,10
Obama,000031,000101,0.58898884,9
Obama,000031,000102,0.56890047,8
Obama,000031,000105,0.4286149,10
Obama,000033,000037,0.52005005,10
Obama,000033,000041,0.60870147,11
Obama,000033,000043,0.59597343,9
Obama,000033,000044,0.5684079,10
Obama,000033,000046,0.6119479,8
Obama,000033,000049,0.58208054,10
Obama,000033,000052,0.614676,10
Obama,000033,000053,0.46623045,7
Obama,000033,000054,0.5358652,10
Obama,000033,000059,0.5246174,7
Obama,000033,000060,0.5568486,7
Obama,000033,000067,0.6268312,10
Obama,000033,000069,0.57682335,9
Obama,000033,000070,0.56587625,9
Obama,000033,000073,0.5200326,7
Obama,000033,000074,0.6197746,11
Obama,000033,000075,0.5392298,8
Obama,000033,000079,0.57051384,8
Obama,000033,000082,0.6698626,8
Obama,000033,000083,0.47668764,8
Obama,000033,000084,0.59046793,10
Obama,000033,000087,0.44090104,8
Obama,000033,000088,0.5449445,8
Obama,000033,000089,0.6398145,9
Obama,000033,000093,0.4835951,8
Obama,000033,000094,0.48942012,8
Obama,000033,000095,0.53307974,8
Obama,000033,000096,0.51501524,8
Obama,000033,000097,0.47031114,6
Obama,000033,000098,0.5314501,7
Obama,000033,000099,0.5502961,10
Obama,000033,000100,0.5038025,11
Obama,000033,000101,0.7851858,10
Obama,000033,000102,0.5973708,9
Obama,000033,000105,0.5036616,11
Obama,000037,000041,0.47088152,10
Obama,000037,000043,0.43195304,8
Obama,000037,000044,0.54535127,9
Obama,000037,000046,0.45763358,8
Obama,000037,000049,0.43906915,9
Obama,000037,000052,0.77126545,10
Obama,000037,000053,0.4585926,7
Obama,000037,000054,0.49913445,10
Obama,000037,000059,0.5134142,6
Obama,000037,000060,0.5282318,7
Obama,000037,000067,0.5697514,10
Obama,000037,000069,0.43163085,8
Obama,000037,000070,0.4740809,8
Obama,000037,000073,0.49194542,7
Obama,000037,000074,0.44805676,10
Obama,000037,000075,0.41697574,7
Obama,000037,000079,0.44667512,7
Obama,000037,000082,0.46194202,8
Obama,000037,000083,0.4272196,7
Obama,000037,000084,0.50292695,9
Obama,000037,000087,0.4002983,8
Obama,000037,000088,0.44957358,8
Obama,000037,000089,0.5554489,8
Obama,000037,000093,0.4211695,7
Obama,000037,000094,0.45106634,7
Obama,000037,000095,0.45910358,7
Obama,000037,000096,0.40190652,7
Obama,000037,000097,0.4323133,6
Obama,000037,000098,0.44284645,6
Obama,000037,000099,0.43495122,9
Obama,000037,000100,0.40194553,10
Obama,000037,000101,0.49110386,9
Obama,000037,000102,0.48169184,8
Obama,000037,000105,0.3886731,10
Obama,000041,000043,0.6361991,9
Obama,000041,000044,0.5247311,10
Obama,000041,000046,0.6375445,8
Obama,000041,000049,0.60298246,10
Obama,000041,000052,0.5628722,10
Obama,000041,000053,0.4979446,7
Obama,000041,000054,0.56079257,10
Obama,000041,000059,0.5267921,7
Obama,000041,000060,0.4732411,7
Obama,000041,000067,0.6091146,10
Obama,000041,000069,0.5737971,9
Obama,000041,000070,0.6262496,9
Obama,000041,000073,0.5214925,7
Obama,000041,000074,0.6945992,11
Obama,000041,000075,0.5205425,8
Obama,000041,000079,0.50331056,8
Obama,000041,000082,0.6395165,8
Obama,000041,000083,0.5819402,8
Obama,000041,000084,0.5344354,10
Obama,000041,000087,0.45434657,8
Obama,000041,000088,0.5801221,8
Obama,000041,000089,0.5965256,9
Obama,000041,000093,0.5498861,8
Obama,000041,000094,0.45597428,8
Obama,000041,000095,0.4964943,8
Obama,000041,000096,0.49752897,8
Obama,000041,000097,0.46762526,6
Obama,000041,000098,0.55747837,7
Obama,000041,000099,0.5799943,10
Obama,000041,000100,0.5644951,11
Obama,000041,000101,0.607894,10
Obama,000041,000102,0.60659206,9
Obama,000041,000105,0.5516678,11
Obama,000043,000044,0.53894126,9
Obama,000043,000046,0.5550758,8
Obama,000043,000049,0.56020904,9
Obama,000043,000052,0.5209765,8
Obama,000043,000053,0.4235946,6
Obama,000043,000054,0.45260453,8
Obama,000043,000059,0.5101605,7
Obama,000043,000060,0.47722697,6
Obama,000043,000067,0.6067985,8
Obama,000043,000069,0.5739495,9
Obama,000043,000070,0.6190115,9
Obama,000043,000073,0.5186302,6
Obama,000043,000074,0.5614677,9
Obama,000043,000075,0.55905557,8
Obama,000043,000079,0.47449797,7
Obama,000043,000082,0.55307835,8
Obama,000043,000083,0.5254604,7
Obama,000043,000084,0.50770736,9
Obama,000043,000087,0.48837194,7
Obama,000043,000088,0.5615791,8
Obama,000043,000089,0.58152914,9
Obama,000043,000093,0.50278,8
Obama,000043,000094,0.47361746,7
Obama,000043,000095,0.4791778,8
Obama,000043,000096,0.48364568,7
Obama,000043,000097,0.46842244,6
Obama,000043,000098,0.59734726,7
Obama,000043,000099,0.5734701,9
Obama,000043,000100,0.53010976,9
Obama,000043,000101,0.61365473,9
Obama,000043,000102,0.58990186,9
Obama,000043,000105,0.50044674,9
Obama,000044,000046,0.48098254,8
Obama,000044,000049,0.49957943,9
Obama,000044,000052,0.60113484,9
Obama,000044,000053,0.4380737,7
Obama,000044,000054,0.46820566,9
Obama,000044,000059,0.54220337,7
Obama,000044,000060,0.571927,7
Obama,000044,000067,0.5502137,9
Obama,000044,000069,0.44246086,9
Obama,000044,000070,0.5489626,9
Obama,000044,000073,0.4904473,7
Obama,000044,000074,0.54198605,10
Obama,000044,000075,0.45081192,8
Obama,000044,000079,0.46491855,8
Obama,000044,000082,0.48148692,8
Obama,000044,000083,0.57151854,8
Obama,000044,000084,0.46217144,9
Obama,000044,000087,0.45049688,8
Obama,000044,000088,0.46534902,8
Obama,000044,000089,0.5043009,9
Obama,000044,000093,0.5680834,8
Obama,000044,000094,0.45970172,8
Obama,000044,000095,0.46074003,8
Obama,000044,000096,0.45822686,8
Obama,000044,000097,0.44961128,6
Obama,000044,000098,0.570869,7
Obama,000044,000099,0.5680448,10
Obama,000044,000100,0.5237862,10
Obama,000044,000101,0.5797066,10
Obama,000044,000102,0.61645186,9
Obama,000044,000105,0.4565547,10
Obama,000046,000049,0.511219,8
Obama,000046,000052,0.5383053,8
Obama,000046,000053,0.5278585,6
Obama,000046,000054,0.5939289,8
Obama,000046,000059,0.5029152,6
Obama,000046,000060,0.41325983,6
Obama,000046,000067,0.6054938,8
Obama,000046,000069,0.6506066,8
Obama,000046,000070,0.533067,8
Obama,000046,000073,0.58279276,6
Obama,000046,000074,0.60152054,8
Obama,000046,000075,0.51145124,7
Obama,000046,000079,0.46691748,6
Obama,000046,000082,0.66517055,8
Obama,000046,000083,0.41533592,6
Obama,000046,000084,0.5074593,8
