celeb,reference_image_id,compare_image_id,cosine_similarity,num_features_compared
Jennie,000006,000099,0.4112305,8
Jennie,000006,000100,0.42055744,7
Jennie,000006,000104,0.37125552,8
Jennie,000006,000105,0.4925766,8
Jennie,000006,000106,0.53436744,7
Jennie,000006,000107,0.43624327,8
Jennie,000006,000111,0.5508266,7
Jennie,000006,000112,0.5332068,8
Jennie,000006,000114,0.48687345,8
Jennie,000007,000010,0.5240387,8
Jennie,000007,000011,0.6745989,8
Jennie,000007,000012,0.50903004,9
Jennie,000007,000013,0.56921744,8
Jennie,000007,000014,0.5532367,9
Jennie,000007,000015,0.6310997,8
Jennie,000007,000023,0.5392516,9
Jennie,000007,000024,0.58243227,10
Jennie,000007,000025,0.5518663,8
Jennie,000007,000026,0.6066399,9
Jennie,000007,000028,0.49120227,11
Jennie,000007,000030,0.43848407,9
Jennie,000007,000033,0.65820795,9
Jennie,000007,000035,0.64588624,9
Jennie,000007,000036,0.46808186,10
Jennie,000007,000037,0.5835784,9
Jennie,000007,000038,0.50557417,8
Jennie,000007,000039,0.5316672,8
Jennie,000007,000042,0.5398516,9
Jennie,000007,000045,0.48986802,6
Jennie,000007,000054,0.51440334,8
Jennie,000007,000060,0.5514117,9
Jennie,000007,000062,0.5376169,7
Jennie,000007,000063,0.5955792,8
Jennie,000007,000068,0.3755721,9
Jennie,000007,000069,0.5377673,8
Jennie,000007,000071,0.6158526,9
Jennie,000007,000073,0.5448038,9
Jennie,000007,000074,0.55293053,8
Jennie,000007,000077,0.56299496,8
Jennie,000007,000082,0.67415583,7
Jennie,000007,000083,0.55453616,9
Jennie,000007,000094,0.60361296,9
Jennie,000007,000096,0.6754872,9
Jennie,000007,000098,0.5118579,10
Jennie,000007,000099,0.45365515,10
Jennie,000007,000100,0.5593966,7
Jennie,000007,000104,0.49956328,9
Jennie,000007,000105,0.6540005,9
Jennie,000007,000106,0.5799143,8
Jennie,000007,000107,0.6349823,10
Jennie,000007,000111,0.6009391,7
Jennie,000007,000112,0.50329226,9
Jennie,000007,000114,0.6183353,9
Jennie,000010,000011,0.60210234,8
Jennie,000010,000012,0.53760713,7
Jennie,000010,000013,0.54322714,8
Jennie,000010,000014,0.49929488,8
Jennie,000010,000015,0.57828045,8
Jennie,000010,000023,0.49038264,8
Jennie,000010,000024,0.5555929,8
Jennie,000010,000025,0.62806165,8
Jennie,000010,000026,0.72970486,8
Jennie,000010,000028,0.7266407,8
Jennie,000010,000030,0.5439944,8
Jennie,000010,000033,0.5290047,8
Jennie,000010,000035,0.5119319,8
Jennie,000010,000036,0.49415654,8
Jennie,000010,000037,0.56538,8
Jennie,000010,000038,0.47920597,8
Jennie,000010,000039,0.5265908,8
Jennie,000010,000042,0.5335213,8
Jennie,000010,000045,0.6461353,6
Jennie,000010,000054,0.3828895,7
Jennie,000010,000060,0.6522305,8
Jennie,000010,000062,0.4265883,6
Jennie,000010,000063,0.55012834,8
Jennie,000010,000068,0.5273832,8
Jennie,000010,000069,0.5992362,8
Jennie,000010,000071,0.57080907,8
Jennie,000010,000073,0.4300098,7
Jennie,000010,000074,0.5832784,8
Jennie,000010,000077,0.56447923,7
Jennie,000010,000082,0.58346367,7
Jennie,000010,000083,0.6511215,8
Jennie,000010,000094,0.54512423,8
Jennie,000010,000096,0.48073906,8
Jennie,000010,000098,0.62423724,8
Jennie,000010,000099,0.6423248,8
Jennie,000010,000100,0.48891225,6
Jennie,000010,000104,0.6162836,8
Jennie,000010,000105,0.62283903,8
Jennie,000010,000106,0.64393336,8
Jennie,000010,000107,0.6270588,8
Jennie,000010,000111,0.42174658,6
Jennie,000010,000112,0.60524476,8
Jennie,000010,000114,0.63032204,8
Jennie,000011,000012,0.5771343,7
Jennie,000011,000013,0.6354656,8
Jennie,000011,000014,0.63158095,8
Jennie,000011,000015,0.6040796,8
Jennie,000011,000023,0.5247644,8
Jennie,000011,000024,0.62878066,8
Jennie,000011,000025,0.61577207,8
Jennie,000011,000026,0.66071236,8
Jennie,000011,000028,0.58996606,8
Jennie,000011,000030,0.5305821,8
Jennie,000011,000033,0.6762714,8
Jennie,000011,000035,0.6510035,8
Jennie,000011,000036,0.49921393,8
Jennie,000011,000037,0.62768435,8
Jennie,000011,000038,0.6087661,8
Jennie,000011,000039,0.5944958,8
Jennie,000011,000042,0.62164426,8
Jennie,000011,000045,0.50605834,6
Jennie,000011,000054,0.46741885,7
Jennie,000011,000060,0.6174746,8
Jennie,000011,000062,0.49727258,6
Jennie,000011,000063,0.5983666,8
Jennie,000011,000068,0.44343168,8
Jennie,000011,000069,0.61577564,8
Jennie,000011,000071,0.63072115,8
Jennie,000011,000073,0.49261695,7
Jennie,000011,000074,0.57477427,8
Jennie,000011,000077,0.5816903,7
Jennie,000011,000082,0.66707706,7
Jennie,000011,000083,0.6347189,8
Jennie,000011,000094,0.566845,8
Jennie,000011,000096,0.59124243,8
Jennie,000011,000098,0.60436183,8
Jennie,000011,000099,0.5059372,8
Jennie,000011,000100,0.5373274,6
Jennie,000011,000104,0.6029426,8
Jennie,000011,000105,0.7062253,8
Jennie,000011,000106,0.68246734,8
Jennie,000011,000107,0.68545866,8
Jennie,000011,000111,0.5670485,6
Jennie,000011,000112,0.51928383,8
Jennie,000011,000114,0.6956498,8
Jennie,000012,000013,0.53382796,7
Jennie,000012,000014,0.52130055,8
Jennie,000012,000015,0.52077466,7
Jennie,000012,000023,0.4721746,8
Jennie,000012,000024,0.5031458,8
Jennie,000012,000025,0.52549976,7
Jennie,000012,000026,0.58389944,8
Jennie,000012,000028,0.5059393,9
Jennie,000012,000030,0.45754582,8
Jennie,000012,000033,0.5236285,8
Jennie,000012,000035,0.47811106,8
Jennie,000012,000036,0.4665254,9
Jennie,000012,000037,0.5826986,8
Jennie,000012,000038,0.53493977,7
Jennie,000012,000039,0.541257,7
Jennie,000012,000042,0.51426923,8
Jennie,000012,000045,0.46239674,6
Jennie,000012,000054,0.41051975,8
Jennie,000012,000060,0.48726985,8
Jennie,000012,000062,0.46415445,7
Jennie,000012,000063,0.51647377,7
Jennie,000012,000068,0.40474343,8
Jennie,000012,000069,0.53850025,7
Jennie,000012,000071,0.53042984,8
Jennie,000012,000073,0.4559304,8
Jennie,000012,000074,0.5079439,7
Jennie,000012,000077,0.5964707,7
Jennie,000012,000082,0.5763328,6
Jennie,000012,000083,0.49848038,8
Jennie,000012,000094,0.5080049,8
Jennie,000012,000096,0.5057677,8
Jennie,000012,000098,0.47325072,9
Jennie,000012,000099,0.4285327,9
Jennie,000012,000100,0.44382626,7
Jennie,000012,000104,0.46815756,8
Jennie,000012,000105,0.53291667,8
Jennie,000012,000106,0.5676945,7
Jennie,000012,000107,0.5247235,9
Jennie,000012,000111,0.4944167,7
Jennie,000012,000112,0.55059457,8
Jennie,000012,000114,0.54862505,8
Jennie,000013,000014,0.63273084,8
Jennie,000013,000015,0.511268,8
Jennie,000013,000023,0.5646782,8
Jennie,000013,000024,0.5457455,8
Jennie,000013,000025,0.5770762,8
Jennie,000013,000026,0.58441633,8
Jennie,000013,000028,0.49839512,8
Jennie,000013,000030,0.46406558,8
Jennie,000013,000033,0.58702326,8
Jennie,000013,000035,0.55651397,8
Jennie,000013,000036,0.50162125,8
Jennie,000013,000037,0.60753536,8
Jennie,000013,000038,0.536288,8
Jennie,000013,000039,0.55128527,8
Jennie,000013,000042,0.5584309,8
Jennie,000013,000045,0.44053805,6
Jennie,000013,000054,0.44046405,7
Jennie,000013,000060,0.54938745,8
Jennie,000013,000062,0.4608887,6
Jennie,000013,000063,0.4834563,8
Jennie,000013,000068,0.39942205,8
Jennie,000013,000069,0.49847412,8
Jennie,000013,000071,0.5482951,8
Jennie,000013,000073,0.4884371,7
Jennie,000013,000074,0.5273088,8
Jennie,000013,000077,0.5485669,7
Jennie,000013,000082,0.6484632,7
Jennie,000013,000083,0.502226,8
Jennie,000013,000094,0.51623136,8
Jennie,000013,000096,0.60784286,8
Jennie,000013,000098,0.51472557,8
Jennie,000013,000099,0.4450292,8
Jennie,000013,000100,0.4781326,6
Jennie,000013,000104,0.50431645,8
Jennie,000013,000105,0.57849455,8
Jennie,000013,000106,0.6260941,8
Jennie,000013,000107,0.5806333,8
Jennie,000013,000111,0.5031854,6
Jennie,000013,000112,0.55054486,8
Jennie,000013,000114,0.58410954,8
Jennie,000014,000015,0.57645226,8
Jennie,000014,000023,0.5261127,9
Jennie,000014,000024,0.5697126,8
Jennie,000014,000025,0.562742,8
Jennie,000014,000026,0.56871593,9
Jennie,000014,000028,0.47778928,9
Jennie,000014,000030,0.45590416,9
Jennie,000014,000033,0.5620521,9
Jennie,000014,000035,0.5433221,9
Jennie,000014,000036,0.40234682,9
Jennie,000014,000037,0.5410402,9
Jennie,000014,000038,0.5206761,8
Jennie,000014,000039,0.51162416,8
Jennie,000014,000042,0.5805124,9
Jennie,000014,000045,0.4514594,6
Jennie,000014,000054,0.42993277,8
Jennie,000014,000060,0.45993116,9
Jennie,000014,000062,0.5004721,7
Jennie,000014,000063,0.5247276,8
Jennie,000014,000068,0.39254075,9
Jennie,000014,000069,0.51756954,8
Jennie,000014,000071,0.5621758,9
Jennie,000014,000073,0.46835607,8
Jennie,000014,000074,0.51229954,8
Jennie,000014,000077,0.51342106,8
Jennie,000014,000082,0.56649834,7
Jennie,000014,000083,0.50262856,9
Jennie,000014,000094,0.5864875,9
Jennie,000014,000096,0.5507462,9
Jennie,000014,000098,0.50820494,9
Jennie,000014,000099,0.41259158,9
Jennie,000014,000100,0.5054998,7
Jennie,000014,000104,0.48101002,9
Jennie,000014,000105,0.6123453,9
Jennie,000014,000106,0.6087832,8
Jennie,000014,000107,0.5773662,9
Jennie,000014,000111,0.44405302,7
Jennie,000014,000112,0.49942705,9
Jennie,000014,000114,0.5933269,9
Jennie,000015,000023,0.48529357,8
Jennie,000015,000024,0.697684,8
Jennie,000015,000025,0.6728736,8
Jennie,000015,000026,0.6628958,8
Jennie,000015,000028,0.58333325,8
Jennie,000015,000030,0.46750578,8
Jennie,000015,000033,0.6077246,8
Jennie,000015,000035,0.62020254,8
Jennie,000015,000036,0.46662495,8
Jennie,000015,000037,0.57675827,8
Jennie,000015,000038,0.49070153,8
Jennie,000015,000039,0.49024808,8
Jennie,000015,000042,0.5426748,8
Jennie,000015,000045,0.4956211,6
Jennie,000015,000054,0.48828548,7
Jennie,000015,000060,0.5099681,8
Jennie,000015,000062,0.55581254,6
Jennie,000015,000063,0.55716455,8
Jennie,000015,000068,0.50792795,8
Jennie,000015,000069,0.56502485,8
Jennie,000015,000071,0.5844353,8
Jennie,000015,000073,0.5294488,7
Jennie,000015,000074,0.62279534,8
Jennie,000015,000077,0.49410623,7
Jennie,000015,000082,0.6059899,7
Jennie,000015,000083,0.58635724,8
Jennie,000015,000094,0.68415743,8
Jennie,000015,000096,0.61238784,8
Jennie,000015,000098,0.56431854,8
Jennie,000015,000099,0.5437527,8
Jennie,000015,000100,0.5736547,6
Jennie,000015,000104,0.5563302,8
Jennie,000015,000105,0.7291256,8
Jennie,000015,000106,0.6574039,8
Jennie,000015,000107,0.5700485,8
Jennie,000015,000111,0.5067739,6
Jennie,000015,000112,0.59961015,8
Jennie,000015,000114,0.62707937,8
Jennie,000023,000024,0.47798333,8
Jennie,000023,000025,0.5310506,8
Jennie,000023,000026,0.5462736,9
Jennie,000023,000028,0.43938744,9
Jennie,000023,000030,0.3679775,9
Jennie,000023,000033,0.5244089,9
Jennie,000023,000035,0.4995284,9
Jennie,000023,000036,0.51007164,9
Jennie,000023,000037,0.524729,9
Jennie,000023,000038,0.44539475,8
Jennie,000023,000039,0.57489216,8
Jennie,000023,000042,0.49491712,9
Jennie,000023,000045,0.40282524,6
Jennie,000023,000054,0.45452368,8
Jennie,000023,000060,0.47962156,9
Jennie,000023,000062,0.45847216,7
Jennie,000023,000063,0.44681644,8
Jennie,000023,000068,0.35572472,9
Jennie,000023,000069,0.57883,8
Jennie,000023,000071,0.54959935,9
Jennie,000023,000073,0.50631154,8
Jennie,000023,000074,0.47706848,8
Jennie,000023,000077,0.43125784,8
Jennie,000023,000082,0.5277579,7
Jennie,000023,000083,0.41503465,9
Jennie,000023,000094,0.4894903,9
Jennie,000023,000096,0.59492135,9
Jennie,000023,000098,0.48544964,9
Jennie,000023,000099,0.4097555,9
Jennie,000023,000100,0.4790652,7
Jennie,000023,000104,0.4347017,9
Jennie,000023,000105,0.49874756,9
Jennie,000023,000106,0.49511293,8
Jennie,000023,000107,0.46657985,9
Jennie,000023,000111,0.61934745,7
Jennie,000023,000112,0.45446655,9
Jennie,000023,000114,0.53822094,9
Jennie,000024,000025,0.6480889,8
Jennie,000024,000026,0.6479764,8
Jennie,000024,000028,0.55580455,10
Jennie,000024,000030,0.50726503,8
Jennie,000024,000033,0.7009598,8
Jennie,000024,000035,0.6952183,8
Jennie,000024,000036,0.49478182,9
Jennie,000024,000037,0.6617608,8
Jennie,000024,000038,0.5005652,8
Jennie,000024,000039,0.48533672,8
Jennie,000024,000042,0.59787405,8
Jennie,000024,000045,0.5044516,6
Jennie,000024,000054,0.42424244,7
Jennie,000024,000060,0.5217619,8
Jennie,000024,000062,0.5637296,6
Jennie,000024,000063,0.5432159,8
Jennie,000024,000068,0.48989955,8
Jennie,000024,000069,0.50748193,8
Jennie,000024,000071,0.61327505,8
Jennie,000024,000073,0.49526918,8
Jennie,000024,000074,0.6378394,8
Jennie,000024,000077,0.519227,7
Jennie,000024,000082,0.6368666,7
Jennie,000024,000083,0.54550064,8
Jennie,000024,000094,0.6440604,8
Jennie,000024,000096,0.62265193,8
Jennie,000024,000098,0.5575564,9
Jennie,000024,000099,0.5359094,9
Jennie,000024,000100,0.5588416,6
Jennie,000024,000104,0.4878237,8
Jennie,000024,000105,0.6978332,8
Jennie,000024,000106,0.68972766,8
Jennie,000024,000107,0.582483,9
Jennie,000024,000111,0.60150605,6
Jennie,000024,000112,0.5415193,8
Jennie,000024,000114,0.63424295,8
Jennie,000025,000026,0.7061014,8
Jennie,000025,000028,0.6104646,8
Jennie,000025,000030,0.53366274,8
Jennie,000025,000033,0.58256936,8
Jennie,000025,000035,0.5917368,8
Jennie,000025,000036,0.47951356,8
Jennie,000025,000037,0.6024655,8
Jennie,000025,000038,0.5426742,8
Jennie,000025,000039,0.5276953,8
Jennie,000025,000042,0.536932,8
Jennie,000025,000045,0.6242216,6
Jennie,000025,000054,0.40486696,7
Jennie,000025,000060,0.52892673,8
Jennie,000025,000062,0.5204105,6
Jennie,000025,000063,0.5569569,8
Jennie,000025,000068,0.5281792,8
Jennie,000025,000069,0.61205566,8
Jennie,000025,000071,0.6254388,8
Jennie,000025,000073,0.51370996,7
Jennie,000025,000074,0.6577622,8
Jennie,000025,000077,0.50750893,7
Jennie,000025,000082,0.62355375,7
Jennie,000025,000083,0.55452585,8
Jennie,000025,000094,0.60326755,8
Jennie,000025,000096,0.54742944,8
Jennie,000025,000098,0.5393816,8
Jennie,000025,000099,0.5897687,8
Jennie,000025,000100,0.50349885,6
Jennie,000025,000104,0.60926306,8
Jennie,000025,000105,0.64320445,8
Jennie,000025,000106,0.69789314,8
Jennie,000025,000107,0.59308636,8
Jennie,000025,000111,0.520688,6
Jennie,000025,000112,0.5571935,8
Jennie,000025,000114,0.6643426,8
Jennie,000026,000028,0.7140191,9
Jennie,000026,000030,0.5456979,9
Jennie,000026,000033,0.55482686,9
Jennie,000026,000035,0.5487698,9
Jennie,000026,000036,0.4890345,9
Jennie,000026,000037,0.63829416,9
Jennie,000026,000038,0.5042423,8
Jennie,000026,000039,0.56709456,8
Jennie,000026,000042,0.5688941,9
Jennie,000026,000045,0.6804134,6
Jennie,000026,000054,0.4289773,8
Jennie,000026,000060,0.6179338,9
Jennie,000026,000062,0.47087187,7
Jennie,000026,000063,0.61471105,8
Jennie,000026,000068,0.5434754,9
Jennie,000026,000069,0.60371006,8
Jennie,000026,000071,0.6051285,9
Jennie,000026,000073,0.48546,8
Jennie,000026,000074,0.68500996,8
Jennie,000026,000077,0.60467094,8
Jennie,000026,000082,0.6068448,7
Jennie,000026,000083,0.5889312,9
Jennie,000026,000094,0.6471613,9
Jennie,000026,000096,0.5750153,9
Jennie,000026,000098,0.6676596,9
Jennie,000026,000099,0.649782,9
Jennie,000026,000100,0.5115883,7
Jennie,000026,000104,0.6313286,9
Jennie,000026,000105,0.66773266,9
Jennie,000026,000106,0.677093,8
Jennie,000026,000107,0.6377004,9
Jennie,000026,000111,0.4457315,7
Jennie,000026,000112,0.6056272,9
Jennie,000026,000114,0.6479919,9
Jennie,000028,000030,0.52550584,9
Jennie,000028,000033,0.48893008,9
Jennie,000028,000035,0.4929815,9
Jennie,000028,000036,0.4631706,10
Jennie,000028,000037,0.5900602,9
Jennie,000028,000038,0.48287025,8
Jennie,000028,000039,0.526083,8
Jennie,000028,000042,0.5482946,9
Jennie,000028,000045,0.70533586,6
Jennie,000028,000054,0.37234575,8
Jennie,000028,000060,0.6583708,9
Jennie,000028,000062,0.42239827,7
Jennie,000028,000063,0.5787126,8
Jennie,000028,000068,0.58766615,9
Jennie,000028,000069,0.5446205,8
Jennie,000028,000071,0.57266045,9
Jennie,000028,000073,0.46264014,9
Jennie,000028,000074,0.6957036,8
Jennie,000028,000077,0.5885167,8
Jennie,000028,000082,0.57221454,7
Jennie,000028,000083,0.6008331,9
Jennie,000028,000094,0.56782734,9
Jennie,000028,000096,0.5034798,9
Jennie,000028,000098,0.7085196,10
Jennie,000028,000099,0.6743227,10
Jennie,000028,000100,0.46744585,7
Jennie,000028,000104,0.56626105,9
Jennie,000028,000105,0.5973618,9
Jennie,000028,000106,0.6238351,8
Jennie,000028,000107,0.61054564,10
Jennie,000028,000111,0.41874656,7
Jennie,000028,000112,0.55285877,9
Jennie,000028,000114,0.59339714,9
Jennie,000030,000033,0.39933845,9
Jennie,000030,000035,0.50633425,9
Jennie,000030,000036,0.48763725,9
Jennie,000030,000037,0.47673523,9
Jennie,000030,000038,0.43929225,8
Jennie,000030,000039,0.48892725,8
Jennie,000030,000042,0.5058524,9
Jennie,000030,000045,0.6459153,6
Jennie,000030,000054,0.33317566,8
Jennie,000030,000060,0.53057116,9
Jennie,000030,000062,0.4390212,7
Jennie,000030,000063,0.59648097,8
Jennie,000030,000068,0.4518192,9
Jennie,000030,000069,0.4938445,8
Jennie,000030,000071,0.50078815,9
Jennie,000030,000073,0.44338495,8
Jennie,000030,000074,0.55508846,8
Jennie,000030,000077,0.6265515,8
Jennie,000030,000082,0.52866423,7
Jennie,000030,000083,0.5184647,9
Jennie,000030,000094,0.439836,9
Jennie,000030,000096,0.42703784,9
Jennie,000030,000098,0.51981574,9
Jennie,000030,000099,0.5642128,9
Jennie,000030,000100,0.4508993,7
Jennie,000030,000104,0.606627,9
Jennie,000030,000105,0.47787964,9
Jennie,000030,000106,0.56711334,8
Jennie,000030,000107,0.5504372,9
Jennie,000030,000111,0.39037892,7
Jennie,000030,000112,0.41955096,9
Jennie,000030,000114,0.4554189,9
Jennie,000033,000035,0.6732248,9
Jennie,000033,000036,0.5353514,9
Jennie,000033,000037,0.62865895,9
Jennie,000033,000038,0.55341315,8
Jennie,000033,000039,0.51613563,8
Jennie,000033,000042,0.5139891,9
