celeb,reference_image_id,compare_image_id,cosine_similarity,num_features_compared
IshiharaSatomi,000004,000049,0.60699844,8
IshiharaSatomi,000004,000051,0.48152256,9
IshiharaSatomi,000004,000052,0.505896,9
IshiharaSatomi,000004,000054,0.6422124,8
IshiharaSatomi,000004,000059,0.44752222,9
IshiharaSatomi,000004,000060,0.4846765,9
IshiharaSatomi,000004,000061,0.46765554,8
IshiharaSatomi,000004,000063,0.3548553,7
IshiharaSatomi,000004,000065,0.45424533,6
IshiharaSatomi,000004,000066,0.40681207,8
IshiharaSatomi,000004,000069,0.60209864,8
IshiharaSatomi,000004,000070,0.4512674,6
IshiharaSatomi,000004,000071,0.4337639,7
IshiharaSatomi,000004,000076,0.45452967,7
IshiharaSatomi,000004,000079,0.52942497,7
IshiharaSatomi,000004,000081,0.41383165,8
IshiharaSatomi,000004,000082,0.49478927,9
IshiharaSatomi,000004,000083,0.50435024,7
IshiharaSatomi,000004,000084,0.41803598,7
IshiharaSatomi,000004,000086,0.406547,9
IshiharaSatomi,000004,000089,0.42387024,6
IshiharaSatomi,000004,000095,0.441478,7
IshiharaSatomi,000004,000097,0.4399211,8
IshiharaSatomi,000004,000100,0.4489928,7
IshiharaSatomi,000004,000101,0.46059614,7
IshiharaSatomi,000009,000010,0.48979983,6
IshiharaSatomi,000009,000011,0.5029055,6
IshiharaSatomi,000009,000012,0.6335191,6
IshiharaSatomi,000009,000014,0.622689,6
IshiharaSatomi,000009,000015,0.63113976,6
IshiharaSatomi,000009,000017,0.5323388,6
IshiharaSatomi,000009,000019,0.6715881,6
IshiharaSatomi,000009,000020,0.47977123,6
IshiharaSatomi,000009,000021,0.52926534,6
IshiharaSatomi,000009,000022,0.6010289,6
IshiharaSatomi,000009,000023,0.59899807,5
IshiharaSatomi,000009,000025,0.6087272,6
IshiharaSatomi,000009,000026,0.52271885,6
IshiharaSatomi,000009,000029,0.69861895,6
IshiharaSatomi,000009,000031,0.5067177,6
IshiharaSatomi,000009,000033,0.5562295,6
IshiharaSatomi,000009,000035,0.5176521,6
IshiharaSatomi,000009,000039,0.49832705,6
IshiharaSatomi,000009,000042,0.6554154,6
IshiharaSatomi,000009,000045,0.5213432,6
IshiharaSatomi,000009,000047,0.49851027,5
IshiharaSatomi,000009,000048,0.54687226,6
IshiharaSatomi,000009,000049,0.590578,6
IshiharaSatomi,000009,000051,0.58082193,6
IshiharaSatomi,000009,000052,0.50140506,6
IshiharaSatomi,000009,000054,0.5952482,6
IshiharaSatomi,000009,000059,0.53712827,6
IshiharaSatomi,000009,000060,0.6342473,6
IshiharaSatomi,000009,000061,0.62157124,6
IshiharaSatomi,000009,000063,0.5475584,6
IshiharaSatomi,000009,000065,0.7372443,6
IshiharaSatomi,000009,000066,0.51282257,6
IshiharaSatomi,000009,000069,0.5561331,6
IshiharaSatomi,000009,000070,0.70086294,6
IshiharaSatomi,000009,000071,0.70625335,6
IshiharaSatomi,000009,000076,0.6511662,6
IshiharaSatomi,000009,000079,0.66802496,6
IshiharaSatomi,000009,000081,0.5215366,6
IshiharaSatomi,000009,000082,0.60608494,6
IshiharaSatomi,000009,000083,0.64797336,5
IshiharaSatomi,000009,000084,0.67292005,6
IshiharaSatomi,000009,000086,0.6979432,6
IshiharaSatomi,000009,000089,0.6437667,6
IshiharaSatomi,000009,000095,0.4954232,6
IshiharaSatomi,000009,000097,0.72328347,6
IshiharaSatomi,000009,000100,0.708899,6
IshiharaSatomi,000009,000101,0.47052965,6
IshiharaSatomi,000010,000011,0.53373677,8
IshiharaSatomi,000010,000012,0.5184417,8
IshiharaSatomi,000010,000014,0.42806232,8
IshiharaSatomi,000010,000015,0.48681876,8
IshiharaSatomi,000010,000017,0.41991034,6
IshiharaSatomi,000010,000019,0.4190407,6
IshiharaSatomi,000010,000020,0.48862633,8
IshiharaSatomi,000010,000021,0.44493362,8
IshiharaSatomi,000010,000022,0.43221292,6
IshiharaSatomi,000010,000023,0.4854637,7
IshiharaSatomi,000010,000025,0.4732801,6
IshiharaSatomi,000010,000026,0.45372942,8
IshiharaSatomi,000010,000029,0.53449607,6
IshiharaSatomi,000010,000031,0.4738152,8
IshiharaSatomi,000010,000033,0.48988357,8
IshiharaSatomi,000010,000035,0.49741778,8
IshiharaSatomi,000010,000039,0.5618768,8
IshiharaSatomi,000010,000042,0.4465567,8
IshiharaSatomi,000010,000045,0.45596093,8
IshiharaSatomi,000010,000047,0.44930437,7
IshiharaSatomi,000010,000048,0.47841364,8
IshiharaSatomi,000010,000049,0.5092807,8
IshiharaSatomi,000010,000051,0.44487312,8
IshiharaSatomi,000010,000052,0.6208956,8
IshiharaSatomi,000010,000054,0.48528725,8
IshiharaSatomi,000010,000059,0.42712802,8
IshiharaSatomi,000010,000060,0.44427386,8
IshiharaSatomi,000010,000061,0.5301285,8
IshiharaSatomi,000010,000063,0.4151927,7
IshiharaSatomi,000010,000065,0.54032475,6
IshiharaSatomi,000010,000066,0.52108055,8
IshiharaSatomi,000010,000069,0.511124,8
IshiharaSatomi,000010,000070,0.5067656,6
IshiharaSatomi,000010,000071,0.529978,6
IshiharaSatomi,000010,000076,0.49728453,6
IshiharaSatomi,000010,000079,0.46851873,6
IshiharaSatomi,000010,000081,0.5372426,8
IshiharaSatomi,000010,000082,0.54463786,8
IshiharaSatomi,000010,000083,0.58671373,6
IshiharaSatomi,000010,000084,0.45910808,6
IshiharaSatomi,000010,000086,0.44513017,8
IshiharaSatomi,000010,000089,0.44701186,6
IshiharaSatomi,000010,000095,0.40665343,6
IshiharaSatomi,000010,000097,0.51379734,8
IshiharaSatomi,000010,000100,0.5502174,6
IshiharaSatomi,000010,000101,0.43180165,6
IshiharaSatomi,000011,000012,0.5868198,9
IshiharaSatomi,000011,000014,0.5058485,8
IshiharaSatomi,000011,000015,0.4913673,8
IshiharaSatomi,000011,000017,0.53900105,7
IshiharaSatomi,000011,000019,0.42200953,7
IshiharaSatomi,000011,000020,0.62953246,9
IshiharaSatomi,000011,000021,0.5276773,9
IshiharaSatomi,000011,000022,0.54729855,7
IshiharaSatomi,000011,000023,0.55958605,7
IshiharaSatomi,000011,000025,0.5743331,7
IshiharaSatomi,000011,000026,0.55674106,9
IshiharaSatomi,000011,000029,0.5917255,7
IshiharaSatomi,000011,000031,0.61217386,8
IshiharaSatomi,000011,000033,0.644461,9
IshiharaSatomi,000011,000035,0.65299064,9
IshiharaSatomi,000011,000039,0.5881293,8
IshiharaSatomi,000011,000042,0.57438946,8
IshiharaSatomi,000011,000045,0.6242471,8
IshiharaSatomi,000011,000047,0.54830766,7
IshiharaSatomi,000011,000048,0.6060003,9
IshiharaSatomi,000011,000049,0.6213563,8
IshiharaSatomi,000011,000051,0.5439924,9
IshiharaSatomi,000011,000052,0.59960467,9
IshiharaSatomi,000011,000054,0.6542048,8
IshiharaSatomi,000011,000059,0.5360183,9
IshiharaSatomi,000011,000060,0.5510981,9
IshiharaSatomi,000011,000061,0.5873307,8
IshiharaSatomi,000011,000063,0.49722072,7
IshiharaSatomi,000011,000065,0.5422624,6
IshiharaSatomi,000011,000066,0.53513527,8
IshiharaSatomi,000011,000069,0.648049,8
IshiharaSatomi,000011,000070,0.5277926,6
IshiharaSatomi,000011,000071,0.52533776,8
IshiharaSatomi,000011,000076,0.57482845,7
IshiharaSatomi,000011,000079,0.5747638,8
IshiharaSatomi,000011,000081,0.5880214,8
IshiharaSatomi,000011,000082,0.58638114,9
IshiharaSatomi,000011,000083,0.591018,7
IshiharaSatomi,000011,000084,0.47982273,7
IshiharaSatomi,000011,000086,0.50056505,10
IshiharaSatomi,000011,000089,0.5161193,6
IshiharaSatomi,000011,000095,0.5282784,7
IshiharaSatomi,000011,000097,0.5190269,8
IshiharaSatomi,000011,000100,0.52718747,7
IshiharaSatomi,000011,000101,0.47768766,7
IshiharaSatomi,000012,000014,0.5126966,8
IshiharaSatomi,000012,000015,0.48463404,8
IshiharaSatomi,000012,000017,0.46410218,7
IshiharaSatomi,000012,000019,0.59303176,7
IshiharaSatomi,000012,000020,0.4992118,9
IshiharaSatomi,000012,000021,0.63364273,9
IshiharaSatomi,000012,000022,0.45998317,7
IshiharaSatomi,000012,000023,0.6027679,7
IshiharaSatomi,000012,000025,0.46254125,7
IshiharaSatomi,000012,000026,0.7013817,9
IshiharaSatomi,000012,000029,0.5401886,7
IshiharaSatomi,000012,000031,0.6209605,8
IshiharaSatomi,000012,000033,0.57911074,9
IshiharaSatomi,000012,000035,0.5821862,9
IshiharaSatomi,000012,000039,0.5956453,8
IshiharaSatomi,000012,000042,0.67263216,8
IshiharaSatomi,000012,000045,0.6229897,8
IshiharaSatomi,000012,000047,0.56671435,7
IshiharaSatomi,000012,000048,0.63504726,9
IshiharaSatomi,000012,000049,0.6738727,8
IshiharaSatomi,000012,000051,0.66384995,9
IshiharaSatomi,000012,000052,0.51676536,9
IshiharaSatomi,000012,000054,0.6501395,8
IshiharaSatomi,000012,000059,0.6820775,9
IshiharaSatomi,000012,000060,0.71988297,9
IshiharaSatomi,000012,000061,0.6702208,8
IshiharaSatomi,000012,000063,0.48246196,7
IshiharaSatomi,000012,000065,0.61608094,6
IshiharaSatomi,000012,000066,0.53130734,8
IshiharaSatomi,000012,000069,0.6378789,8
IshiharaSatomi,000012,000070,0.60840875,6
IshiharaSatomi,000012,000071,0.63848525,7
IshiharaSatomi,000012,000076,0.47625843,7
IshiharaSatomi,000012,000079,0.5290668,7
IshiharaSatomi,000012,000081,0.56816465,8
IshiharaSatomi,000012,000082,0.81107134,9
IshiharaSatomi,000012,000083,0.57027066,7
IshiharaSatomi,000012,000084,0.60534626,7
IshiharaSatomi,000012,000086,0.64704245,9
IshiharaSatomi,000012,000089,0.5920511,6
IshiharaSatomi,000012,000095,0.491592,7
IshiharaSatomi,000012,000097,0.58823454,8
IshiharaSatomi,000012,000100,0.52920735,7
IshiharaSatomi,000012,000101,0.511398,7
IshiharaSatomi,000014,000015,0.7792102,8
IshiharaSatomi,000014,000017,0.49142465,6
IshiharaSatomi,000014,000019,0.65422755,6
IshiharaSatomi,000014,000020,0.50989664,8
IshiharaSatomi,000014,000021,0.6039095,8
IshiharaSatomi,000014,000022,0.6332379,6
IshiharaSatomi,000014,000023,0.5402221,7
IshiharaSatomi,000014,000025,0.793859,6
IshiharaSatomi,000014,000026,0.44460148,8
IshiharaSatomi,000014,000029,0.7754068,6
IshiharaSatomi,000014,000031,0.4557182,8
IshiharaSatomi,000014,000033,0.5694006,8
IshiharaSatomi,000014,000035,0.52260315,8
IshiharaSatomi,000014,000039,0.49046916,8
IshiharaSatomi,000014,000042,0.49126175,8
IshiharaSatomi,000014,000045,0.55190545,8
IshiharaSatomi,000014,000047,0.66059935,7
IshiharaSatomi,000014,000048,0.48779014,8
IshiharaSatomi,000014,000049,0.49138865,8
IshiharaSatomi,000014,000051,0.46300545,8
IshiharaSatomi,000014,000052,0.5056138,8
IshiharaSatomi,000014,000054,0.5445601,8
IshiharaSatomi,000014,000059,0.52612334,8
IshiharaSatomi,000014,000060,0.5173024,8
IshiharaSatomi,000014,000061,0.47992498,8
IshiharaSatomi,000014,000063,0.6684173,7
IshiharaSatomi,000014,000065,0.6161212,6
IshiharaSatomi,000014,000066,0.43204904,8
IshiharaSatomi,000014,000069,0.57812566,8
IshiharaSatomi,000014,000070,0.6050783,6
IshiharaSatomi,000014,000071,0.70903796,6
IshiharaSatomi,000014,000076,0.7286279,6
IshiharaSatomi,000014,000079,0.7473304,6
IshiharaSatomi,000014,000081,0.49218816,8
IshiharaSatomi,000014,000082,0.47416857,8
IshiharaSatomi,000014,000083,0.5248772,6
IshiharaSatomi,000014,000084,0.57183164,6
IshiharaSatomi,000014,000086,0.5563985,8
IshiharaSatomi,000014,000089,0.6149275,6
IshiharaSatomi,000014,000095,0.44543865,6
IshiharaSatomi,000014,000097,0.5630555,8
IshiharaSatomi,000014,000100,0.59739286,6
IshiharaSatomi,000014,000101,0.475489,6
IshiharaSatomi,000015,000017,0.46880618,6
IshiharaSatomi,000015,000019,0.66287494,6
IshiharaSatomi,000015,000020,0.49652967,8
IshiharaSatomi,000015,000021,0.54483604,8
IshiharaSatomi,000015,000022,0.6849241,6
IshiharaSatomi,000015,000023,0.53394043,7
IshiharaSatomi,000015,000025,0.7846551,6
IshiharaSatomi,000015,000026,0.42708457,8
IshiharaSatomi,000015,000029,0.7463169,6
IshiharaSatomi,000015,000031,0.43125293,8
IshiharaSatomi,000015,000033,0.5116301,8
IshiharaSatomi,000015,000035,0.49529332,8
IshiharaSatomi,000015,000039,0.489581,8
IshiharaSatomi,000015,000042,0.4696793,8
IshiharaSatomi,000015,000045,0.51858556,8
IshiharaSatomi,000015,000047,0.56156933,7
IshiharaSatomi,000015,000048,0.48474672,8
IshiharaSatomi,000015,000049,0.5188265,8
IshiharaSatomi,000015,000051,0.49073386,8
IshiharaSatomi,000015,000052,0.5292138,8
IshiharaSatomi,000015,000054,0.531224,8
IshiharaSatomi,000015,000059,0.45727593,8
IshiharaSatomi,000015,000060,0.51149,8
IshiharaSatomi,000015,000061,0.48072135,8
IshiharaSatomi,000015,000063,0.6077814,7
IshiharaSatomi,000015,000065,0.6088832,6
IshiharaSatomi,000015,000066,0.47379017,8
IshiharaSatomi,000015,000069,0.55777776,8
IshiharaSatomi,000015,000070,0.6213502,6
IshiharaSatomi,000015,000071,0.70452833,6
IshiharaSatomi,000015,000076,0.6859166,6
IshiharaSatomi,000015,000079,0.785274,6
IshiharaSatomi,000015,000081,0.45552576,8
IshiharaSatomi,000015,000082,0.47980547,8
IshiharaSatomi,000015,000083,0.5267959,6
IshiharaSatomi,000015,000084,0.5797177,6
IshiharaSatomi,000015,000086,0.54674405,8
IshiharaSatomi,000015,000089,0.57203,6
IshiharaSatomi,000015,000095,0.42255273,6
IshiharaSatomi,000015,000097,0.57433283,8
IshiharaSatomi,000015,000100,0.6074413,6
IshiharaSatomi,000015,000101,0.46818233,6
IshiharaSatomi,000017,000019,0.41865158,7
IshiharaSatomi,000017,000020,0.5703066,7
IshiharaSatomi,000017,000021,0.40519994,7
IshiharaSatomi,000017,000022,0.5167846,7
IshiharaSatomi,000017,000023,0.51024973,5
IshiharaSatomi,000017,000025,0.5080535,7
IshiharaSatomi,000017,000026,0.46157518,7
IshiharaSatomi,000017,000029,0.51386225,7
IshiharaSatomi,000017,000031,0.5711596,6
IshiharaSatomi,000017,000033,0.575468,7
IshiharaSatomi,000017,000035,0.54989654,7
IshiharaSatomi,000017,000039,0.48403254,6
IshiharaSatomi,000017,000042,0.54979926,6
IshiharaSatomi,000017,000045,0.5892741,6
IshiharaSatomi,000017,000047,0.5295322,5
IshiharaSatomi,000017,000048,0.4580331,7
IshiharaSatomi,000017,000049,0.4912723,6
IshiharaSatomi,000017,000051,0.4639868,7
IshiharaSatomi,000017,000052,0.4583905,7
IshiharaSatomi,000017,000054,0.48152223,6
IshiharaSatomi,000017,000059,0.47070763,7
IshiharaSatomi,000017,000060,0.44586644,7
IshiharaSatomi,000017,000061,0.5220528,6
IshiharaSatomi,000017,000063,0.5945844,6
IshiharaSatomi,000017,000065,0.5431567,6
IshiharaSatomi,000017,000066,0.4846528,6
IshiharaSatomi,000017,000069,0.4329804,6
IshiharaSatomi,000017,000070,0.57269377,6
IshiharaSatomi,000017,000071,0.4525517,7
IshiharaSatomi,000017,000076,0.54707307,7
IshiharaSatomi,000017,000079,0.5448487,7
IshiharaSatomi,000017,000081,0.57371277,6
IshiharaSatomi,000017,000082,0.4565737,7
IshiharaSatomi,000017,000083,0.543561,6
IshiharaSatomi,000017,000084,0.5195751,7
IshiharaSatomi,000017,000086,0.47186753,7
IshiharaSatomi,000017,000089,0.55520743,6
IshiharaSatomi,000017,000095,0.5855764,7
IshiharaSatomi,000017,000097,0.5650922,6
IshiharaSatomi,000017,000100,0.6006587,7
IshiharaSatomi,000017,000101,0.5075618,7
IshiharaSatomi,000019,000020,0.39185897,7
IshiharaSatomi,000019,000021,0.6656303,7
IshiharaSatomi,000019,000022,0.41685495,7
IshiharaSatomi,000019,000023,0.5378164,5
IshiharaSatomi,000019,000025,0.61445904,7
IshiharaSatomi,000019,000026,0.5052339,7
IshiharaSatomi,000019,000029,0.6411401,7
IshiharaSatomi,000019,000031,0.40515688,6
IshiharaSatomi,000019,000033,0.41488767,7
IshiharaSatomi,000019,000035,0.41297635,7
IshiharaSatomi,000019,000039,0.45608103,6
IshiharaSatomi,000019,000042,0.54509187,6
IshiharaSatomi,000019,000045,0.42719257,6
IshiharaSatomi,000019,000047,0.5485515,5
IshiharaSatomi,000019,000048,0.536529,7
IshiharaSatomi,000019,000049,0.47634122,6
IshiharaSatomi,000019,000051,0.56699616,7
IshiharaSatomi,000019,000052,0.43064386,7
IshiharaSatomi,000019,000054,0.4346081,6
IshiharaSatomi,000019,000059,0.49219516,7
IshiharaSatomi,000019,000060,0.5599861,7
IshiharaSatomi,000019,000061,0.48764673,6
IshiharaSatomi,000019,000063,0.6373053,6
IshiharaSatomi,000019,000065,0.64346945,6
IshiharaSatomi,000019,000066,0.44978878,6
IshiharaSatomi,000019,000069,0.43940583,6
IshiharaSatomi,000019,000070,0.6370415,6
IshiharaSatomi,000019,000071,0.80082786,7
IshiharaSatomi,000019,000076,0.5916753,7
IshiharaSatomi,000019,000079,0.70418686,7
IshiharaSatomi,000019,000081,0.45203677,6
IshiharaSatomi,000019,000082,0.58844644,7
IshiharaSatomi,000019,000083,0.50104904,6
IshiharaSatomi,000019,000084,0.6873595,7
IshiharaSatomi,000019,000086,0.6123864,7
IshiharaSatomi,000019,000089,0.6098231,6
IshiharaSatomi,000019,000095,0.36501732,7
IshiharaSatomi,000019,000097,0.5886895,6
IshiharaSatomi,000019,000100,0.5276942,7
IshiharaSatomi,000019,000101,0.36339074,7
IshiharaSatomi,000020,000021,0.5380293,9
IshiharaSatomi,000020,000022,0.55074257,7
IshiharaSatomi,000020,000023,0.5275536,7
IshiharaSatomi,000020,000025,0.5652106,7
IshiharaSatomi,000020,000026,0.49409547,9
IshiharaSatomi,000020,000029,0.5294254,7
IshiharaSatomi,000020,000031,0.60463315,8
IshiharaSatomi,000020,000033,0.6507909,9
IshiharaSatomi,000020,000035,0.5746879,9
IshiharaSatomi,000020,000039,0.5529622,8
IshiharaSatomi,000020,000042,0.51725394,8
IshiharaSatomi,000020,000045,0.5935956,8
IshiharaSatomi,000020,000047,0.5025469,7
IshiharaSatomi,000020,000048,0.47685468,9
IshiharaSatomi,000020,000049,0.59082806,8
IshiharaSatomi,000020,000051,0.47742653,9
IshiharaSatomi,000020,000052,0.5322482,9
IshiharaSatomi,000020,000054,0.5933263,8
IshiharaSatomi,000020,000059,0.45664713,9
IshiharaSatomi,000020,000060,0.47241068,9
IshiharaSatomi,000020,000061,0.5244217,8
IshiharaSatomi,000020,000063,0.4297762,7
IshiharaSatomi,000020,000065,0.5287124,6
IshiharaSatomi,000020,000066,0.4802113,8
IshiharaSatomi,000020,000069,0.5467142,8
IshiharaSatomi,000020,000070,0.54901165,6
IshiharaSatomi,000020,000071,0.4339587,7
IshiharaSatomi,000020,000076,0.5118459,7
IshiharaSatomi,000020,000079,0.5175854,7
IshiharaSatomi,000020,000081,0.5520064,8
IshiharaSatomi,000020,000082,0.4636543,9
IshiharaSatomi,000020,000083,0.5569867,7
IshiharaSatomi,000020,000084,0.41431957,7
IshiharaSatomi,000020,000086,0.4354745,9
IshiharaSatomi,000020,000089,0.4720509,6
IshiharaSatomi,000020,000095,0.5182469,7
IshiharaSatomi,000020,000097,0.4928642,8
IshiharaSatomi,000020,000100,0.5363367,7
IshiharaSatomi,000020,000101,0.45029122,7
IshiharaSatomi,000021,000022,0.33756822,7
IshiharaSatomi,000021,000023,0.60056716,7
IshiharaSatomi,000021,000025,0.55688,7
IshiharaSatomi,000021,000026,0.65094006,10
IshiharaSatomi,000021,000029,0.567982,7
IshiharaSatomi,000021,000031,0.5947039,8
IshiharaSatomi,000021,000033,0.5400988,9
IshiharaSatomi,000021,000035,0.5670577,9
IshiharaSatomi,000021,000039,0.55013555,8
IshiharaSatomi,000021,000042,0.59502494,8
IshiharaSatomi,000021,000045,0.60911703,9
IshiharaSatomi,000021,000047,0.6304348,7
IshiharaSatomi,000021,000048,0.5266923,9
IshiharaSatomi,000021,000049,0.59812653,8
IshiharaSatomi,000021,000051,0.6052514,9
IshiharaSatomi,000021,000052,0.472376,9
IshiharaSatomi,000021,000054,0.6056173,8
IshiharaSatomi,000021,000059,0.6314605,9
IshiharaSatomi,000021,000060,0.5721754,10
IshiharaSatomi,000021,000061,0.56844765,8
IshiharaSatomi,000021,000063,0.55282724,7
IshiharaSatomi,000021,000065,0.50395745,6
IshiharaSatomi,000021,000066,0.51958627,8
IshiharaSatomi,000021,000069,0.63620865,8
IshiharaSatomi,000021,000070,0.5195611,6
IshiharaSatomi,000021,000071,0.6524753,7
IshiharaSatomi,000021,000076,0.5085184,7
IshiharaSatomi,000021,000079,0.5846337,7
IshiharaSatomi,000021,000081,0.5609461,8
IshiharaSatomi,000021,000082,0.5807932,9
IshiharaSatomi,000021,000083,0.5347648,7
IshiharaSatomi,000021,000084,0.5229441,7
IshiharaSatomi,000021,000086,0.5147439,9
IshiharaSatomi,000021,000089,0.5184714,6
IshiharaSatomi,000021,000095,0.38539132,7
IshiharaSatomi,000021,000097,0.42467114,8
IshiharaSatomi,000021,000100,0.40584612,7
IshiharaSatomi,000021,000101,0.4258804,7
IshiharaSatomi,000022,000023,0.48303932,5
IshiharaSatomi,000022,000025,0.6331277,7
IshiharaSatomi,000022,000026,0.3923048,7
IshiharaSatomi,000022,000029,0.6331573,7
IshiharaSatomi,000022,000031,0.48228654,6
IshiharaSatomi,000022,000033,0.56660473,7
IshiharaSatomi,000022,000035,0.5229025,7
IshiharaSatomi,000022,000039,0.42311093,6
IshiharaSatomi,000022,000042,0.47410202,6
IshiharaSatomi,000022,000045,0.559491,6
IshiharaSatomi,000022,000047,0.425622,5
IshiharaSatomi,000022,000048,0.42470092,7
IshiharaSatomi,000022,000049,0.53274786,6
IshiharaSatomi,000022,000051,0.42420742,7
IshiharaSatomi,000022,000052,0.475162,7
IshiharaSatomi,000022,000054,0.5694444,6
IshiharaSatomi,000022,000059,0.39557746,7
IshiharaSatomi,000022,000060,0.44775707,7
IshiharaSatomi,000022,000061,0.48997918,6
IshiharaSatomi,000022,000063,0.4908497,6
IshiharaSatomi,000022,000065,0.5826957,6
IshiharaSatomi,000022,000066,0.43298188,6
IshiharaSatomi,000022,000069,0.5292692,6
IshiharaSatomi,000022,000070,0.5768381,6
IshiharaSatomi,000022,000071,0.5018938,7
IshiharaSatomi,000022,000076,0.61374485,7
IshiharaSatomi,000022,000079,0.5915494,7
IshiharaSatomi,000022,000081,0.47695264,6
IshiharaSatomi,000022,000082,0.42484927,7
IshiharaSatomi,000022,000083,0.5233537,6
IshiharaSatomi,000022,000084,0.5020526,7
IshiharaSatomi,000022,000086,0.5285672,7
IshiharaSatomi,000022,000089,0.56773615,6
IshiharaSatomi,000022,000095,0.4926181,7
IshiharaSatomi,000022,000097,0.6774898,6
IshiharaSatomi,000022,000100,0.60554916,7
IshiharaSatomi,000022,000101,0.47544113,7
IshiharaSatomi,000023,000025,0.51651675,5
IshiharaSatomi,000023,000026,0.6091617,7
IshiharaSatomi,000023,000029,0.6293978,5
IshiharaSatomi,000023,000031,0.60122144,7
IshiharaSatomi,000023,000033,0.60223687,7
IshiharaSatomi,000023,000035,0.6337814,7
IshiharaSatomi,000023,000039,0.542671,7
IshiharaSatomi,000023,000042,0.6903925,7
IshiharaSatomi,000023,000045,0.64264596,7
IshiharaSatomi,000023,000047,0.527868,6
IshiharaSatomi,000023,000048,0.5149833,7
IshiharaSatomi,000023,000049,0.5542521,7
IshiharaSatomi,000023,000051,0.5533146,7
IshiharaSatomi,000023,000052,0.560877,7
IshiharaSatomi,000023,000054,0.6052838,7
IshiharaSatomi,000023,000059,0.597662,7
IshiharaSatomi,000023,000060,0.59198457,7
IshiharaSatomi,000023,000061,0.6300009,7
IshiharaSatomi,000023,000063,0.54182535,6
IshiharaSatomi,000023,000065,0.53345597,5
IshiharaSatomi,000023,000066,0.5790199,7
IshiharaSatomi,000023,000069,0.63531274,7
IshiharaSatomi,000023,000070,0.568805,5
