celeb,reference_image_id,compare_image_id,cosine_similarity,num_features_compared
EunwooCha,000008_0,000037_0,0.52455986,7
EunwooCha,000008_0,000042_0,0.5405243,6
EunwooCha,000008_0,000043_0,0.5890765,7
EunwooCha,000008_0,000044_0,0.5586004,6
EunwooCha,000008_0,000050_0,0.58465815,7
EunwooCha,000008_0,000052_0,0.5352614,7
EunwooCha,000008_0,000053_0,0.45332044,7
EunwooCha,000008_0,000055_0,0.5181317,8
EunwooCha,000008_0,000057_0,0.51654816,8
EunwooCha,000008_0,000058_0,0.49409947,6
EunwooCha,000008_0,000060_0,0.62845457,8
EunwooCha,000008_0,000065_0,0.5105574,8
EunwooCha,000008_0,000066_0,0.58036774,7
EunwooCha,000008_0,000067_0,0.5593625,8
EunwooCha,000008_0,000069_0,0.50126636,7
EunwooCha,000008_0,000072_0,0.4474689,7
EunwooCha,000008_0,000073_0,0.46760777,7
EunwooCha,000008_0,000077_1,0.5101341,7
EunwooCha,000008_0,000079_0,0.56558007,8
EunwooCha,000008_0,000081_0,0.48634958,7
EunwooCha,000008_0,000086_0,0.47700167,5
EunwooCha,000008_0,000094_0,0.5499292,7
EunwooCha,000008_0,000101_0,0.5286467,7
EunwooCha,000009_0,000010_0,0.6084582,7
EunwooCha,000009_0,000011_0,0.60212684,6
EunwooCha,000009_0,000012_0,0.5471038,7
EunwooCha,000009_0,000013_0,0.5208302,7
EunwooCha,000009_0,000014_0,0.5225044,6
EunwooCha,000009_0,000015_0,0.6656639,6
EunwooCha,000009_0,000016_0,0.5519221,8
EunwooCha,000009_0,000017_0,0.62205523,6
EunwooCha,000009_0,000018_0,0.5538232,7
EunwooCha,000009_0,000020_0,0.56921995,8
EunwooCha,000009_0,000021_0,0.5226119,7
EunwooCha,000009_0,000022_0,0.5200226,6
EunwooCha,000009_0,000023_0,0.6258208,7
EunwooCha,000009_0,000024_0,0.5414409,6
EunwooCha,000009_0,000025_0,0.47548828,6
EunwooCha,000009_0,000026_0,0.64341056,7
EunwooCha,000009_0,000027_0,0.61727864,6
EunwooCha,000009_0,000028_0,0.60281473,7
EunwooCha,000009_0,000029_0,0.8116947,7
EunwooCha,000009_0,000030_0,0.88275135,7
EunwooCha,000009_0,000032_0,0.7488947,8
EunwooCha,000009_0,000037_0,0.5362559,7
EunwooCha,000009_0,000042_0,0.5871379,7
EunwooCha,000009_0,000043_0,0.53883964,6
EunwooCha,000009_0,000044_0,0.66495895,6
EunwooCha,000009_0,000050_0,0.48919663,8
EunwooCha,000009_0,000052_0,0.7378318,7
EunwooCha,000009_0,000053_0,0.4777147,6
EunwooCha,000009_0,000055_0,0.46141285,7
EunwooCha,000009_0,000057_0,0.50179076,8
EunwooCha,000009_0,000058_0,0.4744718,5
EunwooCha,000009_0,000060_0,0.56103325,7
EunwooCha,000009_0,000065_0,0.6536541,8
EunwooCha,000009_0,000066_0,0.5466321,7
EunwooCha,000009_0,000067_0,0.48234463,6
EunwooCha,000009_0,000069_0,0.5752473,7
EunwooCha,000009_0,000072_0,0.43367252,6
EunwooCha,000009_0,000073_0,0.58808774,7
EunwooCha,000009_0,000077_1,0.6347526,6
EunwooCha,000009_0,000079_0,0.6435831,7
EunwooCha,000009_0,000081_0,0.49919185,7
EunwooCha,000009_0,000086_0,0.4987739,5
EunwooCha,000009_0,000094_0,0.51052195,6
EunwooCha,000009_0,000101_0,0.8015847,7
EunwooCha,000010_0,000011_0,0.6935005,6
EunwooCha,000010_0,000012_0,0.50690275,6
EunwooCha,000010_0,000013_0,0.5742796,6
EunwooCha,000010_0,000014_0,0.5956316,6
EunwooCha,000010_0,000015_0,0.657421,5
EunwooCha,000010_0,000016_0,0.47772044,7
EunwooCha,000010_0,000017_0,0.5861238,6
EunwooCha,000010_0,000018_0,0.60534984,6
EunwooCha,000010_0,000020_0,0.53269356,7
EunwooCha,000010_0,000021_0,0.54213625,7
EunwooCha,000010_0,000022_0,0.5856876,6
EunwooCha,000010_0,000023_0,0.6614064,7
EunwooCha,000010_0,000024_0,0.48781407,6
EunwooCha,000010_0,000025_0,0.49806806,6
EunwooCha,000010_0,000026_0,0.62323236,7
EunwooCha,000010_0,000027_0,0.62621546,6
EunwooCha,000010_0,000028_0,0.671706,6
EunwooCha,000010_0,000029_0,0.60050565,6
EunwooCha,000010_0,000030_0,0.5695213,7
EunwooCha,000010_0,000032_0,0.554897,7
EunwooCha,000010_0,000037_0,0.5027102,7
EunwooCha,000010_0,000042_0,0.59976476,7
EunwooCha,000010_0,000043_0,0.4869353,5
EunwooCha,000010_0,000044_0,0.61852676,6
EunwooCha,000010_0,000050_0,0.5126441,7
EunwooCha,000010_0,000052_0,0.6407963,6
EunwooCha,000010_0,000053_0,0.5115959,6
EunwooCha,000010_0,000055_0,0.5598804,6
EunwooCha,000010_0,000057_0,0.5341679,7
EunwooCha,000010_0,000058_0,0.47760764,5
EunwooCha,000010_0,000060_0,0.55429894,6
EunwooCha,000010_0,000065_0,0.56920975,7
EunwooCha,000010_0,000066_0,0.5490733,7
EunwooCha,000010_0,000067_0,0.40658507,6
EunwooCha,000010_0,000069_0,0.5632172,6
EunwooCha,000010_0,000072_0,0.47710395,5
EunwooCha,000010_0,000073_0,0.48159996,7
EunwooCha,000010_0,000077_1,0.64574236,6
EunwooCha,000010_0,000079_0,0.6969059,6
EunwooCha,000010_0,000081_0,0.5362442,6
EunwooCha,000010_0,000086_0,0.51819575,5
EunwooCha,000010_0,000094_0,0.5858162,6
EunwooCha,000010_0,000101_0,0.59276,6
EunwooCha,000011_0,000012_0,0.64569944,6
EunwooCha,000011_0,000013_0,0.65881556,6
EunwooCha,000011_0,000014_0,0.5457341,6
EunwooCha,000011_0,000015_0,0.64259106,5
EunwooCha,000011_0,000016_0,0.55855405,6
EunwooCha,000011_0,000017_0,0.6155072,5
EunwooCha,000011_0,000018_0,0.67468405,5
EunwooCha,000011_0,000020_0,0.63034254,6
EunwooCha,000011_0,000021_0,0.62251693,6
EunwooCha,000011_0,000022_0,0.5190216,6
EunwooCha,000011_0,000023_0,0.6447476,6
EunwooCha,000011_0,000024_0,0.49578166,6
EunwooCha,000011_0,000025_0,0.67109567,6
EunwooCha,000011_0,000026_0,0.61160344,6
EunwooCha,000011_0,000027_0,0.6239818,6
EunwooCha,000011_0,000028_0,0.6286424,6
EunwooCha,000011_0,000029_0,0.61811584,6
EunwooCha,000011_0,000030_0,0.5649263,6
EunwooCha,000011_0,000032_0,0.5526782,6
EunwooCha,000011_0,000037_0,0.4929318,6
EunwooCha,000011_0,000042_0,0.6218974,6
EunwooCha,000011_0,000043_0,0.5542138,5
EunwooCha,000011_0,000044_0,0.57943684,6
EunwooCha,000011_0,000050_0,0.6484031,6
EunwooCha,000011_0,000052_0,0.63125163,6
EunwooCha,000011_0,000053_0,0.5218598,6
EunwooCha,000011_0,000055_0,0.5701221,6
EunwooCha,000011_0,000057_0,0.55804455,6
EunwooCha,000011_0,000058_0,0.6043051,5
EunwooCha,000011_0,000060_0,0.5464842,6
EunwooCha,000011_0,000065_0,0.6502171,6
EunwooCha,000011_0,000066_0,0.48921368,6
EunwooCha,000011_0,000067_0,0.40053582,6
EunwooCha,000011_0,000069_0,0.6122739,6
EunwooCha,000011_0,000072_0,0.63480675,5
EunwooCha,000011_0,000073_0,0.6003467,6
EunwooCha,000011_0,000077_1,0.5773055,6
EunwooCha,000011_0,000079_0,0.69800735,6
EunwooCha,000011_0,000081_0,0.58120775,6
EunwooCha,000011_0,000086_0,0.4828004,5
EunwooCha,000011_0,000094_0,0.554468,6
EunwooCha,000011_0,000101_0,0.5840285,6
EunwooCha,000012_0,000013_0,0.48055896,10
EunwooCha,000012_0,000014_0,0.56767666,8
EunwooCha,000012_0,000015_0,0.5000053,7
EunwooCha,000012_0,000016_0,0.5746557,9
EunwooCha,000012_0,000017_0,0.48412243,5
EunwooCha,000012_0,000018_0,0.5682211,6
EunwooCha,000012_0,000020_0,0.49987268,7
EunwooCha,000012_0,000021_0,0.5402493,8
EunwooCha,000012_0,000022_0,0.5255716,8
EunwooCha,000012_0,000023_0,0.4609869,8
EunwooCha,000012_0,000024_0,0.4832073,9
EunwooCha,000012_0,000025_0,0.569975,8
EunwooCha,000012_0,000026_0,0.4837865,6
EunwooCha,000012_0,000027_0,0.5286234,6
EunwooCha,000012_0,000028_0,0.4744495,7
EunwooCha,000012_0,000029_0,0.5236284,9
EunwooCha,000012_0,000030_0,0.41794476,7
EunwooCha,000012_0,000032_0,0.47824025,7
EunwooCha,000012_0,000037_0,0.52603877,7
EunwooCha,000012_0,000042_0,0.48346844,7
EunwooCha,000012_0,000043_0,0.52002215,7
EunwooCha,000012_0,000044_0,0.45379826,6
EunwooCha,000012_0,000050_0,0.5038423,7
EunwooCha,000012_0,000052_0,0.46414542,7
EunwooCha,000012_0,000053_0,0.4667488,8
EunwooCha,000012_0,000055_0,0.5273164,9
EunwooCha,000012_0,000057_0,0.6453908,9
EunwooCha,000012_0,000058_0,0.6281455,7
EunwooCha,000012_0,000060_0,0.51560616,9
EunwooCha,000012_0,000065_0,0.56301886,9
EunwooCha,000012_0,000066_0,0.5674355,8
EunwooCha,000012_0,000067_0,0.3676361,9
EunwooCha,000012_0,000069_0,0.5353603,7
EunwooCha,000012_0,000072_0,0.6045698,8
EunwooCha,000012_0,000073_0,0.55129814,7
EunwooCha,000012_0,000077_1,0.4565574,8
EunwooCha,000012_0,000079_0,0.5074494,9
EunwooCha,000012_0,000081_0,0.57430255,7
EunwooCha,000012_0,000086_0,0.48811683,5
EunwooCha,000012_0,000094_0,0.6042242,8
EunwooCha,000012_0,000101_0,0.5288024,8
EunwooCha,000013_0,000014_0,0.41354418,8
EunwooCha,000013_0,000015_0,0.6251208,7
EunwooCha,000013_0,000016_0,0.45243275,9
EunwooCha,000013_0,000017_0,0.70795673,5
EunwooCha,000013_0,000018_0,0.5882385,6
EunwooCha,000013_0,000020_0,0.5892276,7
EunwooCha,000013_0,000021_0,0.49867234,8
EunwooCha,000013_0,000022_0,0.40971696,8
EunwooCha,000013_0,000023_0,0.5411875,8
EunwooCha,000013_0,000024_0,0.46043566,9
EunwooCha,000013_0,000025_0,0.5029675,8
EunwooCha,000013_0,000026_0,0.5520041,6
EunwooCha,000013_0,000027_0,0.6592528,6
EunwooCha,000013_0,000028_0,0.61645794,7
EunwooCha,000013_0,000029_0,0.54812086,9
EunwooCha,000013_0,000030_0,0.48564753,7
EunwooCha,000013_0,000032_0,0.575946,7
EunwooCha,000013_0,000037_0,0.46467212,7
EunwooCha,000013_0,000042_0,0.6310399,7
EunwooCha,000013_0,000043_0,0.497546,7
EunwooCha,000013_0,000044_0,0.5743062,6
EunwooCha,000013_0,000050_0,0.58158356,7
EunwooCha,000013_0,000052_0,0.54711497,7
EunwooCha,000013_0,000053_0,0.39133936,8
EunwooCha,000013_0,000055_0,0.4754091,9
EunwooCha,000013_0,000057_0,0.43946332,9
EunwooCha,000013_0,000058_0,0.44642183,7
EunwooCha,000013_0,000060_0,0.4267597,9
EunwooCha,000013_0,000065_0,0.52322006,9
EunwooCha,000013_0,000066_0,0.40025985,8
EunwooCha,000013_0,000067_0,0.36242497,9
EunwooCha,000013_0,000069_0,0.53921616,7
EunwooCha,000013_0,000072_0,0.39699242,8
EunwooCha,000013_0,000073_0,0.51724285,7
EunwooCha,000013_0,000077_1,0.4965048,8
EunwooCha,000013_0,000079_0,0.6119196,9
EunwooCha,000013_0,000081_0,0.5292064,7
EunwooCha,000013_0,000086_0,0.3729524,5
EunwooCha,000013_0,000094_0,0.4948486,8
EunwooCha,000013_0,000101_0,0.63644636,8
EunwooCha,000014_0,000015_0,0.50907713,6
EunwooCha,000014_0,000016_0,0.4835119,8
EunwooCha,000014_0,000017_0,0.5086536,5
EunwooCha,000014_0,000018_0,0.57189554,5
EunwooCha,000014_0,000020_0,0.5089806,6
EunwooCha,000014_0,000021_0,0.49434337,8
EunwooCha,000014_0,000022_0,0.91675305,8
EunwooCha,000014_0,000023_0,0.48439494,8
EunwooCha,000014_0,000024_0,0.4723712,8
EunwooCha,000014_0,000025_0,0.5288307,8
EunwooCha,000014_0,000026_0,0.5226616,6
EunwooCha,000014_0,000027_0,0.5236116,6
EunwooCha,000014_0,000028_0,0.47836325,6
EunwooCha,000014_0,000029_0,0.44849226,7
EunwooCha,000014_0,000030_0,0.44475606,7
EunwooCha,000014_0,000032_0,0.45221785,6
EunwooCha,000014_0,000037_0,0.51736176,7
EunwooCha,000014_0,000042_0,0.4660568,7
EunwooCha,000014_0,000043_0,0.50205606,6
EunwooCha,000014_0,000044_0,0.48777315,6
EunwooCha,000014_0,000050_0,0.47155765,6
EunwooCha,000014_0,000052_0,0.49361613,6
EunwooCha,000014_0,000053_0,0.45613337,8
EunwooCha,000014_0,000055_0,0.5504467,8
EunwooCha,000014_0,000057_0,0.58172166,8
EunwooCha,000014_0,000058_0,0.50510466,7
EunwooCha,000014_0,000060_0,0.6137881,8
EunwooCha,000014_0,000065_0,0.47092754,8
EunwooCha,000014_0,000066_0,0.6623869,8
EunwooCha,000014_0,000067_0,0.45761338,8
EunwooCha,000014_0,000069_0,0.44122556,6
EunwooCha,000014_0,000072_0,0.52693987,7
EunwooCha,000014_0,000073_0,0.41337138,7
EunwooCha,000014_0,000077_1,0.50207704,8
EunwooCha,000014_0,000079_0,0.49178213,8
EunwooCha,000014_0,000081_0,0.5256408,6
EunwooCha,000014_0,000086_0,0.5566002,5
EunwooCha,000014_0,000094_0,0.55295503,8
EunwooCha,000014_0,000101_0,0.41258714,7
EunwooCha,000015_0,000016_0,0.5025418,7
EunwooCha,000015_0,000017_0,0.68077534,5
EunwooCha,000015_0,000018_0,0.6608184,6
EunwooCha,000015_0,000020_0,0.6909895,6
EunwooCha,000015_0,000021_0,0.5198312,6
EunwooCha,000015_0,000022_0,0.4912015,6
EunwooCha,000015_0,000023_0,0.700344,6
EunwooCha,000015_0,000024_0,0.5581041,6
EunwooCha,000015_0,000025_0,0.53402984,6
EunwooCha,000015_0,000026_0,0.64520514,5
EunwooCha,000015_0,000027_0,0.6675117,5
EunwooCha,000015_0,000028_0,0.67050725,6
EunwooCha,000015_0,000029_0,0.70245427,6
EunwooCha,000015_0,000030_0,0.65153927,6
EunwooCha,000015_0,000032_0,0.7243145,6
EunwooCha,000015_0,000037_0,0.6013641,6
EunwooCha,000015_0,000042_0,0.7648367,5
EunwooCha,000015_0,000043_0,0.7135755,7
EunwooCha,000015_0,000044_0,0.69603336,5
EunwooCha,000015_0,000050_0,0.62200254,6
EunwooCha,000015_0,000052_0,0.7281084,6
EunwooCha,000015_0,000053_0,0.4726278,6
EunwooCha,000015_0,000055_0,0.55351555,7
EunwooCha,000015_0,000057_0,0.47160724,7
EunwooCha,000015_0,000058_0,0.55586123,6
EunwooCha,000015_0,000060_0,0.5670752,7
EunwooCha,000015_0,000065_0,0.6837056,7
EunwooCha,000015_0,000066_0,0.5545817,6
EunwooCha,000015_0,000067_0,0.5509205,6
EunwooCha,000015_0,000069_0,0.55332816,6
EunwooCha,000015_0,000072_0,0.40420508,7
EunwooCha,000015_0,000073_0,0.5290761,6
EunwooCha,000015_0,000077_1,0.72503144,6
EunwooCha,000015_0,000079_0,0.6717347,7
EunwooCha,000015_0,000081_0,0.49988472,6
EunwooCha,000015_0,000086_0,0.41269454,5
EunwooCha,000015_0,000094_0,0.60907626,6
EunwooCha,000015_0,000101_0,0.64359754,6
EunwooCha,000016_0,000017_0,0.49138084,6
EunwooCha,000016_0,000018_0,0.49021196,7
EunwooCha,000016_0,000020_0,0.39963198,8
EunwooCha,000016_0,000021_0,0.5542805,9
EunwooCha,000016_0,000022_0,0.46904343,8
EunwooCha,000016_0,000023_0,0.4751811,9
EunwooCha,000016_0,000024_0,0.43305165,8
EunwooCha,000016_0,000025_0,0.58976555,8
EunwooCha,000016_0,000026_0,0.4712704,7
EunwooCha,000016_0,000027_0,0.46162757,6
EunwooCha,000016_0,000028_0,0.44732958,7
EunwooCha,000016_0,000029_0,0.5643393,8
EunwooCha,000016_0,000030_0,0.4488356,8
EunwooCha,000016_0,000032_0,0.47619587,8
EunwooCha,000016_0,000037_0,0.44838738,8
EunwooCha,000016_0,000042_0,0.44565263,8
EunwooCha,000016_0,000043_0,0.48194954,7
EunwooCha,000016_0,000044_0,0.4559308,6
EunwooCha,000016_0,000050_0,0.37823355,8
EunwooCha,000016_0,000052_0,0.5052649,7
EunwooCha,000016_0,000053_0,0.42256105,8
EunwooCha,000016_0,000055_0,0.46698597,9
EunwooCha,000016_0,000057_0,0.53823656,10
EunwooCha,000016_0,000058_0,0.5397932,7
EunwooCha,000016_0,000060_0,0.46349874,9
EunwooCha,000016_0,000065_0,0.48877716,10
EunwooCha,000016_0,000066_0,0.48480314,9
EunwooCha,000016_0,000067_0,0.4132139,8
EunwooCha,000016_0,000069_0,0.5770696,7
EunwooCha,000016_0,000072_0,0.57131106,8
EunwooCha,000016_0,000073_0,0.5835179,8
EunwooCha,000016_0,000077_1,0.4479939,8
EunwooCha,000016_0,000079_0,0.47933537,9
EunwooCha,000016_0,000081_0,0.56498706,7
EunwooCha,000016_0,000086_0,0.467544,5
EunwooCha,000016_0,000094_0,0.4746333,8
