celeb,reference_image_id,compare_image_id,cosine_similarity,num_features_compared
TaylorSwift,000003,000070,0.5117272,8
TaylorSwift,000003,000080,0.4982757,8
TaylorSwift,000003,000091,0.418062,7
TaylorSwift,000003,000096,0.65210927,8
TaylorSwift,000003,000097,0.6217258,9
TaylorSwift,000003,000098,0.49042955,8
TaylorSwift,000003,000101,0.58027077,8
TaylorSwift,000003,000103,0.5780945,7
TaylorSwift,000003,108,0.5517309,6
TaylorSwift,000003,109,0.50892365,8
TaylorSwift,000003,111,0.51924264,8
TaylorSwift,000003,113,0.5071457,7
TaylorSwift,000003,114,0.49229965,5
TaylorSwift,000003,115,0.4876994,8
TaylorSwift,000003,116,0.58029884,10
TaylorSwift,000003,117,0.6184271,9
TaylorSwift,000003,118,0.67632645,7
TaylorSwift,000003,200,0.5577783,7
TaylorSwift,000005,000006,0.4798344,6
TaylorSwift,000005,000008,0.6255813,9
TaylorSwift,000005,000009,0.4831212,7
TaylorSwift,000005,000010,0.5740818,5
TaylorSwift,000005,000012,0.49966082,9
TaylorSwift,000005,000013,0.5778754,9
TaylorSwift,000005,000014,0.44352534,7
TaylorSwift,000005,000019,0.46084186,7
TaylorSwift,000005,000020,0.48114493,7
TaylorSwift,000005,000021,0.5188202,9
TaylorSwift,000005,000031,0.38758147,9
TaylorSwift,000005,000032,0.4710431,6
TaylorSwift,000005,000035,0.5571,8
TaylorSwift,000005,000036,0.48894697,8
TaylorSwift,000005,000037,0.4481811,7
TaylorSwift,000005,000038,0.5726468,9
TaylorSwift,000005,000039,0.4789965,9
TaylorSwift,000005,000046,0.5258176,7
TaylorSwift,000005,000047,0.4788081,8
TaylorSwift,000005,000048,0.53726614,9
TaylorSwift,000005,000052,0.48098725,8
TaylorSwift,000005,000054,0.5297525,8
TaylorSwift,000005,000056,0.5969881,8
TaylorSwift,000005,000057,0.47151142,8
TaylorSwift,000005,000058,0.48795408,8
TaylorSwift,000005,000062,0.49625444,7
TaylorSwift,000005,000064,0.4869581,8
TaylorSwift,000005,000066,0.5100592,7
TaylorSwift,000005,000069,0.48361757,7
TaylorSwift,000005,000070,0.44789487,8
TaylorSwift,000005,000080,0.5296062,8
TaylorSwift,000005,000091,0.42231837,7
TaylorSwift,000005,000096,0.5610846,8
TaylorSwift,000005,000097,0.5642524,9
TaylorSwift,000005,000098,0.4707795,8
TaylorSwift,000005,000101,0.46122098,7
TaylorSwift,000005,000103,0.47831663,7
TaylorSwift,000005,108,0.48854005,6
TaylorSwift,000005,109,0.4812873,7
TaylorSwift,000005,111,0.5331502,7
TaylorSwift,000005,113,0.4719097,7
TaylorSwift,000005,114,0.5368949,5
TaylorSwift,000005,115,0.4577598,7
TaylorSwift,000005,116,0.46465337,8
TaylorSwift,000005,117,0.5241656,9
TaylorSwift,000005,118,0.55957896,7
TaylorSwift,000005,200,0.49252433,7
TaylorSwift,000006,000008,0.5222577,6
TaylorSwift,000006,000009,0.65541047,7
TaylorSwift,000006,000010,0.7355186,5
TaylorSwift,000006,000012,0.46109834,7
TaylorSwift,000006,000013,0.5841651,7
TaylorSwift,000006,000014,0.72244376,6
TaylorSwift,000006,000019,0.7901408,6
TaylorSwift,000006,000020,0.68767184,7
TaylorSwift,000006,000021,0.55683666,6
TaylorSwift,000006,000031,0.55503553,7
TaylorSwift,000006,000032,0.7296082,5
TaylorSwift,000006,000035,0.5596137,6
TaylorSwift,000006,000036,0.5575054,6
TaylorSwift,000006,000037,0.6589177,7
TaylorSwift,000006,000038,0.5390774,7
TaylorSwift,000006,000039,0.6301674,6
TaylorSwift,000006,000046,0.6682027,6
TaylorSwift,000006,000047,0.54787606,6
TaylorSwift,000006,000048,0.57515985,7
TaylorSwift,000006,000052,0.5573595,6
TaylorSwift,000006,000054,0.7273054,6
TaylorSwift,000006,000056,0.5499905,6
TaylorSwift,000006,000057,0.6179751,7
TaylorSwift,000006,000058,0.5860568,6
TaylorSwift,000006,000062,0.68644977,6
TaylorSwift,000006,000064,0.56252474,6
TaylorSwift,000006,000066,0.82870406,6
TaylorSwift,000006,000069,0.8194137,6
TaylorSwift,000006,000070,0.67861056,6
TaylorSwift,000006,000080,0.7062275,6
TaylorSwift,000006,000091,0.64134806,6
TaylorSwift,000006,000096,0.6259309,6
TaylorSwift,000006,000097,0.6605389,6
TaylorSwift,000006,000098,0.6473966,6
TaylorSwift,000006,000101,0.7482565,7
TaylorSwift,000006,000103,0.68976,6
TaylorSwift,000006,108,0.75738865,6
TaylorSwift,000006,109,0.6901059,7
TaylorSwift,000006,111,0.44745997,6
TaylorSwift,000006,113,0.70281047,6
TaylorSwift,000006,114,0.742803,5
TaylorSwift,000006,115,0.7687933,7
TaylorSwift,000006,116,0.50519073,7
TaylorSwift,000006,117,0.5599764,6
TaylorSwift,000006,118,0.6427277,5
TaylorSwift,000006,200,0.8038022,6
TaylorSwift,000008,000009,0.55386543,7
TaylorSwift,000008,000010,0.61312807,5
TaylorSwift,000008,000012,0.5540131,9
TaylorSwift,000008,000013,0.715103,9
TaylorSwift,000008,000014,0.546472,7
TaylorSwift,000008,000019,0.5184136,7
TaylorSwift,000008,000020,0.55168283,7
TaylorSwift,000008,000021,0.62595934,9
TaylorSwift,000008,000031,0.5285828,9
TaylorSwift,000008,000032,0.601247,6
TaylorSwift,000008,000035,0.63383746,8
TaylorSwift,000008,000036,0.4875638,8
TaylorSwift,000008,000037,0.520642,7
TaylorSwift,000008,000038,0.5764574,9
TaylorSwift,000008,000039,0.5489701,9
TaylorSwift,000008,000046,0.6219018,7
TaylorSwift,000008,000047,0.47106698,8
TaylorSwift,000008,000048,0.68307364,9
TaylorSwift,000008,000052,0.53348076,8
TaylorSwift,000008,000054,0.6263188,8
TaylorSwift,000008,000056,0.5987827,8
TaylorSwift,000008,000057,0.5761813,8
TaylorSwift,000008,000058,0.5908892,8
TaylorSwift,000008,000062,0.6264485,7
TaylorSwift,000008,000064,0.54793686,8
TaylorSwift,000008,000066,0.55746984,7
TaylorSwift,000008,000069,0.55002695,7
TaylorSwift,000008,000070,0.4921034,8
TaylorSwift,000008,000080,0.56580234,8
TaylorSwift,000008,000091,0.525821,7
TaylorSwift,000008,000096,0.61427224,8
TaylorSwift,000008,000097,0.6447677,9
TaylorSwift,000008,000098,0.5411494,8
TaylorSwift,000008,000101,0.58016074,7
TaylorSwift,000008,000103,0.5949152,7
TaylorSwift,000008,108,0.5601256,6
TaylorSwift,000008,109,0.52611214,7
TaylorSwift,000008,111,0.6045724,7
TaylorSwift,000008,113,0.5664441,7
TaylorSwift,000008,114,0.5812367,5
TaylorSwift,000008,115,0.5091094,7
TaylorSwift,000008,116,0.5605388,8
TaylorSwift,000008,117,0.62033165,9
TaylorSwift,000008,118,0.5998856,7
TaylorSwift,000008,200,0.5870118,7
TaylorSwift,000009,000010,0.7683938,5
TaylorSwift,000009,000012,0.51766527,8
TaylorSwift,000009,000013,0.5392663,8
TaylorSwift,000009,000014,0.6793672,7
TaylorSwift,000009,000019,0.6318302,7
TaylorSwift,000009,000020,0.66208136,8
TaylorSwift,000009,000021,0.5769928,7
TaylorSwift,000009,000031,0.54404026,8
TaylorSwift,000009,000032,0.7348657,6
TaylorSwift,000009,000035,0.5140168,6
TaylorSwift,000009,000036,0.5242789,6
TaylorSwift,000009,000037,0.64490175,8
TaylorSwift,000009,000038,0.51766175,8
TaylorSwift,000009,000039,0.5295177,7
TaylorSwift,000009,000046,0.6627854,7
TaylorSwift,000009,000047,0.5178935,6
TaylorSwift,000009,000048,0.5462529,8
TaylorSwift,000009,000052,0.49214777,6
TaylorSwift,000009,000054,0.7043765,7
TaylorSwift,000009,000056,0.5560949,6
TaylorSwift,000009,000057,0.5710509,8
TaylorSwift,000009,000058,0.5157265,7
TaylorSwift,000009,000062,0.71294755,7
TaylorSwift,000009,000064,0.5546558,6
TaylorSwift,000009,000066,0.6947147,7
TaylorSwift,000009,000069,0.7232161,7
TaylorSwift,000009,000070,0.7063927,6
TaylorSwift,000009,000080,0.6962679,7
TaylorSwift,000009,000091,0.6376277,7
TaylorSwift,000009,000096,0.5738221,6
TaylorSwift,000009,000097,0.53730386,7
TaylorSwift,000009,000098,0.67883074,7
TaylorSwift,000009,000101,0.6612303,8
TaylorSwift,000009,000103,0.70384514,7
TaylorSwift,000009,108,0.6941655,6
TaylorSwift,000009,109,0.6995169,8
TaylorSwift,000009,111,0.52293766,7
TaylorSwift,000009,113,0.7025405,7
TaylorSwift,000009,114,0.7340763,5
TaylorSwift,000009,115,0.6177839,8
TaylorSwift,000009,116,0.523713,8
TaylorSwift,000009,117,0.57510245,7
TaylorSwift,000009,118,0.61420137,6
TaylorSwift,000009,200,0.68606293,7
TaylorSwift,000010,000012,0.5269351,5
TaylorSwift,000010,000013,0.57987213,5
TaylorSwift,000010,000014,0.717244,5
TaylorSwift,000010,000019,0.69655734,5
TaylorSwift,000010,000020,0.6843071,5
TaylorSwift,000010,000021,0.6290831,5
TaylorSwift,000010,000031,0.6051099,5
TaylorSwift,000010,000032,0.72871095,5
TaylorSwift,000010,000035,0.49329385,5
TaylorSwift,000010,000036,0.46159583,5
TaylorSwift,000010,000037,0.64792645,5
TaylorSwift,000010,000038,0.579665,5
TaylorSwift,000010,000039,0.5968548,5
TaylorSwift,000010,000046,0.69915056,5
TaylorSwift,000010,000047,0.4548472,5
TaylorSwift,000010,000048,0.64716727,5
TaylorSwift,000010,000052,0.5303057,5
TaylorSwift,000010,000054,0.7363666,5
TaylorSwift,000010,000056,0.6252822,5
TaylorSwift,000010,000057,0.5544308,5
TaylorSwift,000010,000058,0.5102738,5
TaylorSwift,000010,000062,0.75257844,5
TaylorSwift,000010,000064,0.5378342,5
TaylorSwift,000010,000066,0.82324886,5
TaylorSwift,000010,000069,0.77480173,5
TaylorSwift,000010,000070,0.7050856,5
TaylorSwift,000010,000080,0.74610806,5
TaylorSwift,000010,000091,0.7033251,5
TaylorSwift,000010,000096,0.60212374,5
TaylorSwift,000010,000097,0.60490304,5
TaylorSwift,000010,000098,0.7301054,5
TaylorSwift,000010,000101,0.7045574,5
TaylorSwift,000010,000103,0.75835305,5
TaylorSwift,000010,108,0.7225704,5
TaylorSwift,000010,109,0.7367172,5
TaylorSwift,000010,111,0.5769065,5
TaylorSwift,000010,113,0.7311393,5
TaylorSwift,000010,114,0.8276087,5
TaylorSwift,000010,115,0.7149271,5
TaylorSwift,000010,116,0.5200707,5
TaylorSwift,000010,117,0.54169774,5
TaylorSwift,000010,118,0.58569854,5
TaylorSwift,000010,200,0.72431916,5
TaylorSwift,000012,000013,0.5745712,11
TaylorSwift,000012,000014,0.51543915,7
TaylorSwift,000012,000019,0.4322422,7
TaylorSwift,000012,000020,0.4956617,8
TaylorSwift,000012,000021,0.60582834,9
TaylorSwift,000012,000031,0.48412427,10
TaylorSwift,000012,000032,0.5359398,6
TaylorSwift,000012,000035,0.53672117,8
TaylorSwift,000012,000036,0.50141966,8
TaylorSwift,000012,000037,0.448782,8
TaylorSwift,000012,000038,0.6046518,10
TaylorSwift,000012,000039,0.4341734,9
TaylorSwift,000012,000046,0.55150473,7
TaylorSwift,000012,000047,0.49081844,8
TaylorSwift,000012,000048,0.58390224,11
TaylorSwift,000012,000052,0.39245048,8
TaylorSwift,000012,000054,0.54430056,8
TaylorSwift,000012,000056,0.5623571,8
TaylorSwift,000012,000057,0.48823017,9
TaylorSwift,000012,000058,0.50843954,8
TaylorSwift,000012,000062,0.58718246,7
TaylorSwift,000012,000064,0.55879873,8
TaylorSwift,000012,000066,0.5235483,7
TaylorSwift,000012,000069,0.49952126,7
TaylorSwift,000012,000070,0.40313566,8
TaylorSwift,000012,000080,0.45851535,8
TaylorSwift,000012,000091,0.40339836,7
TaylorSwift,000012,000096,0.5646002,8
TaylorSwift,000012,000097,0.5469183,9
TaylorSwift,000012,000098,0.41627237,8
TaylorSwift,000012,000101,0.56031495,8
TaylorSwift,000012,000103,0.54311186,7
TaylorSwift,000012,108,0.48248422,6
TaylorSwift,000012,109,0.51417893,8
TaylorSwift,000012,111,0.5319572,8
TaylorSwift,000012,113,0.46600822,7
TaylorSwift,000012,114,0.4822349,5
TaylorSwift,000012,115,0.44929737,8
TaylorSwift,000012,116,0.58359367,10
TaylorSwift,000012,117,0.58242524,9
TaylorSwift,000012,118,0.6043358,7
TaylorSwift,000012,200,0.47861806,7
TaylorSwift,000013,000014,0.55545413,7
TaylorSwift,000013,000019,0.5078274,7
TaylorSwift,000013,000020,0.5681896,8
TaylorSwift,000013,000021,0.5898487,9
TaylorSwift,000013,000031,0.49969164,10
TaylorSwift,000013,000032,0.6198499,6
TaylorSwift,000013,000035,0.6221937,8
TaylorSwift,000013,000036,0.5099917,8
TaylorSwift,000013,000037,0.52310336,8
TaylorSwift,000013,000038,0.6065898,10
TaylorSwift,000013,000039,0.54847586,9
TaylorSwift,000013,000046,0.6317218,7
TaylorSwift,000013,000047,0.48914337,8
TaylorSwift,000013,000048,0.65404224,11
TaylorSwift,000013,000052,0.49798802,8
TaylorSwift,000013,000054,0.5940261,8
TaylorSwift,000013,000056,0.57716155,8
TaylorSwift,000013,000057,0.5737847,9
TaylorSwift,000013,000058,0.56220627,8
TaylorSwift,000013,000062,0.6467661,7
TaylorSwift,000013,000064,0.567124,8
TaylorSwift,000013,000066,0.54159606,7
TaylorSwift,000013,000069,0.54933447,7
TaylorSwift,000013,000070,0.4937291,8
TaylorSwift,000013,000080,0.5266765,8
TaylorSwift,000013,000091,0.4532624,7
TaylorSwift,000013,000096,0.6337292,8
TaylorSwift,000013,000097,0.6837195,9
TaylorSwift,000013,000098,0.52289057,8
TaylorSwift,000013,000101,0.6076488,8
TaylorSwift,000013,000103,0.6276807,7
TaylorSwift,000013,108,0.58985645,6
TaylorSwift,000013,109,0.53836197,8
TaylorSwift,000013,111,0.5464978,8
TaylorSwift,000013,113,0.54662555,7
TaylorSwift,000013,114,0.5286323,5
TaylorSwift,000013,115,0.51559687,8
TaylorSwift,000013,116,0.5968631,10
TaylorSwift,000013,117,0.63308495,9
TaylorSwift,000013,118,0.6450059,7
TaylorSwift,000013,200,0.59690994,7
TaylorSwift,000014,000019,0.6325335,7
TaylorSwift,000014,000020,0.706772,7
TaylorSwift,000014,000021,0.54305625,7
TaylorSwift,000014,000031,0.53246266,7
TaylorSwift,000014,000032,0.74250317,6
TaylorSwift,000014,000035,0.5240639,6
TaylorSwift,000014,000036,0.53477234,6
TaylorSwift,000014,000037,0.6900361,7
TaylorSwift,000014,000038,0.5150744,7
TaylorSwift,000014,000039,0.49185815,7
TaylorSwift,000014,000046,0.67730826,7
TaylorSwift,000014,000047,0.51955086,6
TaylorSwift,000014,000048,0.595139,7
TaylorSwift,000014,000052,0.49706817,6
TaylorSwift,000014,000054,0.80443054,7
TaylorSwift,000014,000056,0.5140071,6
TaylorSwift,000014,000057,0.612703,7
TaylorSwift,000014,000058,0.5271052,7
TaylorSwift,000014,000062,0.6710734,7
TaylorSwift,000014,000064,0.52287096,6
TaylorSwift,000014,000066,0.6658854,7
TaylorSwift,000014,000069,0.6769479,7
TaylorSwift,000014,000070,0.6596192,6
TaylorSwift,000014,000080,0.6642703,7
TaylorSwift,000014,000091,0.61127174,7
TaylorSwift,000014,000096,0.5749112,6
TaylorSwift,000014,000097,0.5510139,7
TaylorSwift,000014,000098,0.6516554,7
TaylorSwift,000014,000101,0.6736806,7
TaylorSwift,000014,000103,0.6604958,7
TaylorSwift,000014,108,0.6603138,6
TaylorSwift,000014,109,0.6789808,7
TaylorSwift,000014,111,0.5028819,6
TaylorSwift,000014,113,0.6597413,7
TaylorSwift,000014,114,0.693939,5
TaylorSwift,000014,115,0.66215855,7
TaylorSwift,000014,116,0.52362853,7
TaylorSwift,000014,117,0.52200943,7
TaylorSwift,000014,118,0.59394866,6
TaylorSwift,000014,200,0.69737816,7
TaylorSwift,000019,000020,0.61628014,7
TaylorSwift,000019,000021,0.5921565,7
TaylorSwift,000019,000031,0.57629544,7
TaylorSwift,000019,000032,0.6770595,6
TaylorSwift,000019,000035,0.47263065,6
TaylorSwift,000019,000036,0.42870486,6
TaylorSwift,000019,000037,0.62392795,7
TaylorSwift,000019,000038,0.53459114,7
TaylorSwift,000019,000039,0.56315464,7
TaylorSwift,000019,000046,0.6438743,7
TaylorSwift,000019,000047,0.41458163,6
TaylorSwift,000019,000048,0.5026563,7
TaylorSwift,000019,000052,0.48649278,6
TaylorSwift,000019,000054,0.64314395,7
TaylorSwift,000019,000056,0.5248389,6
TaylorSwift,000019,000057,0.49600682,7
TaylorSwift,000019,000058,0.4900683,7
TaylorSwift,000019,000062,0.62403786,7
TaylorSwift,000019,000064,0.4612876,6
TaylorSwift,000019,000066,0.7721344,7
TaylorSwift,000019,000069,0.7875155,7
TaylorSwift,000019,000070,0.6304278,6
TaylorSwift,000019,000080,0.64911413,7
TaylorSwift,000019,000091,0.6519147,7
TaylorSwift,000019,000096,0.5210515,6
TaylorSwift,000019,000097,0.58325434,7
TaylorSwift,000019,000098,0.5593253,7
TaylorSwift,000019,000101,0.73182636,7
TaylorSwift,000019,000103,0.6416663,7
TaylorSwift,000019,108,0.6371196,6
TaylorSwift,000019,109,0.66149265,7
TaylorSwift,000019,111,0.49962613,6
TaylorSwift,000019,113,0.6332922,7
TaylorSwift,000019,114,0.70000255,5
TaylorSwift,000019,115,0.68083185,7
TaylorSwift,000019,116,0.44622043,7
TaylorSwift,000019,117,0.519196,7
TaylorSwift,000019,118,0.5460593,6
TaylorSwift,000019,200,0.68939644,7
TaylorSwift,000020,000021,0.5376992,7
TaylorSwift,000020,000031,0.529388,8
TaylorSwift,000020,000032,0.71880645,6
TaylorSwift,000020,000035,0.5817243,6
TaylorSwift,000020,000036,0.5959135,6
TaylorSwift,000020,000037,0.8492255,8
TaylorSwift,000020,000038,0.53679407,8
TaylorSwift,000020,000039,0.51753247,7
TaylorSwift,000020,000046,0.66626996,7
TaylorSwift,000020,000047,0.58732593,6
TaylorSwift,000020,000048,0.5740632,8
TaylorSwift,000020,000052,0.56230193,6
TaylorSwift,000020,000054,0.73054135,7
TaylorSwift,000020,000056,0.4905782,6
TaylorSwift,000020,000057,0.5952512,8
TaylorSwift,000020,000058,0.5859419,7
TaylorSwift,000020,000062,0.68533176,7
TaylorSwift,000020,000064,0.50935155,6
TaylorSwift,000020,000066,0.6567813,7
TaylorSwift,000020,000069,0.65652037,7
TaylorSwift,000020,000070,0.66906863,6
TaylorSwift,000020,000080,0.6645042,7
TaylorSwift,000020,000091,0.5578449,7
TaylorSwift,000020,000096,0.6503039,6
TaylorSwift,000020,000097,0.5160059,7
TaylorSwift,000020,000098,0.62284154,7
TaylorSwift,000020,000101,0.6437757,8
TaylorSwift,000020,000103,0.69214725,7
TaylorSwift,000020,108,0.6942794,6
TaylorSwift,000020,109,0.6730772,8
TaylorSwift,000020,111,0.4058191,7
TaylorSwift,000020,113,0.6696964,7
TaylorSwift,000020,114,0.69721526,5
TaylorSwift,000020,115,0.5899755,8
TaylorSwift,000020,116,0.57177323,8
TaylorSwift,000020,117,0.55508083,7
TaylorSwift,000020,118,0.68269604,6
TaylorSwift,000020,200,0.7010498,7
TaylorSwift,000021,000031,0.5339664,9
TaylorSwift,000021,000032,0.6219975,6
TaylorSwift,000021,000035,0.594587,8
TaylorSwift,000021,000036,0.5479203,8
TaylorSwift,000021,000037,0.48882946,7
TaylorSwift,000021,000038,0.611644,9
TaylorSwift,000021,000039,0.57468885,9
TaylorSwift,000021,000046,0.58064854,7
TaylorSwift,000021,000047,0.537518,8
TaylorSwift,000021,000048,0.63317215,9
TaylorSwift,000021,000052,0.51077867,8
TaylorSwift,000021,000054,0.57629097,8
TaylorSwift,000021,000056,0.561548,8
TaylorSwift,000021,000057,0.5349492,8
TaylorSwift,000021,000058,0.5042972,8
TaylorSwift,000021,000062,0.61556774,7
TaylorSwift,000021,000064,0.5492188,8
TaylorSwift,000021,000066,0.55651915,7
TaylorSwift,000021,000069,0.5781523,7
TaylorSwift,000021,000070,0.46863037,8
TaylorSwift,000021,000080,0.52946866,8
TaylorSwift,000021,000091,0.58870894,7
TaylorSwift,000021,000096,0.6239918,8
TaylorSwift,000021,000097,0.55935055,9
TaylorSwift,000021,000098,0.4706002,8
TaylorSwift,000021,000101,0.55246663,7
TaylorSwift,000021,000103,0.5966934,7
TaylorSwift,000021,108,0.5178457,6
TaylorSwift,000021,109,0.54404217,7
TaylorSwift,000021,111,0.5196329,7
TaylorSwift,000021,113,0.5298269,7
TaylorSwift,000021,114,0.6095678,5
TaylorSwift,000021,115,0.459769,7
TaylorSwift,000021,116,0.51788795,8
TaylorSwift,000021,117,0.67886364,9
TaylorSwift,000021,118,0.6175509,7
TaylorSwift,000021,200,0.5457948,7
TaylorSwift,000031,000032,0.5726955,6
TaylorSwift,000031,000035,0.5115006,8
TaylorSwift,000031,000036,0.3853308,8
TaylorSwift,000031,000037,0.52312195,8
TaylorSwift,000031,000038,0.42002064,10
TaylorSwift,000031,000039,0.5200156,9
TaylorSwift,000031,000046,0.5697383,7
TaylorSwift,000031,000047,0.3662957,8
TaylorSwift,000031,000048,0.521418,10
TaylorSwift,000031,000052,0.440512,8
TaylorSwift,000031,000054,0.5542283,8
TaylorSwift,000031,000056,0.4535284,8
TaylorSwift,000031,000057,0.3976952,9
TaylorSwift,000031,000058,0.4051546,8
TaylorSwift,000031,000062,0.5969413,7
TaylorSwift,000031,000064,0.4515843,8
TaylorSwift,000031,000066,0.53588974,7
TaylorSwift,000031,000069,0.53776765,7
TaylorSwift,000031,000070,0.54975873,8
TaylorSwift,000031,000080,0.52258945,8
TaylorSwift,000031,000091,0.68900377,7
TaylorSwift,000031,000096,0.49601108,8
TaylorSwift,000031,000097,0.4958781,9
TaylorSwift,000031,000098,0.47169662,8
TaylorSwift,000031,000101,0.5629977,8
TaylorSwift,000031,000103,0.5695254,7
TaylorSwift,000031,108,0.6131956,6
TaylorSwift,000031,109,0.5496492,8
TaylorSwift,000031,111,0.36721823,8
TaylorSwift,000031,113,0.5203906,7
TaylorSwift,000031,114,0.632901,5
TaylorSwift,000031,115,0.4449198,8
TaylorSwift,000031,116,0.52360386,9
TaylorSwift,000031,117,0.50492543,9
TaylorSwift,000031,118,0.43645707,7
TaylorSwift,000031,200,0.5506875,7
TaylorSwift,000032,000035,0.5294421,5
TaylorSwift,000032,000036,0.46128502,5
TaylorSwift,000032,000037,0.71123236,6
TaylorSwift,000032,000038,0.6207465,6
TaylorSwift,000032,000039,0.54384094,6
TaylorSwift,000032,000046,0.72762376,6
TaylorSwift,000032,000047,0.44590655,5
TaylorSwift,000032,000048,0.6003402,6
TaylorSwift,000032,000052,0.5155633,5
TaylorSwift,000032,000054,0.7488696,6
TaylorSwift,000032,000056,0.53343326,5
TaylorSwift,000032,000057,0.56522447,6
TaylorSwift,000032,000058,0.5602237,6
TaylorSwift,000032,000062,0.82585233,6
TaylorSwift,000032,000064,0.5595482,5
TaylorSwift,000032,000066,0.7659538,6
TaylorSwift,000032,000069,0.7957838,6
TaylorSwift,000032,000070,0.70151854,5
TaylorSwift,000032,000080,0.6598776,6
TaylorSwift,000032,000091,0.6339905,6
TaylorSwift,000032,000096,0.5868734,5
TaylorSwift,000032,000097,0.5846339,6
TaylorSwift,000032,000098,0.66467357,6
TaylorSwift,000032,000101,0.74426526,6
TaylorSwift,000032,000103,0.7833794,6
TaylorSwift,000032,108,0.6926572,5
TaylorSwift,000032,109,0.7277855,6
TaylorSwift,000032,111,0.5433808,6
TaylorSwift,000032,113,0.7342225,6
TaylorSwift,000032,114,0.69703215,5
TaylorSwift,000032,115,0.61747426,6
TaylorSwift,000032,116,0.5660177,6
TaylorSwift,000032,117,0.565718,6
TaylorSwift,000032,118,0.60001916,6
TaylorSwift,000032,200,0.782285,6
TaylorSwift,000035,000036,0.6475409,8
TaylorSwift,000035,000037,0.5834657,6
TaylorSwift,000035,000038,0.5579497,8
TaylorSwift,000035,000039,0.49548316,8
TaylorSwift,000035,000046,0.5696385,6
TaylorSwift,000035,000047,0.6300785,8
TaylorSwift,000035,000048,0.62340975,8
TaylorSwift,000035,000052,0.56195277,8
TaylorSwift,000035,000054,0.5521481,7
TaylorSwift,000035,000056,0.5542034,8
TaylorSwift,000035,000057,0.51680213,7
