folder1_image,folder2_image,similarity
1_006,2_012,0.4090834671421501
1_006,2_013,0.4603582858553365
1_006,2_014,0.3807180704130517
1_006,2_015,0.39107344939659766
1_006,2_016,0.25456692464199393
1_006,2_017,0.4314916637134376
1_006,2_018,0.21407102649441836
1_006,2_019,0.3559156804299684
1_006,2_020,0.4563591283573141
1_006,2_021,0.3417722057463128
1_006,2_022,0.5476597064266735
1_006,2_023,0.18251889112167186
1_006,2_024,0.34977767611907196
1_006,2_025,0.421044377406418
1_007,2_001,0.31823963334802596
1_007,2_002,0.6750383483470808
1_007,2_003,0.4140751059317528
1_007,2_004,0.45593831367186344
1_007,2_005,0.37959465445366025
1_007,2_006,0.5491602194650026
1_007,2_008,0.2041588881940756
1_007,2_009,0.29890702711440564
1_007,2_010,0.6436772048131688
1_007,2_011,0.3404040671772073
1_007,2_012,0.31332105357250173
1_007,2_013,0.32116373912499985
1_007,2_014,0.2651656300641878
1_007,2_015,0.128814778383476
1_007,2_016,0.3853376514286594
1_007,2_017,0.24797564466835537
1_007,2_018,0.22426754738882745
1_007,2_019,0.08612942222187316
1_007,2_020,0.6885607014276176
1_007,2_021,0.32769563819797515
1_007,2_022,0.5073065013251081
1_007,2_023,0.17021862402760224
1_007,2_024,0.4508395187529225
1_007,2_025,0.3452280563629896
1_008,2_001,0.36895860145544296
1_008,2_002,0.645341440724194
1_008,2_003,0.33090639534699823
1_008,2_004,0.547497816028502
1_008,2_005,0.3289434660884774
1_008,2_006,0.47170376827661564
1_008,2_007,0.2726468818318986
1_008,2_009,0.35426963837315084
1_008,2_010,0.6316333532614938
1_008,2_011,0.306026583315254
1_008,2_012,0.2710257090721995
1_008,2_013,0.36936842129374653
1_008,2_014,0.3397349303785118
1_008,2_015,0.14968613965353797
1_008,2_016,0.3741727331935634
1_008,2_017,0.3073790804053827
1_008,2_018,0.2971294395649356
1_008,2_019,0.27803961439064057
1_008,2_020,0.767735904644134
1_008,2_021,0.32404945019765097
1_008,2_022,0.4822095628773819
1_008,2_023,0.29977832512046615
1_008,2_024,0.39448998907168914
1_008,2_025,0.23922075766058887
1_009,2_001,0.40179274909464313
1_009,2_002,0.47473033992075214
1_009,2_003,0.28561635117018225
1_009,2_004,0.3943178673574223
1_009,2_005,0.32163014752183455
1_009,2_006,0.5376553335752637
1_009,2_007,0.2061261586720057
1_009,2_008,0.13919090359646027
1_009,2_010,0.43213894170887623
1_009,2_011,0.3061713706178635
1_009,2_012,0.31363013094230313
1_009,2_013,0.2486452395856818
1_009,2_014,0.37101173645395014
1_009,2_015,0.15811264286347707
1_009,2_016,0.36371894596501664
1_009,2_017,0.33727424431968356
1_009,2_018,0.2973093274807587
1_009,2_019,0.370303855908165
1_009,2_020,0.6812718158546351
1_009,2_021,0.217396444192261
1_009,2_022,0.3614419000317521
1_009,2_023,0.11602598230724033
1_009,2_024,0.281023122883451
1_009,2_025,0.3333933250588382
1_010,2_001,0.4935616989263989
1_010,2_002,0.42178085764388934
1_010,2_003,0.7199786953021353
1_010,2_004,0.520056379132871
1_010,2_005,0.3874644998964325
1_010,2_006,0.4412926973381453
1_010,2_007,0.5969736246924197
1_010,2_008,0.4165694528023826
1_010,2_009,0.4310572363600904
1_010,2_011,0.3331352515633027
1_010,2_012,0.4306079746891639
1_010,2_013,0.25164537124025044
1_010,2_014,0.4655835869619873
1_010,2_015,0.20021095272204814
1_010,2_016,0.7262869888527739
1_010,2_017,0.2984483194736086
1_010,2_018,0.19262250119465338
1_010,2_019,0.19674711775208606
1_010,2_020,0.5525651316529323
1_010,2_021,0.6523708566305747
1_010,2_022,0.4577273760022845
1_010,2_023,0.5259228281713726
1_010,2_024,0.36794005103223393
1_010,2_025,0.39999461165229105
1_011,2_001,0.2990844717308627
1_011,2_002,0.42062020318433907
1_011,2_003,0.20281489902138217
1_011,2_004,0.21765990603550567
1_011,2_005,0.13006391518435295
1_011,2_006,0.27904590468667356
1_011,2_007,0.0
1_011,2_008,0.10913369657777741
1_011,2_009,0.41694434654885604
1_011,2_010,0.29774940496388985
1_011,2_012,0.18822818365452354
1_011,2_013,0.2996201651168622
1_011,2_014,0.21603947499168566
1_011,2_015,0.2182322707271684
1_011,2_016,0.08349763976190482
1_011,2_017,0.25841101989096565
1_011,2_018,0.1320339343740697
1_011,2_019,0.22990057407718278
1_011,2_020,0.49994987964023735
1_011,2_021,0.2700601695191642
1_011,2_022,0.35728318635905976
1_011,2_023,0.19816580207682624
1_011,2_024,0.2562338220041141
1_011,2_025,0.20329718886409595
1_012,2_001,0.6117211178836315
1_012,2_002,0.3814211734359693
1_012,2_003,0.34739567738893334
1_012,2_004,0.44656564278243377
1_012,2_005,0.37417624543640227
1_012,2_006,0.5522151072035772
1_012,2_007,0.323081074672137
1_012,2_008,0.2537766045577786
1_012,2_009,0.45709211816711964
1_012,2_010,0.3959321901528272
1_012,2_011,0.4118377199828402
1_012,2_013,0.3840633399182432
1_012,2_014,0.4748357072059117
1_012,2_015,0.33151045748490027
1_012,2_016,0.44524669742824197
1_012,2_017,0.4469974304998586
1_012,2_018,0.2753464222189281
1_012,2_019,0.5028606999769086
1_012,2_020,0.5690798720016544
1_012,2_021,0.37890130281303386
1_012,2_022,0.40452503405621176
1_012,2_023,0.3015013965528318
1_012,2_024,0.24156366360087128
1_012,2_025,0.30705724115942845
1_013,2_001,0.24154468440043889
1_013,2_002,0.15763947176304008
1_013,2_003,0.5301553862043683
1_013,2_004,0.31377524547250635
1_013,2_005,0.2507605041966393
1_013,2_006,0.43692573602484586
1_013,2_007,0.572711509281647
1_013,2_008,0.4796751851644608
1_013,2_009,0.24877831214043825
1_013,2_010,0.4197137827498921
1_013,2_011,0.2261464446012955
1_013,2_012,0.34543824555398606
1_013,2_014,0.39459012071535016
1_013,2_015,0.11126082864279846
1_013,2_016,0.7970699604959941
1_013,2_017,0.2989699202579077
1_013,2_018,0.26074919193872637
1_013,2_019,0.22910096072930738
1_013,2_020,0.3282393595676057
1_013,2_021,0.47717342113504124
1_013,2_022,0.13972504810518316
1_013,2_023,0.413456754855594
1_013,2_024,0.13196118077241198
1_013,2_025,0.35321022813108005
1_014,2_001,0.33373909554947573
1_014,2_002,0.2090791695530867
1_014,2_003,0.29164074206055873
1_014,2_004,0.5354912684225046
1_014,2_005,0.3371163024678086
1_014,2_006,0.41730944528269237
1_014,2_007,0.6065155813236379
1_014,2_008,0.4598783520512972
1_014,2_009,0.687275787743167
1_014,2_010,0.2345072841407729
1_014,2_011,0.4834773516510977
1_014,2_012,0.3780766892770027
1_014,2_013,0.36591721730889987
1_014,2_015,0.47103035570402974
1_014,2_016,0.18895750851528
1_014,2_017,0.6930574630197369
1_014,2_018,0.4526616092551307
1_014,2_019,0.558957849922736
1_014,2_020,0.3551724374888946
1_014,2_021,0.2658498411473646
1_014,2_022,0.29024902128953634
1_014,2_023,0.21361733634339083
1_014,2_024,0.05452026198713759
1_014,2_025,0.3791702838950249
1_015,2_001,0.19744487605764052
1_015,2_002,0.32513660933966454
1_015,2_003,0.07987933155256075
1_015,2_004,0.2532336249040269
1_015,2_005,0.2505938362756002
1_015,2_006,0.30741145412198234
1_015,2_007,0.10698854517993202
1_015,2_008,0.20736881636652804
1_015,2_009,0.2731023608271049
1_015,2_010,0.2590901916692
1_015,2_011,0.5636878157132728
1_015,2_012,0.18353785603316608
1_015,2_013,0.2969763843117929
1_015,2_014,0.41836844103647813
1_015,2_016,0.05899830616089926
1_015,2_017,0.30997547865488956
1_015,2_018,0.11184185395810674
1_015,2_019,0.3920547613196479
1_015,2_020,0.3457710360167413
1_015,2_021,0.25262105484868935
1_015,2_022,0.34753248033825723
1_015,2_023,0.1671961754511459
1_015,2_024,0.1838726753070022
1_015,2_025,0.25238704348887436
1_016,2_001,0.38251193208151335
1_016,2_002,0.1826353841450159
1_016,2_003,0.665260351544967
1_016,2_004,0.23487519703191484
1_016,2_005,0.20090218829090228
1_016,2_006,0.4089876985330714
1_016,2_007,0.5017801508322871
1_016,2_008,0.32898740184671976
1_016,2_009,0.2063215135454226
1_016,2_010,0.21806453386265667
1_016,2_011,0.2935030161112687
1_016,2_012,0.40662563887097325
1_016,2_013,0.16159397360211367
1_016,2_014,0.4087297777437461
1_016,2_015,0.09721039567160794
1_016,2_017,0.2526696808691078
1_016,2_018,0.26127133810234826
1_016,2_019,0.08366428586777098
1_016,2_020,0.3922426772191021
1_016,2_021,0.5969799510925639
1_016,2_022,0.20812242151473437
1_016,2_023,0.5578185743326386
1_016,2_024,0.08339929696242264
1_016,2_025,0.3046100368774591
1_017,2_001,0.4708838013724143
1_017,2_002,0.5072126960815914
1_017,2_003,0.3108314624095665
1_017,2_004,0.5256073807710812
1_017,2_005,0.3289452113023101
1_017,2_006,0.523891050227145
1_017,2_007,0.2879305701580869
1_017,2_008,0.20215143416764372
1_017,2_009,0.35347135575082317
1_017,2_010,0.5191509403812048
1_017,2_011,0.37614997320551374
1_017,2_012,0.45325941043840756
1_017,2_013,0.48636059760920985
1_017,2_014,0.5063813198419578
1_017,2_015,0.18637572643162337
1_017,2_016,0.2820219305751756
1_017,2_018,0.4982900722093131
1_017,2_019,0.34137767834421956
1_017,2_020,0.6749183648960708
1_017,2_021,0.40381364126758806
1_017,2_022,0.3087810979380189
1_017,2_023,0.14948779610143229
1_017,2_024,0.3719677864067693
1_017,2_025,0.4012092804799688
1_018,2_001,0.4145270944992933
1_018,2_002,0.49394645313102814
1_018,2_003,0.2244527145764949
1_018,2_004,0.49644559933969823
1_018,2_005,0.3956066423274782
1_018,2_006,0.5305872175521391
1_018,2_007,0.3043573953599782
1_018,2_008,0.21000925945014204
1_018,2_009,0.4353022508568181
1_018,2_010,0.5178142156610909
1_018,2_011,0.4681596098399956
1_018,2_012,0.4905472128880552
1_018,2_013,0.35734911181159634
1_018,2_014,0.5679329611010381
1_018,2_015,0.25308674334481784
1_018,2_016,0.3458596056187596
1_018,2_017,0.5072152266416492
1_018,2_019,0.241043109944872
1_018,2_020,0.5880926678004013
1_018,2_021,0.37073333121726154
1_018,2_022,0.4015528694533149
1_018,2_023,0.23359728601796845
1_018,2_024,0.3810550057586603
1_018,2_025,0.49307973631127905
1_019,2_001,0.46729638344791213
1_019,2_002,0.16790634659008666
1_019,2_003,0.11812198412051747
1_019,2_004,0.47966667724702566
1_019,2_005,0.23219033825625432
1_019,2_006,0.34955836818579894
1_019,2_007,0.15217293847434063
1_019,2_008,0.09902851581234628
1_019,2_009,0.2912453856818948
1_019,2_010,0.20725173433351535
1_019,2_011,0.5054043055079712
1_019,2_012,0.33842870327012725
1_019,2_013,0.3218788404930184
1_019,2_014,0.6291174093696822
1_019,2_015,0.283804557429588
1_019,2_016,0.2386276467394879
1_019,2_017,0.431056581904903
1_019,2_018,0.28382744154597145
1_019,2_020,0.39421359083090823
1_019,2_021,0.35070399199121366
1_019,2_022,0.3784199728379283
1_019,2_023,0.20232892241444658
1_019,2_024,0.15323631907788138
1_019,2_025,0.4568971559668152
1_020,2_001,0.3894389911965961
1_020,2_002,0.2808922754763315
1_020,2_003,0.8554472104992936
1_020,2_004,0.33680565440555776
1_020,2_005,0.32378919518482413
1_020,2_006,0.5138058957904461
1_020,2_007,0.447925818813427
1_020,2_008,0.3346151928935766
1_020,2_009,0.16757852998675488
1_020,2_010,0.4020391296574985
1_020,2_011,0.2442569648484484
1_020,2_012,0.509123050773397
1_020,2_013,0.368750484705873
1_020,2_014,0.44911365497842426
1_020,2_015,0.16498765097599447
1_020,2_016,0.9798042982653339
1_020,2_017,0.19328323915177806
1_020,2_018,0.1765426681330826
1_020,2_019,0.052491232754696714
1_020,2_021,0.6842812189576907
1_020,2_022,0.27275669941233194
1_020,2_023,0.6215516892524606
1_020,2_024,0.3000645401890568
1_020,2_025,0.3397391407068835
1_021,2_001,0.2931243047095359
1_021,2_002,0.1370370261294505
1_021,2_003,0.6090515951745274
1_021,2_004,0.23704726835313225
1_021,2_005,0.15436073853522675
1_021,2_006,0.40396032649024083
1_021,2_007,0.47101877184721397
1_021,2_008,0.30839187162294307
1_021,2_009,0.3610405008501918
1_021,2_010,0.15849285951214068
1_021,2_011,0.2989768792980662
1_021,2_012,0.3182722688467004
1_021,2_013,0.23477006971365733
1_021,2_014,0.3570860644566369
1_021,2_015,0.2106306210201626
1_021,2_016,0.5459530618195098
1_021,2_017,0.24547416423618365
1_021,2_018,0.23027867465407406
1_021,2_019,0.17394535364631344
1_021,2_020,0.12886560773635836
1_021,2_022,0.4060033828788634
1_021,2_023,0.4254819326192572
1_021,2_024,0.11451759399149047
1_021,2_025,0.3989134516828278
1_022,2_001,0.38846871775103897
1_022,2_002,0.4252059706819348
1_022,2_003,0.6816365655457051
1_022,2_004,0.6032705743531446
1_022,2_005,0.31300224663558224
1_022,2_006,0.34402481868591717
1_022,2_007,0.8409458797192082
1_022,2_008,0.6583962073885591
1_022,2_009,0.5377977866543716
1_022,2_010,0.2363618356202725
1_022,2_011,0.30938437472969643
1_022,2_012,0.3647980116778803
1_022,2_013,0.26988052157024306
1_022,2_014,0.26507226112412935
1_022,2_015,0.4781961164411033
1_022,2_016,0.4920462206794531
1_022,2_017,0.49386879111546533
1_022,2_018,0.14450632318240617
1_022,2_019,0.26207865220626114
1_022,2_020,0.371140773201718
1_022,2_021,0.6011513611958904
1_022,2_023,0.6371296860763896
1_022,2_024,0.33601267287024744
1_022,2_025,0.40512460226849434
1_023,2_001,0.5614804256271126
1_023,2_002,0.2896463553227004
1_023,2_003,0.09520152365893676
1_023,2_004,0.3399016637450697
1_023,2_005,0.27199569892050884
1_023,2_006,0.34117610614652305
1_023,2_007,0.14958310659187987
1_023,2_008,0.22452258857532847
1_023,2_009,0.32276519096838757
1_023,2_010,0.5524880368318654
1_023,2_011,0.3726131664821648
1_023,2_012,0.36099344552222296
1_023,2_013,0.5143560090057397
1_023,2_014,0.3827069597273364
1_023,2_015,0.16891516744617732
1_023,2_016,0.26726616943343046
1_023,2_017,0.40109300560835376
1_023,2_018,0.14713636042854158
1_023,2_019,0.24133170286730996
1_023,2_020,0.584213930056847
1_023,2_021,0.281292147595788
1_023,2_022,0.35195838624876213
1_023,2_024,0.25993182104010165
1_023,2_025,0.24367842646285184
1_024,2_001,0.4172098372031814
1_024,2_002,0.3548750530517736
1_024,2_003,0.7669466316882184
1_024,2_004,0.4617332962039091
1_024,2_005,0.30913485278194175
1_024,2_006,0.3405857003068631
1_024,2_007,0.45985620965079255
1_024,2_008,0.4382243932682303
1_024,2_009,0.23581719801337941
1_024,2_010,0.2916172689345066
1_024,2_011,0.353702727474716
1_024,2_012,0.5378244666108417
1_024,2_013,0.3784692533135338
1_024,2_014,0.37978800233116944
1_024,2_015,0.16447663055055717
1_024,2_016,0.4174321338151432
1_024,2_017,0.2679401055701663
1_024,2_018,0.09735921878120585
1_024,2_019,0.028033631579469736
1_024,2_020,0.2609188267232814
1_024,2_021,0.7533015900752308
1_024,2_022,0.43654366508648457
1_024,2_023,0.8919203253165845
1_024,2_025,0.5157256310066034
1_025,2_001,0.43820425786363365
1_025,2_002,0.3631555473094201
1_025,2_003,0.7622282715696705
1_025,2_004,0.4939096509343276
1_025,2_005,0.2816339259097827
1_025,2_006,0.39686882460175577
1_025,2_007,0.7048800869029228
1_025,2_008,0.5545221708147674
1_025,2_009,0.3094809723153458
1_025,2_010,0.2773979865249859
1_025,2_011,0.25283482172804317
1_025,2_012,0.5522408709227852
1_025,2_013,0.41369816155902567
1_025,2_014,0.45766029434558364
1_025,2_015,0.31778986992812236
1_025,2_016,0.4599083697292225
1_025,2_017,0.5162584447897787
1_025,2_018,0.2751115818825426
1_025,2_019,0.13162649238961324
1_025,2_020,0.28369552519537944
1_025,2_021,0.7911151381920304
1_025,2_022,0.3959871643885628
1_025,2_023,0.8998026926686076
1_025,2_024,0.49601431337125024
