folder1_image,folder2_image,similarity
1_010,2_008,0.5562095174233798
1_010,2_009,0.22081234740599073
1_010,2_011,0.37829378976802197
1_010,2_012,0.23520391591409723
1_010,2_013,0.27838306124353884
1_010,2_014,0.294621069210313
1_010,2_015,0.4932903332975158
1_010,2_016,0.41748348616727116
1_010,2_017,0.28629788838084763
1_010,2_018,0.28970181745590257
1_010,2_019,0.32564873326230825
1_010,2_020,0.2724239346276516
1_010,2_021,0.3032960448003542
1_010,2_022,0.3763321433459698
1_010,2_023,0.3640724661105339
1_010,2_024,0.44242166225466634
1_010,2_025,0.5716649125699224
1_011,2_001,0.3187185039178214
1_011,2_002,0.3336299631415449
1_011,2_003,0.40611580614274084
1_011,2_004,0.38552265206511904
1_011,2_005,0.44899832913839
1_011,2_006,0.4800521648699059
1_011,2_007,0.0
1_011,2_008,0.30596076127140936
1_011,2_009,0.39605620183372
1_011,2_010,0.2251165217137564
1_011,2_012,0.3590508372336347
1_011,2_013,0.315028426039155
1_011,2_014,0.3625413761434588
1_011,2_015,0.4611274282669505
1_011,2_016,0.37022794198678544
1_011,2_017,0.24495571242069705
1_011,2_018,0.28636897010931855
1_011,2_019,0.2747498730395122
1_011,2_020,0.4631549691704117
1_011,2_021,0.2644424917274621
1_011,2_022,0.40958274083610746
1_011,2_023,0.28099979100775924
1_011,2_024,0.3621420627615634
1_011,2_025,0.08224674708783154
1_012,2_001,0.6325352387482033
1_012,2_002,0.328663506691429
1_012,2_003,0.2381943264731915
1_012,2_004,0.29088813114221623
1_012,2_005,0.48131448966428303
1_012,2_006,0.27693109361160173
1_012,2_007,0.24729767225053625
1_012,2_008,0.2638785617327545
1_012,2_009,0.2852409905291931
1_012,2_010,0.20941445577825543
1_012,2_011,0.31689700659668324
1_012,2_013,0.5233472309697843
1_012,2_014,0.2334539749470616
1_012,2_015,0.32520461073612433
1_012,2_016,0.5333246988840451
1_012,2_017,0.22952468761860034
1_012,2_018,0.2904351233999734
1_012,2_019,0.44441184600997835
1_012,2_020,0.48028750443905743
1_012,2_021,0.5305580275951975
1_012,2_022,0.3776843704568609
1_012,2_023,0.23730023642485476
1_012,2_024,0.5129790004094187
1_012,2_025,0.2596341117731852
1_013,2_001,0.44876871497449694
1_013,2_002,0.5758836841616514
1_013,2_003,0.3372448165947894
1_013,2_004,0.24184358467892314
1_013,2_005,0.37816552125674036
1_013,2_006,0.25623809437106265
1_013,2_007,0.25385095541317476
1_013,2_008,0.34560750720519057
1_013,2_009,0.3831159861865553
1_013,2_010,0.29058141086781764
1_013,2_011,0.3273526542291131
1_013,2_012,0.513895379176399
1_013,2_014,0.23512621185004015
1_013,2_015,0.3588392139972315
1_013,2_016,0.33413164990871913
1_013,2_017,0.5468605734362602
1_013,2_018,0.2476867232545991
1_013,2_019,0.10150605365186083
1_013,2_020,0.21812678851644543
1_013,2_021,0.3018631070402033
1_013,2_022,0.32315302088825143
1_013,2_023,0.13442076568311084
1_013,2_024,0.29709371552610886
1_013,2_025,0.34782726401508934
1_014,2_001,0.3310934367003678
1_014,2_002,0.23907762345991831
1_014,2_003,0.31789737728303885
1_014,2_004,0.558122789403091
1_014,2_005,0.45365187275763663
1_014,2_006,0.3693862102463286
1_014,2_007,0.19142220531608206
1_014,2_008,0.28054689444750497
1_014,2_009,0.1868147414924214
1_014,2_010,0.33528813318721723
1_014,2_011,0.4838375546761252
1_014,2_012,0.271616531026883
1_014,2_013,0.2992495137292227
1_014,2_015,0.3792065060694975
1_014,2_016,0.34577235178779414
1_014,2_017,0.29023437357518894
1_014,2_018,0.3633295835666097
1_014,2_019,0.3118793167388066
1_014,2_020,0.38569077418062847
1_014,2_021,0.3433610555064136
1_014,2_022,0.3733641111985517
1_014,2_023,0.3748377901502339
1_014,2_024,0.20569387666263225
1_014,2_025,0.25077704064057094
1_015,2_001,0.3575138499496552
1_015,2_002,0.4244284774900683
1_015,2_003,0.34198912208878085
1_015,2_004,0.31685703713895463
1_015,2_005,0.36147425328606847
1_015,2_006,0.33231551174628904
1_015,2_007,0.18236589232279654
1_015,2_008,0.33805546969939115
1_015,2_009,0.5458960145618431
1_015,2_010,0.31728429363776806
1_015,2_011,0.4120033016603314
1_015,2_012,0.3371009115981282
1_015,2_013,0.2599151611541627
1_015,2_014,0.3705583785939324
1_015,2_016,0.3686116735362559
1_015,2_017,0.3818603958440553
1_015,2_018,0.2268363706682974
1_015,2_019,0.46466483178639756
1_015,2_020,0.23036567191711732
1_015,2_021,0.2773499937095287
1_015,2_022,0.3654857069069672
1_015,2_023,0.4178507940853065
1_015,2_024,0.2686449261069929
1_015,2_025,0.27549104394139406
1_016,2_001,0.43390376906268435
1_016,2_002,0.3263646107289489
1_016,2_003,0.16529536483747292
1_016,2_004,0.31508400395319025
1_016,2_005,0.6394992748916252
1_016,2_006,0.4682499221016008
1_016,2_007,0.13868408481444935
1_016,2_008,0.4624193069156256
1_016,2_009,0.4082479590200902
1_016,2_010,0.39877274219166814
1_016,2_011,0.40360247282495426
1_016,2_012,0.6915284093413021
1_016,2_013,0.4478422457413298
1_016,2_014,0.30978662132145673
1_016,2_015,0.4389087598820044
1_016,2_017,0.27750683505756224
1_016,2_018,0.17130366939578642
1_016,2_019,0.32367908921150057
1_016,2_020,0.2294845462492257
1_016,2_021,0.37308926932288383
1_016,2_022,0.5979681418718947
1_016,2_023,0.3335412642065541
1_016,2_024,0.5179394436891294
1_016,2_025,0.15571927324486134
1_017,2_001,0.29343910189887895
1_017,2_002,0.39368225896327863
1_017,2_003,0.3462161641255732
1_017,2_004,0.20701378438404835
1_017,2_005,0.3416898949198283
1_017,2_006,0.25285465267957624
1_017,2_007,0.35223096021713346
1_017,2_008,0.5618565907666283
1_017,2_009,0.3781649980473825
1_017,2_010,0.4295921053866823
1_017,2_011,0.25925445985151496
1_017,2_012,0.22276981562759976
1_017,2_013,0.5596042791230437
1_017,2_014,0.3661531949824281
1_017,2_015,0.5569107674512593
1_017,2_016,0.3672395121488313
1_017,2_018,0.5285329383012988
1_017,2_019,0.4653401306301287
1_017,2_020,0.4917364911977948
1_017,2_021,0.4072263778000892
1_017,2_022,0.35696127359801255
1_017,2_023,0.5207704846778287
1_017,2_024,0.45393192430362467
1_017,2_025,0.31582490203876423
1_018,2_001,0.36222822039395924
1_018,2_002,0.26096291779089403
1_018,2_003,0.30843519023623156
1_018,2_004,0.22318323323889844
1_018,2_005,0.3499455630560853
1_018,2_006,0.22851263628333107
1_018,2_007,0.3825461663493624
1_018,2_008,0.3235089490027538
1_018,2_009,0.31318045619311546
1_018,2_010,0.42786460262667825
1_018,2_011,0.34318903174397863
1_018,2_012,0.4424043514993414
1_018,2_013,0.26794649954104066
1_018,2_014,0.4481622854310948
1_018,2_015,0.33579270881748874
1_018,2_016,0.29776805016973795
1_018,2_017,0.6768545394869689
1_018,2_019,0.4705620440492049
1_018,2_020,0.4035397923438863
1_018,2_021,0.28987704774425904
1_018,2_022,0.22244351984879895
1_018,2_023,0.512782767002555
1_018,2_024,0.37608657877108215
1_018,2_025,0.1246935861767967
1_019,2_001,0.3867676137832357
1_019,2_002,0.44967317951695734
1_019,2_003,0.28622241169377094
1_019,2_004,0.2370886804582262
1_019,2_005,0.4159929748231058
1_019,2_006,0.4221805757539281
1_019,2_007,0.17448771226379414
1_019,2_008,0.508653299773788
1_019,2_009,0.4014868085167957
1_019,2_010,0.32625817873393714
1_019,2_011,0.44376225916897477
1_019,2_012,0.26421453875328
1_019,2_013,0.17054825972495216
1_019,2_014,0.3373965211480922
1_019,2_015,0.37910557150995267
1_019,2_016,0.1613188242295802
1_019,2_017,0.45956748704100103
1_019,2_018,0.4240023757890519
1_019,2_020,0.42876821508532753
1_019,2_021,0.4072195387063404
1_019,2_022,0.21157928681721103
1_019,2_023,0.4116255893504949
1_019,2_024,0.23179614125026232
1_019,2_025,0.26644254919079835
1_020,2_001,0.46322111778208
1_020,2_002,0.35186085686624374
1_020,2_003,0.34638056024301295
1_020,2_004,0.5344619467442235
1_020,2_005,0.3382211738402256
1_020,2_006,0.39576833951946166
1_020,2_007,0.08015251941450537
1_020,2_008,0.45842406531040025
1_020,2_009,0.31133286567386026
1_020,2_010,0.3573270567344905
1_020,2_011,0.5977671995808106
1_020,2_012,0.6865138811628306
1_020,2_013,0.16747560065480685
1_020,2_014,0.3051839971843561
1_020,2_015,0.3178239467182722
1_020,2_016,0.4565446225528823
1_020,2_017,0.4272825695881899
1_020,2_018,0.3075058508260158
1_020,2_019,0.48911105653788345
1_020,2_021,0.3712215389805619
1_020,2_022,0.4217139477509381
1_020,2_023,0.46218936387727905
1_020,2_024,0.278639314238165
1_020,2_025,0.3681040632917089
1_021,2_001,0.24700007450501252
1_021,2_002,0.5648973041682683
1_021,2_003,0.3063121178441477
1_021,2_004,0.3014084642687173
1_021,2_005,0.27425666600114423
1_021,2_006,0.4096714846176149
1_021,2_007,0.4707891617570194
1_021,2_008,0.20293229545339445
1_021,2_009,0.4228635134542835
1_021,2_010,0.22513365308301567
1_021,2_011,0.3352119165326203
1_021,2_012,0.7001082654700898
1_021,2_013,0.15893210757638832
1_021,2_014,0.2526778228654687
1_021,2_015,0.22448409613968948
1_021,2_016,0.348657769177611
1_021,2_017,0.3985272897330715
1_021,2_018,0.4119698162614303
1_021,2_019,0.5242283603748856
1_021,2_020,0.34561455184547274
1_021,2_022,0.5089643402625984
1_021,2_023,0.2935709394454231
1_021,2_024,0.44628692370656803
1_021,2_025,0.5179608354774452
1_022,2_001,0.2581702392597527
1_022,2_002,0.723258635181781
1_022,2_003,0.17110493953284397
1_022,2_004,0.45664258229350696
1_022,2_005,0.34377229806166765
1_022,2_006,0.5341594420423653
1_022,2_007,0.42394548050859765
1_022,2_008,0.14415405926449187
1_022,2_009,0.4223503945626407
1_022,2_010,0.37520841671048155
1_022,2_011,0.3880860116719335
1_022,2_012,0.357617251067601
1_022,2_013,0.30819689827141766
1_022,2_014,0.3642519119714305
1_022,2_015,0.33371425964351076
1_022,2_016,0.48380275377941023
1_022,2_017,0.16572091343145384
1_022,2_018,0.31441285341222486
1_022,2_019,0.21074654680328955
1_022,2_020,0.3828414358132439
1_022,2_021,0.7842413766278015
1_022,2_023,0.7021758991591994
1_022,2_024,0.6265962444809634
1_022,2_025,0.6651281919732269
1_023,2_001,0.42520258815823536
1_023,2_002,0.24146993471602907
1_023,2_003,0.38407259975315255
1_023,2_004,0.31904187906724246
1_023,2_005,0.2552026667891276
1_023,2_006,0.36339739149938455
1_023,2_007,0.4584061715503625
1_023,2_008,0.29663276995046595
1_023,2_009,0.27941215799224417
1_023,2_010,0.46697690888748516
1_023,2_011,0.38265678775644646
1_023,2_012,0.2948160543891374
1_023,2_013,0.22412934524624223
1_023,2_014,0.26359620059117284
1_023,2_015,0.5185692233187295
1_023,2_016,0.47839988466671884
1_023,2_017,0.5143990802996008
1_023,2_018,0.4037822774579821
1_023,2_019,0.3323461082820931
1_023,2_020,0.7596991205358955
1_023,2_021,0.6480709091590757
1_023,2_022,0.6884635685138468
1_023,2_024,0.5969015422238622
1_023,2_025,0.4091878747337535
1_024,2_001,0.41146696722203974
1_024,2_002,0.41557981134206656
1_024,2_003,0.34288355596040976
1_024,2_004,0.13363243866924956
1_024,2_005,0.5094232247670925
1_024,2_006,0.447483593200957
1_024,2_007,0.47981410461209323
1_024,2_008,0.47352985196404107
1_024,2_009,0.10126675264042828
1_024,2_010,0.432928282587108
1_024,2_011,0.43058748876669495
1_024,2_012,0.34572469115250565
1_024,2_013,0.2354632595811443
1_024,2_014,0.309717957567661
1_024,2_015,0.4488370610654682
1_024,2_016,0.596218350393247
1_024,2_017,0.32439851702735517
1_024,2_018,0.24894617787192758
1_024,2_019,0.4566548104436414
1_024,2_020,0.3632455785670005
1_024,2_021,0.678434870929035
1_024,2_022,1.0
1_024,2_023,0.5780134751224713
1_024,2_025,0.43228183500225137
1_025,2_001,0.40574987351787484
1_025,2_002,0.5961393009336984
1_025,2_003,0.4126246800425287
1_025,2_004,0.5527527479403936
1_025,2_005,0.11976091783956751
1_025,2_006,0.4238220479466662
1_025,2_007,0.33528824904071786
1_025,2_008,0.1131689881914339
1_025,2_009,0.4765646157278405
1_025,2_010,0.5945187272175958
1_025,2_011,0.20127007427240856
1_025,2_012,0.5965860021345745
1_025,2_013,0.5110533956377014
1_025,2_014,0.36771966885093094
1_025,2_015,0.3004500661844887
1_025,2_016,0.15762873327067967
1_025,2_017,0.2647663732687975
1_025,2_018,0.27958671184564515
1_025,2_019,0.3157418911369349
1_025,2_020,0.41665844480532915
1_025,2_021,0.6287049874767597
1_025,2_022,0.2535371344403486
1_025,2_023,0.48833229678085116
1_025,2_024,0.47063471035458815
