folder1_image,folder2_image,similarity
1_003,2_025,0.44364102592918103
1_004,2_001,0.37546050433111555
1_004,2_002,0.3052825165852293
1_004,2_003,0.5013363045884671
1_004,2_005,0.2573856370311291
1_004,2_006,0.4558460888077839
1_004,2_007,0.41037173852470044
1_004,2_008,0.5624935670365201
1_004,2_009,0.4049384666591526
1_004,2_010,0.6934472520131829
1_004,2_011,0.22074479917420084
1_004,2_012,0.24457834630613204
1_004,2_013,0.3490314940043293
1_004,2_014,0.35649422743785764
1_004,2_015,0.2650304270496157
1_004,2_016,0.383644192418077
1_004,2_017,0.5554841901969073
1_004,2_018,0.4638672877568269
1_004,2_019,0.29887854069153075
1_004,2_020,0.4701535945433265
1_004,2_021,0.22192426670826954
1_004,2_022,0.40057796685631447
1_004,2_023,0.23913291089242433
1_004,2_024,0.35607841918826166
1_004,2_025,0.43820418432667324
1_005,2_001,0.8826273131812867
1_005,2_002,0.7754542903445556
1_005,2_003,0.4200797042935672
1_005,2_004,0.5258250967712721
1_005,2_006,0.5156337621755299
1_005,2_007,0.8286202338640453
1_005,2_008,0.5899741954292163
1_005,2_009,0.7466553713137921
1_005,2_010,0.6756559474296737
1_005,2_011,0.19197695007623702
1_005,2_012,0.5197618324385302
1_005,2_013,0.2720524962873083
1_005,2_014,0.38678529651788685
1_005,2_015,0.2065014164914576
1_005,2_016,0.697083756275548
1_005,2_017,0.3039492859369221
1_005,2_018,0.42366147258921283
1_005,2_019,0.26853339670718207
1_005,2_020,0.3163104917544034
1_005,2_021,0.4971220317885076
1_005,2_022,0.9426181971307909
1_005,2_023,0.46012369138566284
1_005,2_024,0.6600113768839039
1_005,2_025,0.682819748445925
1_006,2_001,0.5590865836394328
1_006,2_002,0.43757643947163927
1_006,2_003,0.5923881308890331
1_006,2_004,0.5116002238357287
1_006,2_005,0.5314056533395385
1_006,2_007,0.8390697794332249
1_006,2_008,0.7498398411070415
1_006,2_009,0.7208510649549998
1_006,2_010,0.6911250720144853
1_006,2_011,0.37470464558296285
1_006,2_012,0.3174348266843126
1_006,2_013,0.5231146087188181
1_006,2_014,0.49600734836963833
1_006,2_015,0.3542820482225189
1_006,2_016,0.5011599331401488
1_006,2_017,0.455520978319467
1_006,2_018,0.5722829756930661
1_006,2_019,0.4982505975177768
1_006,2_020,0.4360540127644539
1_006,2_021,0.27659690364982464
1_006,2_022,0.49695160990178927
1_006,2_023,0.2661784280134447
1_006,2_024,0.3292295020249994
1_006,2_025,0.5272496862432584
1_007,2_001,0.8967913683760308
1_007,2_002,0.6087441367896761
1_007,2_003,0.5638755840899468
1_007,2_004,0.554486911460277
1_007,2_005,0.7221717354177072
1_007,2_006,0.6968853053430699
1_007,2_008,0.7438894862322186
1_007,2_009,0.7854451908206197
1_007,2_010,0.65625323713994
1_007,2_011,0.32553601418375483
1_007,2_012,0.5218133734906706
1_007,2_013,0.42215253155498733
1_007,2_014,0.5462286555345962
1_007,2_015,0.2571574382906513
1_007,2_016,0.736351656110051
1_007,2_017,0.42583914434727194
1_007,2_018,0.5335567503891179
1_007,2_019,0.34823478159985694
1_007,2_020,0.5340985571321527
1_007,2_021,0.5498420226129616
1_007,2_022,0.8805121779262671
1_007,2_023,0.3823080530952098
1_007,2_024,0.6411170235797653
1_007,2_025,0.6851238153348628
1_008,2_001,0.7963281288992352
1_008,2_002,0.6366918718742077
1_008,2_003,0.43481676837662575
1_008,2_004,0.4009673326099107
1_008,2_005,0.5228887898029803
1_008,2_006,0.6041040075916406
1_008,2_007,0.6338274884950352
1_008,2_009,0.6895475127031403
1_008,2_010,0.4720196414860286
1_008,2_011,0.24643236191315426
1_008,2_012,0.40835801024183976
1_008,2_013,0.5309570563949028
1_008,2_014,0.47954623354739634
1_008,2_015,0.10566018153434555
1_008,2_016,0.6851588516420625
1_008,2_017,0.5403467867244127
1_008,2_018,0.46026304333958146
1_008,2_019,0.3154456899227317
1_008,2_020,0.5796637373889952
1_008,2_021,0.3429678330341475
1_008,2_022,0.599683483322883
1_008,2_023,0.26149559418436963
1_008,2_024,0.39973590557120253
1_008,2_025,0.35117822804206866
1_009,2_001,0.6369282677884455
1_009,2_002,0.673025976777539
1_009,2_003,0.35640167870185857
1_009,2_004,0.3376244656549988
1_009,2_005,0.39182087324359854
1_009,2_006,0.741879459898798
1_009,2_007,0.554790867951794
1_009,2_008,0.6180353688215868
1_009,2_010,0.6350669804950233
1_009,2_011,0.3053233702415489
1_009,2_012,0.30389190572060265
1_009,2_013,0.4279405295043718
1_009,2_014,0.35750314087272794
1_009,2_015,0.1721754869468271
1_009,2_016,0.47439034346488584
1_009,2_017,0.3981747406073775
1_009,2_018,0.30852582093207814
1_009,2_019,0.44310966397206614
1_009,2_020,0.472599922060743
1_009,2_021,0.20082130392575212
1_009,2_022,0.4251850892087182
1_009,2_023,0.09937638678496587
1_009,2_024,0.13478526875326607
1_009,2_025,0.30854406625431796
1_010,2_001,0.6680266262713469
1_010,2_002,0.667188663573115
1_010,2_003,0.759790152351746
1_010,2_004,0.6618118464365266
1_010,2_005,0.6347371103574265
1_010,2_006,0.7077489403996056
1_010,2_007,0.6687955740550195
1_010,2_008,0.6644219852166615
1_010,2_009,0.7791095687790806
1_010,2_011,0.44907443000720887
1_010,2_012,0.47267792742394227
1_010,2_013,0.4509588544846308
1_010,2_014,0.5782230179944491
1_010,2_015,0.38162861316049634
1_010,2_016,0.6315632175625769
1_010,2_017,0.5845021853070288
1_010,2_018,0.6277405581283737
1_010,2_019,0.39692440718402955
1_010,2_020,0.6102956502424611
1_010,2_021,0.42335989592233575
1_010,2_022,0.6948650986486893
1_010,2_023,0.5112191874683722
1_010,2_024,0.49745481060066443
1_010,2_025,0.7170441388059163
1_011,2_001,0.4207759352132405
1_011,2_002,0.19777684714882135
1_011,2_003,0.3673123814012738
1_011,2_004,0.3417791106264789
1_011,2_005,0.21595077464944687
1_011,2_006,0.4175853836459112
1_011,2_007,0.3350086417382239
1_011,2_008,0.42191930874026956
1_011,2_009,0.49633748293219515
1_011,2_010,0.5167201521236795
1_011,2_012,0.4175559002628715
1_011,2_013,0.5088052520085554
1_011,2_014,0.6254670323223155
1_011,2_015,0.4246685350493632
1_011,2_016,0.43415835022623206
1_011,2_017,0.5922880460416741
1_011,2_018,0.6794980420984368
1_011,2_019,0.8290839030314008
1_011,2_020,0.5686317958454211
1_011,2_021,0.34390217863029854
1_011,2_022,0.32000490508300794
1_011,2_023,0.5381429368953138
1_011,2_024,0.09219030796583486
1_011,2_025,0.5132392619502729
1_012,2_001,0.6680883694995063
1_012,2_002,0.6369253591138855
1_012,2_003,0.39119259953864455
1_012,2_004,0.15279578162861315
1_012,2_005,0.5447486690334904
1_012,2_006,0.3261678576256688
1_012,2_007,0.3720584127957882
1_012,2_008,0.44019107347609415
1_012,2_009,0.45254685858189553
1_012,2_010,0.39552890445764294
1_012,2_011,0.37757590401109525
1_012,2_013,0.5313090060166594
1_012,2_014,0.4734988347122544
1_012,2_015,0.18047644750354744
1_012,2_016,0.8787086674866044
1_012,2_017,0.5426143629688709
1_012,2_018,0.489478167257381
1_012,2_019,0.2841466328951922
1_012,2_020,0.48559654105709826
1_012,2_021,0.8705561815449226
1_012,2_022,0.5686393319567811
1_012,2_023,0.8077433544223257
1_012,2_024,0.4696593842930913
1_012,2_025,0.5612815752323717
1_013,2_001,0.20085052288383184
1_013,2_002,0.16263252235299872
1_013,2_003,0.4018202353183825
1_013,2_004,0.24230839023703385
1_013,2_005,0.16227620971940215
1_013,2_006,0.40772973653688577
1_013,2_007,0.2823391560811295
1_013,2_008,0.47949612501747685
1_013,2_009,0.3536061780247654
1_013,2_010,0.37597150556631065
1_013,2_011,0.48142246085105833
1_013,2_012,0.43394257945887416
1_013,2_014,0.6561892462996206
1_013,2_015,0.30788102066712436
1_013,2_016,0.44174457011607926
1_013,2_017,0.6099209600741448
1_013,2_018,0.6696556162374113
1_013,2_019,0.5226226460807428
1_013,2_020,0.4310825590915416
1_013,2_021,0.2385329306581901
1_013,2_022,0.09896632977824993
1_013,2_023,0.31224601569428245
1_013,2_024,0.10318655213980929
1_013,2_025,0.28061259330482613
1_014,2_001,0.3541344990948403
1_014,2_002,0.16428914472738282
1_014,2_003,0.40806132543672263
1_014,2_004,0.39901521534272943
1_014,2_005,0.21368359504242865
1_014,2_006,0.58541471584398
1_014,2_007,0.49216075847655527
1_014,2_008,0.5879759360065154
1_014,2_009,0.5082553803042408
1_014,2_010,0.5828055025512051
1_014,2_011,0.5026737660361343
1_014,2_012,0.47987213731059325
1_014,2_013,0.6535828094689256
1_014,2_015,0.3474416389323446
1_014,2_016,0.5054887019477873
1_014,2_017,0.6865539577310091
1_014,2_018,0.8734053604888953
1_014,2_019,0.6093455713611903
1_014,2_020,0.6329677107376035
1_014,2_021,0.3376659803737184
1_014,2_022,0.3178698057435084
1_014,2_023,0.46416807114882397
1_014,2_024,0.12212737813066758
1_014,2_025,0.4400329473500157
1_015,2_001,0.07999436774835193
1_015,2_002,0.006455472654658028
1_015,2_003,0.3959440516448389
1_015,2_004,0.11791039497486794
1_015,2_005,0.12001475491276774
1_015,2_006,0.2537701545530838
1_015,2_007,0.2511876481812686
1_015,2_008,0.1958551387520398
1_015,2_009,0.1931857687808654
1_015,2_010,0.3554583426570676
1_015,2_011,0.21444051149042137
1_015,2_012,0.154999102607792
1_015,2_013,0.2808002028139443
1_015,2_014,0.3071480346780114
1_015,2_016,0.14809417362737828
1_015,2_017,0.26243945907908056
1_015,2_018,0.31793141675918785
1_015,2_019,0.34856610607473376
1_015,2_020,0.11513439563857458
1_015,2_021,0.10892087182231436
1_015,2_022,0.14478714286517005
1_015,2_023,0.14501520939316787
1_015,2_024,0.005140883966030648
1_015,2_025,0.2416774722824799
1_016,2_001,0.962177843634283
1_016,2_002,0.6291232362442004
1_016,2_003,0.47654580352630516
1_016,2_004,0.27347523478457464
1_016,2_005,0.5952456392192457
1_016,2_006,0.4165044144094416
1_016,2_007,0.5695473672694124
1_016,2_008,0.5704706070172435
1_016,2_009,0.6502559468347175
1_016,2_010,0.5702963509686052
1_016,2_011,0.33099480305794243
1_016,2_012,0.6692076803551756
1_016,2_013,0.4233797277943356
1_016,2_014,0.4445004070491728
1_016,2_015,0.18437235265167
1_016,2_017,0.4275219447926958
1_016,2_018,0.4206033979268422
1_016,2_019,0.28338165148591954
1_016,2_020,0.3680105955081471
1_016,2_021,0.6172233197694347
1_016,2_022,0.770629592524442
1_016,2_023,0.47016985667836636
1_016,2_024,0.4732801552703365
1_016,2_025,0.6069568884850532
1_017,2_001,0.2608652050797357
1_017,2_002,0.14297160108982748
1_017,2_003,0.3072605474984903
1_017,2_004,0.43010841753891094
1_017,2_005,0.038312730772752074
1_017,2_006,0.4432713598351046
1_017,2_007,0.32289665644554016
1_017,2_008,0.5253466198061567
1_017,2_009,0.23548225989469937
1_017,2_010,0.31852703398158216
1_017,2_011,0.3368233902386865
1_017,2_012,0.44055716983321064
1_017,2_013,0.5850771773825433
1_017,2_014,0.7146640497409792
1_017,2_015,0.17776728157589344
1_017,2_016,0.43785924196635656
1_017,2_018,0.7034073469814073
1_017,2_019,0.4142808649208229
1_017,2_020,0.8298135837085138
1_017,2_021,0.2931106390391061
1_017,2_022,0.2287801448586037
1_017,2_023,0.3960933195347575
1_017,2_024,0.14522741042356582
1_017,2_025,0.23756777955419936
1_018,2_001,0.36837087451614364
1_018,2_002,0.1954473954637237
1_018,2_003,0.5821599090113713
1_018,2_004,0.4243551914717662
1_018,2_005,0.34125475593080395
1_018,2_006,0.5620519773533244
1_018,2_007,0.5158899899617675
1_018,2_008,0.6677524175878295
1_018,2_009,0.45002001366415983
1_018,2_010,0.5813571148328189
1_018,2_011,0.4716196987340325
1_018,2_012,0.585310929047181
1_018,2_013,0.6938781324854988
1_018,2_014,0.7867542265850872
1_018,2_015,0.3269547863066212
1_018,2_016,0.5668805093353579
1_018,2_017,0.8582724522407206
1_018,2_019,0.44635058849427506
1_018,2_020,0.8772218059365386
1_018,2_021,0.5220750219885881
1_018,2_022,0.4199708934225283
1_018,2_023,0.521247239651316
1_018,2_024,0.37764981078741455
1_018,2_025,0.49415042408805615
1_019,2_001,0.37521339920599794
1_019,2_002,0.2454797709947634
1_019,2_003,0.31720094280719485
1_019,2_004,0.23623679651805213
1_019,2_005,0.1719692354780291
1_019,2_006,0.44952395243920457
1_019,2_007,0.3243257411418465
1_019,2_008,0.3819870411937729
1_019,2_009,0.4956565886602017
1_019,2_010,0.3813328538427392
1_019,2_011,0.6268462729136622
1_019,2_012,0.41077644092597654
1_019,2_013,0.5230868440980183
1_019,2_014,0.5054577642274676
1_019,2_015,0.3917375793811993
1_019,2_016,0.4757078408280732
1_019,2_017,0.4169987568721568
1_019,2_018,0.5583065300074402
1_019,2_020,0.3513770756119868
1_019,2_021,0.3264789535911058
1_019,2_022,0.2692484017990152
1_019,2_023,0.4302527935670696
1_019,2_024,0.09836826662497566
1_019,2_025,0.3764293573845463
1_020,2_001,0.41527576383281334
1_020,2_002,0.37445410293336523
1_020,2_003,0.4438340561499792
1_020,2_004,0.26792442602430794
1_020,2_005,0.26261847477699884
1_020,2_006,0.47409193989752874
1_020,2_007,0.37937148170195806
1_020,2_008,0.47416254136184804
1_020,2_009,0.45946051358598916
1_020,2_010,0.47059637413884225
1_020,2_011,0.32949472025987686
1_020,2_012,0.5601261703696628
1_020,2_013,0.5479987162168192
1_020,2_014,0.5841786613684719
1_020,2_015,0.23984632943449746
1_020,2_016,0.6408722982792876
1_020,2_017,0.7740385591087292
1_020,2_018,0.6391884401340238
1_020,2_019,0.3396362107506595
1_020,2_021,0.517613644063511
1_020,2_022,0.387295768903162
1_020,2_023,0.4827927109937652
1_020,2_024,0.2867620601745271
1_020,2_025,0.2531561597959697
1_021,2_001,0.669478319301733
1_021,2_002,0.5496106507729638
1_021,2_003,0.3853745893563004
1_021,2_004,0.09624202552163608
1_021,2_005,0.6629868187462753
1_021,2_006,0.39936994142656607
1_021,2_007,0.5237579546464919
1_021,2_008,0.37575282612439276
1_021,2_009,0.46334544509827186
1_021,2_010,0.31233076389396164
1_021,2_011,0.42405982879144904
1_021,2_012,0.9672164612470348
1_021,2_013,0.3229293129280999
1_021,2_014,0.5250606442119194
1_021,2_015,0.2180936745252663
1_021,2_016,0.7974381848813046
1_021,2_017,0.4178757222519884
1_021,2_018,0.48957732661738007
1_021,2_019,0.32755436990341547
1_021,2_020,0.46495275221761645
1_021,2_022,0.7603545674288607
1_021,2_023,0.8563067170880995
1_021,2_024,0.6604339279699798
1_021,2_025,0.7848323859758256
1_022,2_001,0.6763110602680674
1_022,2_002,0.6195067615114928
1_022,2_003,0.32411962188552845
1_022,2_004,0.32281296594570097
1_022,2_005,0.7953293958253248
1_022,2_006,0.3647594906249783
1_022,2_007,0.6542717687021989
1_022,2_008,0.4389267255298663
1_022,2_009,0.433644175891517
1_022,2_010,0.3635136524259503
1_022,2_011,0.08388756254063467
1_022,2_012,0.5530549180894107
1_022,2_013,0.07322832797817688
1_022,2_014,0.18346325963919874
1_022,2_015,0.0898018895146579
1_022,2_016,0.518436666751503
1_022,2_017,0.24155028387672112
1_022,2_018,0.2675140384863919
1_022,2_019,0.11432624685458247
1_022,2_020,0.14983673411376155
1_022,2_021,0.6386654075631488
1_022,2_023,0.6069484268863333
1_022,2_024,0.8227045186589821
1_022,2_025,0.7611814242787727
1_023,2_001,0.5057606630191447
1_023,2_002,0.5277601586285335
1_023,2_003,0.04462792598613157
1_023,2_004,0.08579274437741627
1_023,2_005,0.39157865998024083
1_023,2_006,0.15596438592426273
1_023,2_007,0.26176424994372705
1_023,2_008,0.19303993841542683
1_023,2_009,0.34564487132916183
1_023,2_010,0.1345225625555086
1_023,2_011,0.21001522757238386
1_023,2_012,0.8445634724021321
1_023,2_013,0.13280803111488504
1_023,2_014,0.28033679807154877
1_023,2_015,0.0
1_023,2_016,0.5680712149302265
1_023,2_017,0.25443148137803745
1_023,2_018,0.2753619068741565
1_023,2_019,0.23827498410971257
1_023,2_020,0.47105766348155786
1_023,2_021,0.8121772321515631
1_023,2_022,0.5453926760235642
1_023,2_024,0.42345125474601486
1_023,2_025,0.41745211346607247
1_024,2_001,0.7514224244926263
1_024,2_002,0.7794488260027573
1_024,2_003,0.43363095464351714
1_024,2_004,0.2931566489821457
1_024,2_005,0.803962474131802
1_024,2_006,0.3974843270368241
1_024,2_007,0.5990529620057691
1_024,2_008,0.43867922376730867
1_024,2_009,0.46901974031485744
1_024,2_010,0.42773507131045374
1_024,2_011,0.04940086262032563
1_024,2_012,0.6322402776726505
1_024,2_013,0.07528608301687725
1_024,2_014,0.22186926631659004
1_024,2_015,0.01997988387116807
1_024,2_016,0.6171264080215956
1_024,2_017,0.18050447654930715
1_024,2_018,0.2401252977672948
1_024,2_019,0.09917039974112797
1_024,2_020,0.23958732518617995
1_024,2_021,0.796770247432351
1_024,2_022,1.0
1_024,2_023,0.5463829474987547
1_024,2_025,0.7196393375758114
1_025,2_001,0.7750564629922394
1_025,2_002,0.7145976790760199
1_025,2_003,0.5181705230292656
1_025,2_004,0.396142767002277
1_025,2_005,0.7595500544880683
1_025,2_006,0.5206097110727621
1_025,2_007,0.6791992418936397
1_025,2_008,0.5200791423905272
1_025,2_009,0.5667978765353587
1_025,2_010,0.4969964299325088
1_025,2_011,0.24805460904273868
1_025,2_012,0.7987284464736122
1_025,2_013,0.2887317617015482
1_025,2_014,0.38920161180234364
1_025,2_015,0.23222295783777067
1_025,2_016,0.7561744054487407
1_025,2_017,0.4018245983302225
1_025,2_018,0.47100504291451833
1_025,2_019,0.30591330232730324
1_025,2_020,0.3071760637237711
1_025,2_021,0.8575756924711273
1_025,2_022,0.946356769427715
1_025,2_023,0.7680872787465464
1_025,2_024,0.8372578073948423
